W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName
3.0,0.0,1.009345758407958,28.0,1.0,0.0,0.0,2.0,35.2,145.0,34.0,7.0,4.0,1.0,5.0,3.0,1.0,0.0,35.0,8.831775386069632,1.2616821980099473,7.0,0.2523364396019895,0.24137931,0.03448276,0.24817518,1.0934579049419544,0.32673267,0.86206897,3.2451824571568006,-2.2358366987488427,0.20689655,,,2025,Mason Lerma,UCD,sa3036245,,/players/mason-lerma/sa3036245/stats/pitching,277,University of California Davis 
2.0,0.0,1.1134021056421852,17.0,2.0,0.0,0.0,1.0,32.1,127.0,20.0,7.0,4.0,1.0,13.0,1.0,2.0,0.0,33.0,9.185567371548029,3.618556843337102,2.53846154,0.2783505264105463,0.25984252,0.1023622,0.17699115,1.0206185968386698,0.24050633,0.82822086,3.704837460263982,-2.5914353546217965,0.15748032,22.0,22.0,2025,Patrick Morris,WKU,sa3038418,,/players/patrick-morris/sa3038418/stats/pitching,294,Western Kentucky University 
4.0,2.0,1.1489361468997683,10.0,0.0,0.0,0.0,0.0,15.2,69.0,12.0,3.0,2.0,0.0,8.0,1.0,2.0,0.0,21.0,12.063829542447566,4.595744587599073,2.625,0.0,0.30434783,0.11594203,0.2,1.2765957187775203,0.30769231,0.85714286,3.219772792520864,-2.0708366456210956,0.1884058,23.0,23.0,2025,Chris Lotito,JAX,sa3036575,,/players/chris-lotito/sa3036575/stats/pitching,109,Jacksonville University 
3.0,2.0,1.173913043478261,16.0,0.0,0.0,0.0,1.0,23.0,92.0,15.0,10.0,3.0,0.0,6.0,1.0,1.0,0.0,23.0,9.0,2.347826086956522,3.83333333,0.0,0.25,0.06521739,0.17647059,0.9130434782608695,0.24193548,0.54545455,2.8463451178177546,-1.6724320743394936,0.18478261,,,2025,Will Glatch,BAY,sa3032297,,/players/will-glatch/sa3032297/stats/batting,21,Baylor University 
3.0,0.0,1.2656249622814368,14.0,0.0,0.0,0.0,1.0,21.1,89.0,22.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,24.0,10.124999698251495,0.8437499748542913,12.0,0.8437499748542913,0.26966292,0.02247191,0.25581395,1.1249999664723882,0.33333333,0.9009009,3.08215972809121,-1.816534765809773,0.24719101,21.0,21.0,2025,Parker Coil,ARK,sa3029116,702689.0,/players/parker-coil/sa3029116/stats/pitching,13,University of Arkansas Fayetteville 
4.0,0.0,1.2945205141218914,16.0,2.0,0.0,0.0,7.0,48.2,180.0,29.0,8.0,7.0,3.0,5.0,4.0,0.0,0.0,56.0,10.356164112975131,0.9246575100870652,11.2,0.5547945060522391,0.31111111,0.02777778,0.16959064,0.6986301187324493,0.23214286,0.88757396,3.3940863085499977,-2.0995657944281065,0.28333333,21.0,21.0,2025,Charlie Walker,NE,sa3044661,,/players/charlie-walker/sa3044661/stats/pitching,181,Northeastern University 
4.0,0.0,1.3064516530944963,16.0,1.0,0.0,0.0,3.0,41.1,155.0,29.0,10.0,6.0,3.0,8.0,3.0,1.0,0.0,23.0,5.008064670195569,1.7419355374593284,2.875,0.6532258265472481,0.1483871,0.0516129,0.20138889,0.8951613178610438,0.22033898,0.83798883,4.806251859019873,-3.4998002059253763,0.09677419,,,2025,Jake Gorelick,STET,sa3032492,,/players/jake-gorelick/sa3032492/stats/pitching,251,Stetson University 
8.0,1.0,1.3438914491089506,12.0,11.0,1.0,1.0,0.0,73.2,288.0,45.0,15.0,11.0,4.0,20.0,6.0,5.0,0.0,87.0,10.628959642952609,2.4434389983799103,4.35,0.488687799675982,0.30208333,0.06944444,0.17175573,0.8823529716371897,0.23976608,0.85626911,3.8922752295002976,-2.548383780391347,0.23263889,,,2025,Jack Ohman,YALE,sa3065376,,/players/jack-ohman/sa3065376/stats/pitching,306,Yale University 
3.0,1.0,1.35,15.0,1.0,0.0,0.0,0.0,20.0,85.0,13.0,3.0,3.0,3.0,10.0,2.0,3.0,0.0,29.0,13.05,4.5,2.9,1.35,0.34117647,0.11764706,0.17808219,1.15,0.24390244,1.0,4.783301639556885,-3.4333016395568845,0.22352941,,,2025,Nate Stern,TCU,sa3060670,,/players/nate-stern/sa3060670/stats/pitching,259,Texas Christian University 
1.0,1.0,1.4464286206936365,16.0,0.0,0.0,0.0,0.0,18.2,78.0,9.0,4.0,3.0,0.0,13.0,0.0,3.0,0.0,36.0,17.35714344832364,6.267857356339092,2.76923077,0.0,0.46153846,0.16666667,0.13846154,1.1785714687133335,0.31034483,0.81818182,2.06965500396125,-0.6232263832676135,0.2948718,21.0,21.0,2025,Justin Hackett,IOWA,sa3032931,,/players/justin-hackett/sa3032931/stats/pitching,107,University of Iowa 
3.0,0.0,1.4594594594594594,30.0,0.0,0.0,0.0,14.0,37.0,141.0,28.0,9.0,6.0,0.0,7.0,3.0,3.0,0.0,34.0,8.27027027027027,1.7027027027027026,4.85714286,0.0,0.24113475,0.04964539,0.21374046,0.9459459459459459,0.28865979,0.76315789,2.9062746125298577,-1.4468151530703983,0.19148936,21.0,21.0,2025,Tony Pluta,ARIZ,sa3040006,,/players/tony-pluta/sa3040006/stats/pitching,12,University of Arizona 
1.0,1.0,1.459459497077001,3.0,3.0,0.0,0.0,0.0,12.1,54.0,7.0,3.0,2.0,0.0,10.0,1.0,2.0,0.0,18.0,13.13513547369301,7.2972974853850054,1.8,0.0,0.33333333,0.18518519,0.1627907,1.3783784139060564,0.28,0.83333333,3.621854940794784,-2.1623954437177835,0.14814815,21.0,21.0,2025,Cullen McKay,CCU,sa3037647,,/players/cullen-mckay/sa3037647/stats/pitching,50,Coastal Carolina University 
7.0,0.0,1.5211268014270298,27.0,0.0,0.0,0.0,9.0,47.1,189.0,30.0,10.0,8.0,3.0,16.0,1.0,3.0,0.0,71.0,13.50000036266489,3.0422536028540597,4.4375,0.5704225505351362,0.37566138,0.08465608,0.1744186,0.9718310120228246,0.2755102,0.86448598,3.0786280027955937,-1.5575012013685638,0.29100529,21.0,21.0,2025,Tyler Van Dyke,STET,sa3060817,807549.0,/players/tyler-van-dyke/sa3060817/stats/pitching,251,Stetson University 
3.0,0.0,1.5697674766755099,18.0,0.0,0.0,0.0,3.0,28.2,107.0,18.0,6.0,5.0,3.0,8.0,0.0,0.0,0.0,30.0,9.41860486005306,2.511627962680816,3.75,0.9418604860053059,0.28037383,0.07476636,0.18181818,0.9069767643014057,0.22727273,0.91743119,3.918881321056525,-2.3491138443810153,0.20560748,22.0,22.0,2025,Reed Garris,CLEM,sa3032003,,/players/reed-garris/sa3032003/stats/pitching,49,Clemson University 
2.0,2.0,1.588235294117647,7.0,7.0,0.0,0.0,0.0,17.0,69.0,9.0,4.0,3.0,1.0,9.0,1.0,0.0,0.0,22.0,11.647058823529411,4.764705882352941,2.44444444,0.5294117647058824,0.31884058,0.13043478,0.15254237,1.0588235294117647,0.22222222,0.85227273,4.377798804114847,-2.7895635099972003,0.1884058,,,2025,Cooper Cavanaugh,DAV,sa3028665,,/players/cooper-cavanaugh/sa3028665/stats/pitching,59,Davidson College 
0.0,1.0,1.5882353386664485,7.0,1.0,0.0,0.0,0.0,11.1,46.0,3.0,4.0,2.0,1.0,8.0,1.0,0.0,0.0,17.0,13.500000378664813,6.352941354665794,2.125,0.7941176693332243,0.36956522,0.17391304,0.08108108,0.9705882625183853,0.10526316,0.75471698,4.220946489485903,-2.6327111508194543,0.19565217,19.0,19.0,2025,Charlie Foster,MSST,sa3059217,,/players/charlie-foster/sa3059217/stats/pitching,155,Mississippi State University 
4.0,0.0,1.6,18.0,0.0,0.0,0.0,8.0,45.0,166.0,25.0,8.0,8.0,4.0,11.0,3.0,0.0,1.0,59.0,11.8,2.2,5.36363636,0.8,0.35542169,0.06626506,0.16447368,0.8,0.23595506,0.92814371,3.158201376597087,-1.5582013765970868,0.28915663,22.0,22.0,2025,Sawyer Hawks,VAN,sa3033436,700895.0,/players/sawyer-hawks/sa3033436/stats/pitching,283,Vanderbilt University 
5.0,2.0,1.6463414251201578,22.0,0.0,0.0,0.0,12.0,27.1,118.0,18.0,8.0,5.0,2.0,12.0,3.0,2.0,0.0,33.0,10.865853405793041,3.9512194202883784,2.75,0.6585365700480631,0.27966102,0.10169492,0.17475728,1.0975609500801051,0.23529412,0.82781457,4.825877073731613,-3.179535648611455,0.1779661,22.0,22.0,2025,Connar Penrod,BGSU,sa3039682,,/players/connar-penrod/sa3039682/stats/pitching,27,Bowling Green State University 
3.0,1.0,1.6463414251201578,13.0,4.0,0.0,0.0,2.0,27.1,114.0,22.0,6.0,5.0,1.0,10.0,4.0,3.0,0.0,32.0,10.53658512076901,3.2926828502403156,3.2,0.32926828502403155,0.28070175,0.0877193,0.22,1.1707316800854455,0.31343284,0.86705202,3.8411477840067305,-2.1948063588865727,0.19298246,,,2025,Nathan Aceves,UCSB,sa3062551,,/players/nathan-aceves/sa3062551/stats/pitching,275,University of California Santa Barbara 
2.0,1.0,1.653061160143593,20.0,0.0,0.0,0.0,9.0,32.2,140.0,31.0,8.0,6.0,0.0,10.0,4.0,6.0,0.0,28.0,7.714285414003434,2.755101933572655,2.8,0.0,0.2,0.07142857,0.24603175,1.2551019919608761,0.31632653,0.82222222,3.385658744055745,-1.732597583912152,0.12857143,,,2025,Tobey McDonough,ND,sa3037559,,/players/tobey-mcdonough/sa3037559/stats/pitching,191,University of Notre Dame 
1.0,0.0,1.661538510294357,12.0,0.0,0.0,0.0,1.0,21.2,93.0,14.0,9.0,4.0,0.0,12.0,2.0,2.0,0.0,19.0,7.892307923898196,4.984615530883071,1.58333333,0.0,0.20430108,0.12903226,0.17721519,1.2000000352125912,0.23333333,0.67857143,4.523907153338371,-2.8623686430440136,0.07526882,24.0,24.0,2025,Cooper McGrath,NE,sa3037613,822824.0,/players/cooper-mcgrath/sa3037613/stats/pitching,181,Northeastern University 
3.0,0.0,1.6666666666666667,27.0,0.0,0.0,0.0,1.0,27.0,111.0,21.0,5.0,5.0,1.0,6.0,5.0,0.0,0.0,18.0,6.0,2.0,3.0,0.3333333333333333,0.16216216,0.05405405,0.21,1.0,0.24691358,0.88235294,4.20788257740162,-2.5412159107349535,0.10810811,,,2025,Jack OConnor,UCLA,sa3060172,,/players/jack-oconnor/sa3060172/stats/pitching,279,University of California Los Angeles 
1.0,2.0,1.6874999497085825,7.0,0.0,0.0,0.0,1.0,10.2,46.0,4.0,5.0,2.0,1.0,9.0,3.0,2.0,0.0,15.0,12.656249622814368,7.5937497736886215,1.66666667,0.8437499748542913,0.32608696,0.19565217,0.11764706,1.2187499636784207,0.16666667,0.75342466,5.92117418702692,-4.233674237318337,0.13043478,,,2025,Preston Davis,LR,sa3029930,,/players/preston-davis/sa3029930/stats/pitching,15,University of Arkansas Little Rock 
2.0,1.0,1.6875,26.0,0.0,0.0,0.0,16.0,32.0,133.0,23.0,7.0,6.0,1.0,10.0,4.0,3.0,0.0,33.0,9.28125,2.8125,3.3,0.28125,0.2481203,0.07518797,0.19327731,1.03125,0.25882353,0.84269663,3.34778470993042,-1.66028470993042,0.17293233,22.0,22.0,2025,Dylan Crooks,OU,sa3029583,822043.0,/players/dylan-crooks/sa3029583/stats/pitching,195,University of Oklahoma 
2.0,0.0,1.7234042203496522,11.0,0.0,0.0,0.0,0.0,15.2,65.0,8.0,3.0,3.0,1.0,10.0,1.0,5.0,0.0,29.0,16.65957413004664,5.744680734498841,2.9,0.5744680734498842,0.44615385,0.15384615,0.14814815,1.1489361468997683,0.29166667,0.90909091,3.749502773811613,-2.026098553461961,0.29230769,,,2025,Owen Birchard,BRY,sa3066039,,/players/owen-birchard/sa3066039/stats/pitching,31,Bryant University 
3.0,1.0,1.748201486826327,8.0,8.0,1.0,1.0,0.0,46.1,193.0,24.0,11.0,9.0,2.0,25.0,7.0,0.0,0.0,57.0,11.07194274990007,4.856115241184241,2.28,0.3884892192947393,0.29533679,0.12953368,0.14906832,1.0575539858579015,0.21568627,0.84586466,4.217705534452311,-2.4695040476259846,0.16580311,,,2025,Drew Horn,MTSU,sa3059521,,/players/drew-horn/sa3059521/stats/pitching,152,Middle Tennessee State University 
1.0,0.0,1.8,14.0,0.0,0.0,0.0,4.0,15.0,61.0,12.0,3.0,3.0,1.0,5.0,4.0,0.0,0.0,19.0,11.4,3.0,3.8,0.6,0.31147541,0.08196721,0.23076923,1.1333333333333333,0.34375,0.91836735,4.502137978871664,-2.702137978871664,0.2295082,,,2025,Kevin Kell,FAIR,sa3035175,,/players/kevin-kell/sa3035175/stats/pitching,72,Fairfield University 
1.0,0.0,1.8,9.0,0.0,0.0,0.0,2.0,10.0,44.0,6.0,2.0,2.0,1.0,9.0,1.0,0.0,0.0,8.0,7.2,8.1,0.88888889,0.9,0.18181818,0.20454545,0.17647059,1.5,0.2,0.95890411,6.663206481933594,-4.863206481933594,-0.02272727,,,2025,Kylan Stepter,MEM,sa3043060,,/players/kylan-stepter/sa3043060/stats/pitching,144,University of Memphis 
0.0,1.0,1.8,16.0,0.0,0.0,0.0,0.0,20.0,88.0,15.0,8.0,4.0,1.0,11.0,1.0,1.0,0.0,13.0,5.85,4.95,1.18181818,0.45,0.14772727,0.125,0.19736842,1.3,0.22580645,0.7421875,5.792950248718261,-3.9929502487182615,0.02272727,,,2025,Ethan Stewart,OHIO,sa3043101,,/players/ethan-stewart/sa3043101/stats/pitching,193,Ohio University 
0.0,1.0,1.8,21.0,0.0,0.0,0.0,0.0,20.0,89.0,13.0,8.0,4.0,3.0,13.0,3.0,0.0,0.0,21.0,9.45,5.85,1.61538462,1.35,0.23595506,0.14606742,0.17808219,1.3,0.20408163,0.84677419,5.94153470993042,-4.14153470993042,0.08988764,,,2025,Cooper Williams,LSU,sa3060926,,/players/cooper-williams/sa3060926/stats/pitching,130,Louisiana State University 
0.0,1.0,1.8243243713462514,21.0,0.0,0.0,0.0,8.0,24.2,104.0,16.0,12.0,5.0,3.0,10.0,1.0,0.0,0.0,27.0,9.851351605269757,3.6486487426925027,2.7,1.0945946228077508,0.25961538,0.09615385,0.17204301,1.0540540812222785,0.20634921,0.65789474,4.421264458468921,-2.59694008712267,0.16346154,24.0,24.0,2025,Connor Spencer,MISS,sa3042826,824606.0,/players/connor-spencer/sa3042826/stats/pitching,154,University of Mississippi 
10.0,2.0,1.82562282536796,15.0,15.0,1.0,1.0,0.0,93.2,373.0,68.0,23.0,19.0,1.0,21.0,6.0,3.0,0.0,105.0,10.088968245454517,2.0177936490909034,5.0,0.09608541186147158,0.28150134,0.05630027,0.19653179,0.950177961741219,0.27916667,0.76923077,2.93878538427837,-1.1131625589104102,0.22520107,22.0,22.0,2025,Jonathan Gonzalez,STET,sa3032427,822499.0,/players/jonathan-gonzalez/sa3032427/stats/pitching,251,Stetson University 
5.0,0.0,1.8409090510084618,23.0,0.0,0.0,0.0,0.0,29.1,126.0,20.0,9.0,6.0,1.0,17.0,8.0,3.0,0.0,32.0,9.818181605378463,5.215908977857309,1.88235294,0.30681817516807697,0.25396825,0.13492063,0.1980198,1.2613636090243163,0.27941176,0.82568807,4.63241195639303,-2.791502905384568,0.11904762,21.0,21.0,2025,Joe Allen,CLEM,sa3025919,,/players/joe-allen/sa3025919/stats/pitching,49,Clemson University 
2.0,0.0,1.8409090510084618,19.0,0.0,0.0,0.0,6.0,29.1,115.0,17.0,7.0,6.0,2.0,8.0,1.0,2.0,0.0,31.0,9.511363430210386,2.4545454013446157,3.875,0.6136363503361539,0.26956522,0.06956522,0.16037736,0.8522727088002138,0.20547945,0.81896552,4.032473588137587,-2.1915645371291252,0.2,22.0,22.0,2025,Brett Dunham,NE,sa3030659,,/players/brett-dunham/sa3030659/stats/pitching,181,Northeastern University 
3.0,2.0,1.8409090510084618,23.0,1.0,0.0,0.0,1.0,29.1,129.0,24.0,10.0,6.0,2.0,17.0,5.0,2.0,0.0,24.0,7.363636204033847,5.215908977857309,1.41176471,0.6136363503361539,0.18604651,0.13178295,0.22429907,1.3977272424323506,0.27160494,0.83333333,6.471936860951511,-4.631027809943049,0.05426357,20.0,20.0,2025,Riley Peterson,MILW,sa3039793,,/players/riley-peterson/sa3039793/stats/pitching,302,University of Wisconsin Milwaukee 
3.0,2.0,1.8692308240811517,22.0,0.0,0.0,0.0,6.0,43.1,169.0,28.0,12.0,9.0,2.0,11.0,5.0,2.0,0.0,52.0,10.800000316913321,2.284615451654741,4.72727273,0.41538462757358924,0.30769231,0.06508876,0.18300654,0.9000000264094434,0.26262626,0.77669903,3.3527359465875564,-1.4835051225064046,0.24260355,22.0,22.0,2025,Cal Higgins,WKU,sa3033784,,/players/cal-higgins/sa3033784/stats/pitching,294,Western Kentucky University 
2.0,0.0,1.8782609318695378,14.0,0.0,0.0,0.0,3.0,38.1,152.0,29.0,9.0,8.0,1.0,12.0,3.0,5.0,0.0,29.0,6.808695878027074,2.8173913978043066,2.41666667,0.23478261648369222,0.19078947,0.07894737,0.21167883,1.0695652528701534,0.26168224,0.82159624,4.36880464553833,-2.4905437136687922,0.11184211,21.0,21.0,2025,Gavin Hawkes,RID,sa3033423,,/players/gavin-hawkes/sa3033423/stats/pitching,217,Rider University 
0.0,0.0,1.8837209720106118,10.0,2.0,0.0,0.0,0.0,14.1,64.0,13.0,3.0,3.0,1.0,10.0,2.0,0.0,0.0,13.0,8.162790878712652,6.2790699067020395,1.3,0.627906990670204,0.203125,0.15625,0.25,1.60465119837941,0.31578947,0.93220339,5.537952837936295,-3.6542318659256834,0.046875,19.0,19.0,2025,Max Arlich,ASU,sa3066365,,/players/max-arlich/sa3066365/stats/pitching,11,Arizona State University 
1.0,2.0,1.890000072097781,23.0,0.0,0.0,0.0,7.0,33.1,142.0,24.0,8.0,7.0,1.0,10.0,6.0,0.0,0.0,27.0,7.2900002780914415,2.70000010299683,2.7,0.270000010299683,0.19014085,0.07042254,0.19047619,1.0200000389099135,0.23469388,0.82901554,5.181936901474,-3.291936829376219,0.11971831,24.0,24.0,2025,Logan Snow,MILW,sa3042681,,/players/logan-snow/sa3042681/stats/pitching,302,University of Wisconsin Milwaukee 
4.0,1.0,1.9411764705882353,23.0,1.0,0.0,0.0,12.0,51.0,197.0,33.0,13.0,11.0,3.0,12.0,4.0,0.0,0.0,74.0,13.058823529411764,2.1176470588235294,6.16666667,0.5294117647058824,0.37563452,0.06091371,0.18232044,0.8823529411764706,0.28846154,0.80357143,2.495456278557871,-0.5542798079696356,0.31472081,,,2025,Dylan Volantis,TEX,sa3060847,,/players/dylan-volantis/sa3060847/stats/pitching,265,University of Texas at Austin 
0.0,0.0,1.9636362955392908,7.0,7.0,0.0,0.0,0.0,18.1,73.0,17.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,15.0,7.363636108272341,1.4727272216544682,5.0,0.0,0.20547945,0.04109589,0.24285714,1.0909090530773837,0.30909091,0.8,2.546080204199167,-0.582443908659876,0.16438356,,,2025,Noah Sullivan,MSST,sa3043319,,/players/noah-sullivan/sa3043319/stats/pitching,155,Mississippi State University 
5.0,1.0,1.9660194902890211,15.0,10.0,0.0,0.0,0.0,68.2,288.0,57.0,19.0,15.0,3.0,20.0,8.0,1.0,2.0,75.0,9.830097451445106,2.6213593203853613,3.75,0.3932038980578042,0.26041667,0.06944444,0.21923077,1.1213592648315158,0.2967033,0.81683168,3.7840156835461998,-1.8179961932571786,0.19097222,19.0,19.0,2025,Evan Dempsey,FGCU,sa3030134,,/players/evan-dempsey/sa3030134/stats/pitching,79,Florida Gulf Coast University 
5.0,0.0,1.96875,11.0,0.0,0.0,0.0,2.0,32.0,133.0,23.0,9.0,7.0,1.0,7.0,7.0,0.0,0.0,32.0,9.0,1.96875,4.57142857,0.28125,0.2406015,0.05263158,0.19327731,0.9375,0.25581395,0.78651685,3.9910723686218263,-2.0223223686218263,0.18796993,,,2025,Champ Davis,WOF,sa3029893,,/players/champ-davis/sa3029893/stats/batting,303,Wofford College 
3.0,3.0,1.96875,19.0,0.0,0.0,0.0,9.0,32.0,129.0,22.0,7.0,7.0,1.0,15.0,2.0,2.0,0.0,32.0,9.0,4.21875,2.13333333,0.28125,0.24806202,0.11627907,0.19642857,1.15625,0.26582278,0.85106383,4.695776176452637,-2.727026176452637,0.13178295,,,2025,Landon Kruer,NAVY,sa3035738,,/players/landon-kruer/sa3035738/stats/pitching,163,U.S. Naval Academy 
0.0,0.0,1.9756097101441892,11.0,0.0,0.0,0.0,0.0,13.2,60.0,12.0,4.0,3.0,1.0,7.0,3.0,0.0,0.0,8.0,5.268292560384505,4.609755990336442,1.14285714,0.6585365700480631,0.13333333,0.11666667,0.24,1.3902438701014666,0.26829268,0.87378641,5.789839866089014,-3.8142301559448244,0.01666667,,,2025,Jake Dorn,MIA,sa3065289,,/players/jake-dorn/sa3065289/stats/pitching,148,University of Miami (Florida) 
3.0,2.0,1.975609756097561,22.0,0.0,0.0,0.0,5.0,41.0,173.0,26.0,13.0,9.0,2.0,21.0,3.0,6.0,0.0,47.0,10.317073170731707,4.609756097560975,2.23809524,0.43902439024390244,0.2716763,0.12138728,0.17449664,1.146341463414634,0.24,0.78389831,5.411891744194961,-3.4362819880974005,0.15028902,24.0,24.0,2025,Wyatt Cameron,CCSU,sa3028303,,/players/wyatt-cameron/sa3028303/stats/pitching,45,Central Connecticut State University 
11.0,2.0,1.9756098086157028,15.0,15.0,2.0,1.0,0.0,95.2,365.0,62.0,24.0,21.0,8.0,11.0,6.0,2.0,0.0,105.0,9.878049043078514,1.0348432330844157,9.54545455,0.7526132604250296,0.28767123,0.03013699,0.17816092,0.7630662223753772,0.22978723,0.81120944,3.7643788560365445,-1.7887690474208418,0.25753425,23.0,23.0,2025,Zane Taylor,UNCW,sa3043592,823990.0,/players/nathaniel-taylor/sa3043592/stats/pitching,187,University of North Carolina Wilmington 
0.0,1.0,1.9852941733330607,9.0,2.0,0.0,0.0,2.0,22.2,89.0,16.0,6.0,5.0,0.0,7.0,1.0,0.0,0.0,19.0,7.544117858665631,2.779411842666285,2.71428571,0.0,0.21348315,0.07865169,0.19753086,1.0147059108146754,0.25806452,0.75,3.219865130883187,-1.2345709575501262,0.13483146,24.0,24.0,2025,Drew Buhr,IU,sa3027994,,/players/drew-buhr/sa3027994/stats/pitching,104,Indiana University Bloomington 
3.0,3.0,2.014925315773656,28.0,0.0,0.0,0.0,11.0,44.2,179.0,37.0,10.0,10.0,2.0,13.0,1.0,0.0,0.0,39.0,7.858208731517259,2.619402910505753,3.0,0.4029850631547312,0.21787709,0.0726257,0.22424242,1.1194029532075866,0.28225806,0.85062241,3.7393258912920766,-1.7244005755184206,0.1452514,,,2025,MJ Bollinger,FAU,sa3058670,,/players/mj-bollinger/sa3058670/stats/pitching,75,Florida Atlantic University 
