W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName
2.0,0.0,1.0588235294117647,9.0,6.0,0.0,0.0,0.0,34.0,129.0,16.0,7.0,4.0,1.0,10.0,1.0,2.0,0.0,48.0,12.705882352941176,2.6470588235294117,4.8,0.2647058823529412,0.37209302,0.07751938,0.13559322,0.7647058823529411,0.2173913,0.78125,2.5080033975489,-1.4491798681371353,0.29457364,19.0,19.0,2022,Thatcher Hurd,UCLA,sa3034340,695765.0,/players/thatcher-hurd/sa3034340/stats/pitching,279,University of California Los Angeles 
0.0,0.0,1.102040773429062,8.0,6.0,0.0,0.0,0.0,16.1,68.0,9.0,2.0,2.0,0.0,9.0,4.0,0.0,0.0,14.0,7.714285414003434,4.959183480430779,1.55555556,0.0,0.20588235,0.13235294,0.16363636,1.102040773429062,0.2195122,0.90909091,4.612139233823918,-3.5100984603948566,0.07352941,23.0,23.0,2022,Ty Buckner,MOST,sa3027970,,/players/ty-buckner/sa3027970/stats/pitching,158,Missouri State University 
0.0,2.0,1.1489361468997683,3.0,3.0,0.0,0.0,0.0,15.2,59.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,27.0,15.510637983146871,1.1489361468997683,13.5,0.5744680734498842,0.45762712,0.03389831,0.19298246,0.8297872172053882,0.34482759,0.68965517,1.2663339073920254,-0.11739776049225714,0.42372881,21.0,21.0,2022,Landon Sims,MSST,sa3021979,683085.0,/players/landon-sims/sa3021979/stats/pitching,155,Mississippi State University 
3.0,1.0,1.173913043478261,17.0,0.0,0.0,0.0,2.0,23.0,109.0,23.0,6.0,3.0,0.0,13.0,2.0,3.0,0.0,28.0,10.956521739130435,5.086956521739131,2.15384615,0.0,0.25688073,0.11926606,0.24468085,1.565217391304348,0.34848485,0.84210526,3.8568676285121755,-2.6829545850339143,0.13761468,23.0,23.0,2022,Nick Meyer,DAY,sa3037949,,/players/nick-meyer/sa3037949/stats/pitching,60,University of Dayton 
2.0,3.0,1.1911765039998363,17.0,0.0,0.0,0.0,4.0,22.2,93.0,21.0,4.0,3.0,1.0,10.0,0.0,1.0,0.0,26.0,10.323529701331916,3.9705883466661214,2.6,0.3970588346666121,0.27956989,0.10752688,0.25301205,1.3676470971849974,0.35714286,0.91216216,3.712010226612685,-2.5208337226128483,0.17204301,,,2022,TJ Constertina,STMN,sa3029276,,/players/tj-constertina/sa3029276/stats/pitching,249,University of St. Thomas (Minnesota) 
5.0,1.0,1.255813953488372,18.0,0.0,0.0,0.0,3.0,43.0,167.0,25.0,6.0,6.0,2.0,14.0,2.0,2.0,0.0,57.0,11.930232558139535,2.9302325581395348,4.07142857,0.4186046511627907,0.34131737,0.08383234,0.16556291,0.9069767441860465,0.25,0.91623037,3.4495283747828287,-2.1937144212944566,0.25748503,22.0,22.0,2022,Luke Garofalo,CCSU,sa3031988,,/players/luke-garofalo/sa3031988/stats/pitching,45,Central Connecticut State University 
4.0,3.0,1.2735849514937834,17.0,2.0,0.0,0.0,4.0,35.1,159.0,26.0,12.0,5.0,1.0,21.0,6.0,3.0,0.0,46.0,11.716981553742807,5.3490567962738895,2.19047619,0.25471699029875666,0.28930818,0.13207547,0.1969697,1.3301887271157293,0.29411765,0.79457364,4.239074288012083,-2.9654893365182997,0.15723271,,,2022,Derek Drees,BUT,sa3030560,,/players/derek-drees/sa3030560/stats/pitching,33,Butler University 
2.0,0.0,1.3170731400961262,5.0,5.0,0.0,0.0,0.0,27.1,100.0,16.0,6.0,4.0,1.0,2.0,1.0,3.0,0.0,30.0,9.878048550720946,0.6585365700480631,15.0,0.32926828502403155,0.3,0.02,0.16494845,0.6585365700480631,0.22727273,0.73863636,2.602149814285741,-1.2850766741896147,0.28,21.0,21.0,2022,Jack Jasiak,USF,sa3020738,687916.0,/players/jack-jasiak/sa3020738/stats/pitching,233,University of South Florida 
2.0,1.0,1.3170731400961262,10.0,1.0,0.0,0.0,0.0,13.2,54.0,8.0,6.0,2.0,0.0,3.0,3.0,0.0,2.0,18.0,11.853658260865135,1.9756097101441892,6.0,0.0,0.33333333,0.05555556,0.16666667,0.8048780300587438,0.26666667,0.57142857,2.74555627350861,-1.428483133412484,0.27777778,19.0,19.0,2022,Justis Reiser,BYU,sa3040599,,/players/justis-reiser/sa3040599/stats/pitching,29,Brigham Young University 
7.0,0.0,1.35,25.0,0.0,0.0,0.0,6.0,60.0,227.0,32.0,9.0,9.0,4.0,18.0,3.0,3.0,0.0,82.0,12.3,2.7,4.55555556,0.6,0.36123348,0.07929515,0.15533981,0.8333333333333334,0.23333333,0.92827004,3.2961160024007166,-1.9461160024007165,0.28193833,22.0,22.0,2022,Jackson Kelley,MER,sa3020755,805958.0,/players/jackson-kelley/sa3020755/stats/pitching,145,Mercer University 
8.0,2.0,1.3965516782118805,13.0,13.0,2.0,1.0,0.0,77.1,329.0,59.0,20.0,12.0,3.0,29.0,7.0,4.0,0.0,86.0,10.008620360518476,3.3749998890120443,2.96551724,0.34913791955297013,0.26139818,0.0881459,0.20136519,1.1379309970615321,0.2745098,0.82599119,4.3995803840662155,-3.003028705854335,0.17325228,22.0,22.0,2022,Jonathan Brand,M-OH,sa3020567,701213.0,/players/jonathan-brand/sa3020567/stats/pitching,149,Miami University (Ohio) 
1.0,0.0,1.3965516782118805,10.0,1.0,0.0,0.0,0.0,19.1,84.0,11.0,5.0,3.0,0.0,13.0,6.0,6.0,0.0,16.0,7.448275617130029,6.0517239389181485,1.23076923,0.0,0.19047619,0.1547619,0.16923077,1.2413792695216714,0.2244898,0.83333333,4.918259522237337,-3.5217078440254563,0.03571429,20.0,20.0,2022,Michael Gemma,NE,sa3032108,,/players/michael-gemma/sa3032108/stats/pitching,181,Northeastern University 
3.0,1.0,1.4086956989021533,22.0,0.0,0.0,0.0,6.0,38.1,153.0,20.0,7.0,6.0,0.0,17.0,3.0,7.0,0.0,58.0,13.617391756054149,3.9913044802227677,3.41176471,0.0,0.37908497,0.11111111,0.15037594,0.9652174233218458,0.26666667,0.825,2.874258884401086,-1.4655631854989326,0.26797386,21.0,21.0,2022,Bennett Flynn,DAV,sa3031496,,/players/bennett-flynn/sa3031496/stats/pitching,59,Davidson College 
2.0,0.0,1.4210526315789473,5.0,5.0,0.0,0.0,0.0,19.0,82.0,17.0,3.0,3.0,0.0,8.0,2.0,4.0,0.0,15.0,7.105263157894737,3.789473684210526,1.875,0.0,0.18292683,0.09756098,0.23611111,1.3157894736842106,0.29824561,0.88888889,3.5003764152526853,-2.079323783673738,0.08536585,20.0,20.0,2022,Khristian Curtis,TA&M,sa3023473,694753.0,/players/khristian-curtis/sa3023473/stats/pitching,263,Texas A&M University College Station 
1.0,0.0,1.4516129032258065,17.0,0.0,0.0,0.0,2.0,31.0,124.0,19.0,6.0,5.0,3.0,12.0,1.0,2.0,0.0,48.0,13.935483870967742,3.4838709677419355,4.0,0.8709677419354839,0.38709677,0.09677419,0.17117117,1.0,0.26666667,0.9352518,2.919731253962363,-1.4681183507365567,0.29032258,20.0,20.0,2022,Josh Mallitz,MISS,sa3036920,,/players/josh-mallitz/sa3036920/stats/pitching,154,University of Mississippi 
3.0,0.0,1.467391334769857,29.0,0.0,0.0,0.0,4.0,30.2,111.0,22.0,6.0,5.0,1.0,6.0,2.0,3.0,3.0,41.0,12.032608945112829,1.7608696017238286,6.83333333,0.29347826695397145,0.36936937,0.05405405,0.21359223,0.9130434971901333,0.3442623,0.83916084,2.754872192146647,-1.2874808573767897,0.31531532,,,2022,Ben Beutel,IOWA,sa3027105,,/players/ben-beutel/sa3027105/stats/pitching,107,University of Iowa 
4.0,2.0,1.4917127386211742,13.0,13.0,0.0,0.0,0.0,60.1,245.0,50.0,12.0,10.0,4.0,21.0,3.0,1.0,0.0,65.0,9.696132801037631,3.1325967511044657,3.0952381,0.5966850954484696,0.26530612,0.08571429,0.22624434,1.1767956049122594,0.30263158,0.90643275,4.0096215453712185,-2.5179088067500444,0.17959184,21.0,21.0,2022,Caleb Riedel,OMA,sa3040737,,/players/caleb-riedel/sa3040737/stats/pitching,165,University of Nebraska at Omaha 
1.0,0.0,1.5,21.0,0.0,0.0,0.0,9.0,30.0,135.0,23.0,13.0,5.0,0.0,23.0,0.0,4.0,0.0,33.0,9.9,6.9,1.43478261,0.0,0.24444444,0.17037037,0.20535714,1.5333333333333334,0.29113924,0.7173913,4.435128498077392,-2.9351284980773924,0.07407407,,,2022,Cameron Pferrer,SLU,sa3039849,,/players/cameron-pferrer/sa3039849/stats/pitching,245,Saint Louis University 
2.0,1.0,1.565217391304348,23.0,0.0,0.0,0.0,0.0,23.0,98.0,13.0,6.0,4.0,0.0,14.0,1.0,9.0,0.0,41.0,16.043478260869566,5.478260869565218,2.92857143,0.0,0.41836735,0.14285714,0.15662651,1.173913043478261,0.30952381,0.78571429,2.4539337614308234,-0.8887163701264755,0.2755102,21.0,21.0,2022,Cooper McKeehan,BYU,sa3020183,801479.0,/players/cooper-mckeehan/sa3020183/stats/pitching,29,Brigham Young University 
2.0,0.0,1.5882352584786077,16.0,3.0,0.0,0.0,0.0,28.1,120.0,12.0,7.0,5.0,0.0,21.0,5.0,7.0,0.0,42.0,13.341176171220305,6.670588085610152,2.0,0.0,0.35,0.175,0.12765957,1.1647058562176456,0.23076923,0.81578947,4.167996231791882,-2.5797609733132747,0.175,,,2022,Ethan Rembish,FDU,sa3040607,,/players/ethan-rembish/sa3040607/stats/pitching,73,Fairleigh Dickinson University Metropolitan 
3.0,1.0,1.588235294117647,21.0,0.0,0.0,0.0,6.0,51.0,198.0,27.0,9.0,9.0,5.0,17.0,7.0,1.0,0.0,80.0,14.117647058823529,3.0,4.70588235,0.8823529411764706,0.4040404,0.08585859,0.15517241,0.8627450980392157,0.24719101,0.95454545,3.049396023095823,-1.4611607289781758,0.31818182,22.0,22.0,2022,Tyler Guilfoil,UK,sa3020113,805965.0,/players/tyler-guilfoil/sa3020113/stats/pitching,117,University of Kentucky 
4.0,1.0,1.6167664301348834,25.0,1.0,0.0,0.0,8.0,55.2,235.0,42.0,11.0,10.0,3.0,22.0,10.0,6.0,0.0,48.0,7.76047886464744,3.556886146296743,2.18181818,0.485029929040465,0.20425532,0.09361702,0.20689655,1.1497005725403615,0.25657895,0.9025788,4.88306929878192,-3.2663028686470366,0.1106383,,,2022,Tommy Steier,CREI,sa3043014,,/players/tommy-steier/sa3043014/stats/pitching,56,Creighton University 
0.0,1.0,1.620000061798098,11.0,0.0,0.0,0.0,1.0,16.2,62.0,8.0,3.0,3.0,1.0,5.0,1.0,3.0,0.0,20.0,10.80000041198732,2.70000010299683,4.0,0.540000020599366,0.32258065,0.08064516,0.14285714,0.7800000297546398,0.2,0.87301587,4.0693818458557125,-2.449381784057614,0.24193548,19.0,19.0,2022,Braden Davis,SHSU,sa3029886,801078.0,/players/braden-davis/sa3029886/stats/pitching,220,Sam Houston State University 
4.0,0.0,1.626506061473664,23.0,0.0,0.0,0.0,2.0,27.2,118.0,21.0,5.0,5.0,1.0,14.0,0.0,3.0,0.0,46.0,14.963855765557708,4.554216972126259,3.28571429,0.3253012122947328,0.38983051,0.11864407,0.20192308,1.265060270035072,0.35087719,0.89285714,2.6013204439611455,-0.9748143824874815,0.27118644,22.0,22.0,2022,Zane Russell,DBU,sa3022907,801546.0,/players/zane-russell/sa3022907/stats/pitching,57,Dallas Baptist University 
5.0,1.0,1.6308724414678883,34.0,1.0,0.0,0.0,2.0,49.2,211.0,45.0,16.0,9.0,2.0,13.0,5.0,5.0,0.0,49.0,8.879194403547391,2.3557046376758386,3.76923077,0.3624160981039752,0.23222749,0.06161137,0.23316062,1.1677852050016977,0.3028169,0.7807309,3.6161755347390425,-1.9853030932711542,0.17061611,,,2022,Quinn Flanagan,ARIZ,sa3031430,,/players/quinn-flanagan/sa3031430/stats/pitching,12,University of Arizona 
2.0,0.0,1.6363636363636365,2.0,2.0,0.0,0.0,0.0,11.0,45.0,9.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,14.0,11.454545454545455,2.4545454545454546,4.66666667,1.6363636363636365,0.31111111,0.06666667,0.21428571,1.0909090909090908,0.26923077,1.0,4.549052559245717,-2.9126889228820803,0.24444445,19.0,19.0,2022,Tanner Witt,TEX,sa3025651,691027.0,/players/tanner-witt/sa3025651/stats/pitching,265,University of Texas at Austin 
0.0,1.0,1.653061160143593,24.0,0.0,0.0,0.0,14.0,32.2,121.0,13.0,7.0,6.0,2.0,6.0,3.0,3.0,0.0,62.0,17.081631988150463,1.653061160143593,10.33333333,0.551020386714531,0.51239669,0.04958678,0.11607143,0.5816326304208939,0.22916667,0.78125,1.50842948148569,0.14463167865790294,0.46280992,21.0,21.0,2022,Andrew Walters,MIA,33834,689958.0,/players/andrew-walters/33834/stats/pitching,148,University of Miami (Florida) 
3.0,0.0,1.653061160143593,11.0,0.0,0.0,0.0,2.0,16.1,68.0,16.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,14.0,7.714285414003434,1.653061160143593,4.66666667,0.551020386714531,0.20588235,0.04411765,0.25,1.1632652608417877,0.30612245,0.86021505,4.384780994091169,-2.731719833947576,0.16176471,,,2022,Casey Rother,LEH,sa3041198,,/players/casey-rother/sa3041198/stats/batting,121,Lehigh University 
4.0,0.0,1.6578947368421053,30.0,0.0,0.0,0.0,0.0,38.0,146.0,27.0,11.0,7.0,2.0,6.0,2.0,0.0,0.0,36.0,8.526315789473685,1.4210526315789473,6.0,0.47368421052631576,0.24657534,0.04109589,0.19565217,0.868421052631579,0.25,0.74534161,2.9214290468316326,-1.2635343099895273,0.20547945,,,2022,Kirby Connell,TENN,sa3029252,,/players/kirby-connell/sa3029252/stats/pitching,256,University of Tennessee Knoxville 
4.0,0.0,1.6744186046511629,17.0,11.0,0.0,0.0,0.0,43.0,159.0,27.0,8.0,8.0,4.0,7.0,2.0,0.0,0.0,46.0,9.627906976744185,1.4651162790697674,6.57142857,0.8372093023255814,0.28930818,0.04402516,0.18,0.7906976744186046,0.23,0.92105263,3.1980508338573364,-1.5236322292061735,0.24528302,20.0,20.0,2022,Zander Sechrist,TENN,sa3041910,,/players/zander-sechrist/sa3041910/stats/pitching,256,University of Tennessee Knoxville 
8.0,0.0,1.6874999381028712,16.0,13.0,0.0,0.0,0.0,69.1,277.0,57.0,23.0,13.0,4.0,8.0,3.0,2.0,0.0,66.0,8.56730737806073,1.0384615003709976,8.25,0.5192307501854988,0.23826715,0.02888087,0.21428571,0.9374999656127062,0.27040816,0.72115385,3.269718825922915,-1.5822188878200438,0.20938628,19.0,19.0,2022,Blake Morgan,ODU,sa3038359,834581.0,/players/blake-morgan/sa3038359/stats/pitching,197,Old Dominion University 
1.0,0.0,1.6874999497085825,9.0,0.0,0.0,0.0,0.0,10.2,49.0,6.0,3.0,2.0,0.0,7.0,3.0,2.0,0.0,11.0,9.281249723397204,5.906249823980039,1.57142857,0.0,0.2244898,0.14285714,0.15384615,1.2187499636784207,0.21428571,0.8125,4.932470490038396,-3.2449705403298132,0.08163265,21.0,21.0,2022,Carson Frye,GTWN,sa3031748,,/players/carson-frye/sa3031748/stats/pitching,85,Georgetown University 
1.0,3.0,1.6875,21.0,0.0,0.0,0.0,10.0,32.0,137.0,20.0,8.0,6.0,0.0,7.0,3.0,3.0,0.0,47.0,13.21875,1.96875,6.71428571,0.0,0.34306569,0.05109489,0.15748031,0.84375,0.25,0.73333333,2.222263526916504,-0.5347635269165041,0.2919708,23.0,23.0,2022,Dale Stanavich,RUTG,sa3019833,689359.0,/players/dale-stanavich/sa3019833/stats/pitching,218,Rutgers State Univ of New Jersey New Brunswick 
3.0,0.0,1.7027027027027026,22.0,0.0,0.0,0.0,8.0,37.0,145.0,18.0,11.0,7.0,1.0,20.0,1.0,4.0,0.0,36.0,8.756756756756756,4.864864864864865,1.8,0.24324324324324326,0.24827586,0.13793103,0.14516129,1.027027027027027,0.1954023,0.74468085,4.020797030990188,-2.3180943282874855,0.11034483,24.0,24.0,2022,Trey Braithwaite,WVU,sa3020251,679985.0,/players/trey-braithwaite/sa3020251/stats/pitching,296,West Virginia University 
4.0,0.0,1.7234042203496522,24.0,1.0,0.0,0.0,3.0,62.2,237.0,38.0,15.0,12.0,4.0,14.0,4.0,4.0,0.0,78.0,11.20212743227274,2.010638257074594,5.57142857,0.5744680734498842,0.32911392,0.05907173,0.17351598,0.8297872172053882,0.24817518,0.81349206,3.1807193086070678,-1.4573150882574155,0.2700422,,,2022,Ben Ferrer,ORST,sa3031272,,/players/ben-ferrer/sa3031272/stats/pitching,199,Oregon State University 
4.0,2.0,1.7307692307692308,16.0,2.0,0.0,0.0,2.0,52.0,213.0,40.0,17.0,10.0,2.0,16.0,2.0,7.0,0.0,36.0,6.230769230769231,2.769230769230769,2.25,0.34615384615384615,0.16901408,0.07511737,0.20512821,1.0769230769230769,0.24203822,0.74275362,4.664580902686486,-2.9338116719172556,0.09389671,20.0,20.0,2022,Justin Honeycutt,UNCA,sa3034051,,/players/justin-honeycutt/sa3034051/stats/pitching,177,University of North Carolina Asheville 
1.0,1.0,1.7307692307692308,5.0,5.0,0.0,0.0,0.0,26.0,94.0,11.0,5.0,5.0,2.0,10.0,0.0,2.0,0.0,34.0,11.76923076923077,3.4615384615384617,3.4,0.6923076923076923,0.36170213,0.10638298,0.13095238,0.8076923076923077,0.1875,0.87912088,3.6475305997408354,-1.9167613689716045,0.25531915,18.0,18.0,2022,Walker Retz,STMN,sa3040633,,/players/walker-retz/sa3040633/stats/pitching,249,University of St. Thomas (Minnesota) 
0.0,0.0,1.7419355374593284,11.0,0.0,0.0,0.0,0.0,10.1,48.0,11.0,5.0,2.0,1.0,3.0,1.0,2.0,0.0,10.0,8.709677687296642,2.6129033061889926,3.33333333,0.8709677687296642,0.20833333,0.0625,0.25,1.3548387513572555,0.3030303,0.73529412,4.9946057314679235,-3.252670194008595,0.14583333,,,2022,Huntley Hacker,GWEB,sa3032929,,/players/huntley-hacker/sa3032929/stats/pitching,82,Gardner-Webb University 
0.0,0.0,1.7419355374593284,15.0,0.0,0.0,0.0,0.0,10.1,42.0,11.0,6.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,2.6129033061889926,2.6129033061889926,1.0,0.8709677687296642,0.07142857,0.07142857,0.30555556,1.3548387513572555,0.3125,0.70512821,6.7544834112153485,-5.01254787375602,0.0,21.0,21.0,2022,Nick Wissman,DAY,sa3045483,828470.0,/players/nicholas-wissman/sa3045483/stats/pitching,60,University of Dayton 
6.0,0.0,1.7550000669479395,32.0,0.0,0.0,0.0,3.0,66.2,254.0,50.0,15.0,13.0,3.0,5.0,4.0,0.0,0.0,62.0,8.370000319290174,0.6750000257492075,12.4,0.4050000154495245,0.24409449,0.01968504,0.20408163,0.8250000314712537,0.26111111,0.80291971,3.183563275527953,-1.4285632085800133,0.22440945,23.0,23.0,2022,Gordon Ingebritson,UCI,sa3034422,,/players/gordon-ingebritson/sa3034422/stats/pitching,274,University of California Irvine 
4.0,0.0,1.7830189320912966,24.0,0.0,0.0,0.0,10.0,35.1,157.0,26.0,9.0,7.0,2.0,24.0,0.0,11.0,0.0,39.0,9.93396262165151,6.11320776717016,1.625,0.5094339805975133,0.24840764,0.15286624,0.19548872,1.4150943905486482,0.26086957,0.86864407,4.638669306054664,-2.8556503739633676,0.0955414,21.0,21.0,2022,Tyler Vogel,JAX,sa3020406,804922.0,/players/tyler-vogel/sa3020406/stats/pitching,109,Jacksonville University 
2.0,1.0,1.8,6.0,4.0,0.0,0.0,0.0,30.0,115.0,22.0,6.0,6.0,0.0,6.0,2.0,2.0,0.0,22.0,6.6,1.8,3.66666667,0.0,0.19130435,0.05217391,0.20560748,0.9333333333333333,0.25882353,0.8,2.9584894498189294,-1.1584894498189293,0.13913043,,,2022,Matt Gaither,UNCW,sa3031831,,/players/matt-gaither/sa3031831/stats/pitching,187,University of North Carolina Wilmington 
0.0,0.0,1.8,7.0,0.0,0.0,0.0,3.0,10.0,44.0,7.0,2.0,2.0,1.0,4.0,1.0,3.0,0.0,11.0,9.9,3.6,2.75,0.9,0.25,0.09090909,0.17948718,1.1,0.22222222,0.94339623,4.2251561164855955,-2.4251561164855957,0.15909091,,,2022,Bryce Greenly,DEL,sa3032641,,/players/bryce-greenly/sa3032641/stats/batting,61,University of Delaware 
1.0,0.0,1.8,5.0,2.0,0.0,0.0,0.0,10.0,40.0,8.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,9.0,8.1,2.7,3.0,0.0,0.225,0.075,0.22222222,1.1,0.2962963,0.83333333,4.417693233489991,-2.617693233489991,0.15,21.0,21.0,2022,Jack Keenan,MRST,sa3035153,,/players/jack-keenan/sa3035153/stats/pitching,139,Marist College 
2.0,1.0,1.8202247581101483,7.0,7.0,0.0,0.0,0.0,29.2,120.0,22.0,6.0,6.0,1.0,5.0,3.0,4.0,0.0,41.0,12.43820251375268,1.5168539650917903,8.2,0.30337079301835806,0.34166667,0.04166667,0.19642857,0.9101123790550741,0.3,0.83916084,2.475539719295417,-0.6553149611852687,0.3,22.0,22.0,2022,Hunter Patteson,UCF,sa3020954,687593.0,/players/hunter-patteson/sa3020954/stats/pitching,43,University of Central Florida 
3.0,0.0,1.8305085337528466,31.0,0.0,0.0,0.0,15.0,39.1,156.0,16.0,8.0,8.0,1.0,14.0,5.0,3.0,0.0,53.0,12.127119036112608,3.2033899340674816,3.78571429,0.22881356671910583,0.33974359,0.08974359,0.11678832,0.762711889063686,0.18072289,0.80357143,3.157377282958782,-1.3268687492059354,0.25,23.0,23.0,2022,Will Brian,EKU,sa3020621,684608.0,/players/william-brian/sa3020621/stats/pitching,68,Eastern Kentucky University 
4.0,1.0,1.8461538461538463,29.0,0.0,0.0,0.0,6.0,39.0,161.0,22.0,14.0,8.0,2.0,15.0,3.0,3.0,0.0,52.0,12.0,3.4615384615384617,3.46666667,0.46153846153846156,0.32298137,0.0931677,0.15384615,0.9487179487179487,0.2247191,0.69892473,2.8849917998680703,-1.038837953714224,0.22981367,22.0,22.0,2022,Paul Gervase,LSU,31571,801434.0,/players/paul-gervase/31571/stats/pitching,130,Louisiana State University 
