W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName
4.0,5.0,3.412639501993952,15.0,15.0,0.0,0.0,0.0,89.2,388.0,74.0,41.0,34.0,9.0,43.0,13.0,14.0,0.0,84.0,8.431227004926235,4.315985252521763,1.95348837,0.9033457505278109,0.21649485,0.11082474,0.22289157,1.3048327507623936,0.27196653,0.75809199,6.617123133147648,-3.2044836311536957,0.1056701,22.0,22.0,2024,Luke Hansel,MILW,sa3033162,,/players/luke-hansel/sa3033162/stats/pitching,302,University of Wisconsin Milwaukee 
2.0,2.0,3.413793103448276,19.0,0.0,0.0,0.0,3.0,29.0,124.0,20.0,16.0,11.0,2.0,9.0,9.0,3.0,0.0,33.0,10.241379310344827,2.793103448275862,3.66666667,0.6206896551724138,0.26612903,0.07258065,0.18867925,1.0,0.25352113,0.625,4.852436831901813,-1.4386437284535374,0.19354839,23.0,23.0,2024,Evan Gray,SLU,sa3032609,690367.0,/players/evan-gray/sa3032609/stats/pitching,245,Saint Louis University 
3.0,1.0,3.413793103448276,7.0,7.0,0.0,0.0,0.0,29.0,128.0,23.0,15.0,11.0,3.0,15.0,6.0,1.0,0.0,18.0,5.586206896551724,4.655172413793103,1.2,0.9310344827586207,0.140625,0.1171875,0.21495327,1.3103448275862069,0.23255814,0.72864322,6.3698215912128315,-2.9560284877645557,0.0234375,21.0,21.0,2024,Evan Hart,NCAT,sa3033326,,/players/evan-hart/sa3033326/stats/pitching,188,North Carolina A&T State University 
6.0,1.0,3.413793103448276,13.0,13.0,0.0,0.0,0.0,58.0,257.0,40.0,27.0,22.0,4.0,36.0,4.0,8.0,0.0,90.0,13.96551724137931,5.586206896551724,2.5,0.6206896551724138,0.35019455,0.14007782,0.1843318,1.3103448275862069,0.29268293,0.71236559,3.627214934908111,-0.21342183145983507,0.21011673,21.0,21.0,2024,Jonathan Santucci,DUKE,sa3041559,695558.0,/players/jonathan-santucci/sa3041559/stats/pitching,64,Duke University 
2.0,4.0,3.4177214364710595,17.0,6.0,0.0,0.0,2.0,52.2,229.0,40.0,25.0,20.0,5.0,17.0,12.0,3.0,0.0,50.0,8.544303591177648,2.9050632210004004,2.94117647,0.8544303591177649,0.21834061,0.07423581,0.2,1.0822784548825022,0.24137931,0.70967742,5.1884146319198186,-1.770693195448759,0.1441048,,,2024,Marcus Danchision,LEH,sa3029811,,/players/marcus-danchision/sa3029811/stats/pitching,121,Lehigh University 
2.0,1.0,3.4253730368152153,36.0,0.0,0.0,0.0,17.0,44.2,191.0,29.0,19.0,17.0,1.0,20.0,9.0,1.0,0.0,52.0,10.477611642023012,4.029850631547312,2.6,0.2014925315773656,0.27225131,0.10471204,0.17901235,1.097014894143435,0.25688073,0.68904594,3.8811415427350924,-0.45576850591987705,0.16753927,22.0,22.0,2024,Ethan Bates,LT,sa3026710,,/players/ethan-bates/sa3026710/stats/batting,132,Louisiana Tech University 
7.0,3.0,3.426396071783388,21.0,5.0,0.0,0.0,1.0,65.2,277.0,63.0,26.0,25.0,4.0,14.0,8.0,2.0,0.0,66.0,9.045685629508144,1.9187818001986974,4.71428571,0.5482233714853421,0.23826715,0.05054152,0.24705882,1.172588877899204,0.31891892,0.74307305,3.7341021702103987,-0.3077060984270106,0.18772563,23.0,23.0,2024,Alex Giroux,HAW,sa3032280,,/players/alex-giroux/sa3032280/stats/pitching,94,University of Hawaii Manoa 
2.0,0.0,3.4285714285714284,17.0,0.0,0.0,0.0,3.0,21.0,91.0,12.0,8.0,8.0,2.0,15.0,6.0,3.0,0.0,26.0,11.142857142857142,6.428571428571429,1.73333333,0.8571428571428571,0.28571429,0.16483516,0.17142857,1.2857142857142858,0.23809524,0.82781457,5.521801231020973,-2.0932298024495446,0.12087912,19.0,19.0,2024,Jake Lambdin,XAV,sa3035873,,/players/jake-lambdin/sa3035873/stats/batting,305,Xavier University 
6.0,0.0,3.4309392988287004,18.0,6.0,0.0,0.0,1.0,60.1,257.0,45.0,31.0,23.0,2.0,26.0,9.0,13.0,0.0,57.0,8.502762610140692,3.8784531204150525,2.19230769,0.2983425477242348,0.22178988,0.10116732,0.2027027,1.1767956049122594,0.26380368,0.63471503,4.252461740731254,-0.821522441902554,0.12062257,20.0,20.0,2024,Jerrod Jenkins,DBU,sa3034637,,/players/jerrod-jenkins/sa3034637/stats/pitching,57,Dallas Baptist University 
4.0,0.0,3.432203500786587,20.0,1.0,0.0,0.0,2.0,39.1,183.0,43.0,20.0,15.0,5.0,19.0,4.0,6.0,0.0,30.0,6.864407001573174,4.347457767663011,1.57894737,1.1440678335955292,0.16393443,0.10382514,0.26875,1.5762712373982846,0.304,0.77966102,6.251034204235918,-2.8188307034493305,0.06010929,,,2024,Jack Weber,SLU,sa3044923,,/players/jack-weber/sa3044923/stats/pitching,245,Saint Louis University 
2.0,1.0,3.4335259358505086,32.0,0.0,0.0,0.0,6.0,57.2,257.0,54.0,24.0,22.0,7.0,28.0,3.0,6.0,1.0,70.0,10.924855250433437,4.3699421001733745,2.5,1.0924855250433436,0.27237354,0.10894942,0.23893805,1.4219652865643522,0.31543624,0.81117021,4.528151732913205,-1.0946257970626965,0.16342412,24.0,24.0,2024,Brennen Oxford,FSU,sa3039308,,/players/brennen-oxford/sa3039308/stats/pitching,78,Florida State University 
9.0,2.0,3.4342105263157894,15.0,12.0,0.0,0.0,0.0,76.0,325.0,73.0,30.0,29.0,6.0,26.0,7.0,4.0,1.0,51.0,6.0394736842105265,3.0789473684210527,1.96153846,0.7105263157894737,0.15692308,0.08,0.25,1.3026315789473684,0.28510638,0.77868852,4.746738574379369,-1.3125280480635793,0.07692308,20.0,20.0,2024,Xavier Kolhosser,SJU,sa3035617,828492.0,/players/xavier-kolhosser/sa3035617/stats/pitching,247,St. John's University (New York) 
0.0,1.0,3.436363517193759,12.0,1.0,0.0,0.0,1.0,18.1,85.0,16.0,13.0,7.0,0.0,13.0,3.0,1.0,0.0,25.0,12.272726847120568,6.381817960502695,1.92307692,0.0,0.29411765,0.15294118,0.23188406,1.5818181269622065,0.36363636,0.59375,4.515432448268922,-1.079068931075163,0.14117647,,,2024,Issac Araiza,SDSU,sa3026136,,/players/issac-araiza/sa3026136/stats/pitching,222,San Diego State University 
2.0,3.0,3.4411764705882355,23.0,1.0,0.0,0.0,3.0,34.0,142.0,28.0,14.0,13.0,4.0,10.0,3.0,3.0,0.0,42.0,11.117647058823529,2.6470588235294117,4.2,1.0588235294117647,0.29577465,0.07042254,0.21705426,1.1176470588235294,0.28915663,0.76271186,4.796453947179458,-1.3552774765912226,0.22535211,,,2024,Turner Doran,WMU,sa3030478,,/players/turner-doran/sa3030478/stats/pitching,295,Western Michigan University 
1.0,0.0,3.4468084406993045,17.0,0.0,0.0,0.0,0.0,15.2,70.0,11.0,6.0,6.0,0.0,11.0,5.0,1.0,0.0,20.0,11.489361468997682,6.319148807948725,1.81818182,0.0,0.28571429,0.15714286,0.2037037,1.4042552906552723,0.32352941,0.77777778,4.182533982243674,-0.7357255415443698,0.12857143,22.0,22.0,2024,DJ Radtke,UGA,sa3040384,,/players/dj-radtke/sa3040384/stats/pitching,86,University of Georgia 
4.0,3.0,3.4468085106382977,25.0,0.0,0.0,0.0,8.0,47.0,204.0,41.0,22.0,18.0,5.0,12.0,9.0,3.0,0.0,55.0,10.53191489361702,2.297872340425532,4.58333333,0.9574468085106383,0.26960784,0.05882353,0.22404372,1.127659574468085,0.29268293,0.72727273,4.353672502395955,-0.9068639917576569,0.21078431,,,2024,Chandler David,SHSU,sa3029863,,/players/chandler-david/sa3029863/stats/pitching,220,Sam Houston State University 
9.0,3.0,3.452054794520548,17.0,11.0,0.0,0.0,0.0,73.0,308.0,65.0,31.0,28.0,8.0,24.0,7.0,6.0,0.0,91.0,11.219178082191782,2.958904109589041,3.79166667,0.9863013698630136,0.29545455,0.07792208,0.23465704,1.2191780821917808,0.32022472,0.76650943,4.1127863139322365,-0.6607315194116885,0.21753247,20.0,20.0,2024,Mason McConnaughey,NEB,sa3037493,822415.0,/players/mason-mcconnaughey/sa3037493/stats/pitching,164,University of Nebraska Lincoln 
3.0,5.0,3.453488372093023,15.0,11.0,2.0,1.0,0.0,86.0,367.0,85.0,46.0,33.0,10.0,20.0,9.0,4.0,0.0,71.0,7.430232558139535,2.0930232558139537,3.55,1.0465116279069768,0.19346049,0.05449591,0.25147929,1.2209302325581395,0.29182879,0.68,4.812135709718216,-1.358647337625193,0.13896458,,,2024,Bryce Blevins,MRSH,sa3027265,,/players/bryce-blevins/sa3027265/stats/pitching,140,Marshall University 
3.0,1.0,3.4534884486861217,16.0,0.0,0.0,0.0,0.0,28.2,131.0,22.0,13.0,11.0,4.0,14.0,7.0,0.0,0.0,21.0,6.593023402037142,4.395348934691428,1.5,1.255813981340408,0.16030534,0.10687023,0.2,1.255813981340408,0.21176471,0.80213904,6.596877323117626,-3.1433888744315044,0.05343511,,,2024,Larson Fabre,SELA,sa3031110,,/players/larson-fabre/sa3031110/stats/pitching,238,Southeastern Louisiana University 
6.0,2.0,3.4559998945312533,14.0,14.0,0.0,0.0,0.0,83.1,357.0,67.0,39.0,32.0,6.0,27.0,14.0,1.0,0.0,75.0,8.099999752807625,2.915999911010745,2.77777778,0.64799998022461,0.21008403,0.07563025,0.21202532,1.127999965576173,0.25957447,0.69277108,4.863513653198243,-1.40751375866699,0.13445378,,,2024,Derik Eaquinto,SMC,sa3030732,,/players/derik-eaquinto/sa3030732/stats/pitching,246,St. Mary's College of California 
1.0,0.0,3.4615384615384617,23.0,0.0,0.0,0.0,4.0,13.0,53.0,6.0,5.0,5.0,1.0,8.0,0.0,2.0,0.0,23.0,15.923076923076923,5.538461538461538,2.875,0.6923076923076923,0.43396226,0.1509434,0.13333333,1.0769230769230769,0.23809524,0.71428571,2.9795880024249737,0.481950459113488,0.28301887,,,2024,Stone Hewlett,ARK,sa3033749,,/players/stone-hewlett/sa3033749/stats/pitching,13,University of Arkansas Fayetteville 
6.0,1.0,3.4615384615384617,25.0,0.0,0.0,0.0,1.0,52.0,226.0,41.0,22.0,20.0,1.0,25.0,8.0,7.0,0.0,74.0,12.807692307692308,4.326923076923077,2.96,0.17307692307692307,0.32743363,0.11061947,0.21243523,1.2692307692307692,0.33898305,0.71625344,3.2549924557025616,0.2065460058359001,0.21681416,18.0,18.0,2024,Ricky Ojeda,UCI,sa3039084,,/players/ricky-ojeda/sa3039084/stats/pitching,274,University of California Irvine 
4.0,4.0,3.4698795180722892,13.0,13.0,1.0,1.0,0.0,83.0,335.0,68.0,42.0,32.0,4.0,22.0,4.0,6.0,0.0,65.0,7.048192771084337,2.3855421686746987,2.95454545,0.43373493975903615,0.19402985,0.06567164,0.22006472,1.0843373493975903,0.26666667,0.58823529,3.9073068618774416,-0.43742734380515236,0.12835821,22.0,22.0,2024,Justin Sinibaldi,RUTG,sa3025524,811958.0,/players/justin-sinibaldi/sa3025524/stats/pitching,218,Rutgers State Univ of New Jersey New Brunswick 
6.0,2.0,3.4698795180722892,17.0,15.0,1.0,0.0,1.0,83.0,339.0,66.0,35.0,32.0,9.0,22.0,9.0,5.0,0.0,101.0,10.951807228915662,2.3855421686746987,4.59090909,0.9759036144578314,0.2979351,0.06489676,0.21428571,1.0602409638554218,0.28787879,0.73459716,3.7682812369013408,-0.29840171882905153,0.23303835,21.0,21.0,2024,Gage Jump,LSU,sa3034986,695611.0,/players/gage-jump/sa3034986/stats/pitching,130,Louisiana State University 
4.0,4.0,3.473684210526316,21.0,0.0,0.0,0.0,1.0,57.0,256.0,61.0,29.0,22.0,7.0,19.0,6.0,4.0,0.0,54.0,8.526315789473685,3.0,2.84210526,1.105263157894737,0.2109375,0.07421875,0.26406926,1.4035087719298245,0.31764706,0.7480315,5.642067213225783,-2.168383002699467,0.13671875,,,2024,Jesse Gutierrez,SJSU,sa3032881,,/players/jesse-gutierrez/sa3032881/stats/pitching,224,San Jose State University 
7.0,3.0,3.479381580131829,29.0,0.0,0.0,0.0,5.0,64.2,289.0,75.0,31.0,25.0,5.0,27.0,6.0,2.0,0.0,46.0,6.402062107442565,3.757732106542375,1.7037037,0.6958763160263658,0.15916955,0.09342561,0.29296875,1.5773196496597623,0.34146341,0.76237624,6.4256924880274395,-2.9463109078956107,0.06574395,,,2024,Kevin Fee,PFW,sa3031211,,/players/kevin-fee/sa3031211/stats/pitching,108,Indiana University-Purdue University Fort Wayne 
7.0,2.0,3.4838708452542617,16.0,15.0,0.0,0.0,0.0,72.1,303.0,56.0,33.0,28.0,6.0,32.0,4.0,6.0,0.0,79.0,9.829492741967382,3.981566680290585,2.46875,0.7465437525544847,0.26072607,0.10561056,0.20973783,1.2165898189776787,0.27472527,0.70574163,4.805815766168524,-1.3219449209142624,0.15511551,19.0,19.0,2024,Brett Lanman,ACU,sa3035953,,/players/brett-lanman/sa3035953/stats/pitching,1,Abilene Christian University 
4.0,0.0,3.4838709677419355,24.0,0.0,0.0,0.0,7.0,31.0,122.0,17.0,12.0,12.0,9.0,11.0,1.0,8.0,0.0,41.0,11.903225806451612,3.193548387096774,3.72727273,2.6129032258064515,0.33606557,0.09016393,0.15454545,0.9032258064516129,0.13333333,1.0,5.962218275377827,-2.4783473076358917,0.24590164,24.0,24.0,2024,Johnny Hummel,UK,sa3034293,,/players/johnny-hummel/sa3034293/stats/pitching,117,University of Kentucky 
1.0,2.0,3.4838709677419355,22.0,1.0,0.0,0.0,0.0,31.0,135.0,28.0,15.0,12.0,1.0,12.0,3.0,1.0,0.0,29.0,8.419354838709678,3.4838709677419355,2.41666667,0.2903225806451613,0.21481481,0.08888889,0.23333333,1.2903225806451613,0.3,0.67307692,3.947300148010254,-0.4634291802683186,0.12592593,,,2024,Nathen Morris,LBSU,sa3038417,,/players/nathen-morris/sa3038417/stats/pitching,125,Long Beach State University 
1.0,1.0,3.4838710749186568,15.0,0.0,0.0,0.0,7.0,20.2,95.0,25.0,8.0,8.0,0.0,9.0,2.0,2.0,0.0,20.0,8.709677687296642,3.919354959283489,2.22222222,0.0,0.21052632,0.09473684,0.29761905,1.6451613409338102,0.390625,0.77777778,4.131833887447551,-0.6479628125288945,0.11578947,22.0,22.0,2024,Titan Kennedy-Hayes,APSU,sa3025462,813901.0,/players/titan-kennedy-hayes/sa3025462/stats/pitching,19,Austin Peay State University 
2.0,0.0,3.4838710749186568,24.0,8.0,0.0,0.0,1.0,41.1,192.0,48.0,22.0,16.0,4.0,20.0,7.0,5.0,0.0,43.0,9.362903513843891,4.354838843648321,2.15,0.8709677687296642,0.22395833,0.10416667,0.29090909,1.6451613409338102,0.37288136,0.76368876,4.9943271863721055,-1.5104561114534487,0.11979167,20.0,20.0,2024,Brenden Garula,CIN,sa3032014,,/players/brenden-garula/sa3032014/stats/pitching,48,University of Cincinnati 
2.0,0.0,3.4838710749186568,18.0,0.0,0.0,0.0,0.0,10.1,45.0,7.0,4.0,4.0,0.0,8.0,2.0,3.0,0.0,10.0,8.709677687296642,6.9677421498373135,1.25,0.0,0.22222222,0.17777778,0.2,1.4516129478827737,0.28,0.76470588,4.732887934646052,-1.2490168597273952,0.04444445,,,2024,Dean Kampschror,UVA,sa3035051,,/players/dean-kampschror/sa3035051/stats/pitching,285,University of Virginia 
3.0,3.0,3.489795918367347,27.0,0.0,0.0,0.0,9.0,49.0,218.0,42.0,21.0,19.0,8.0,23.0,9.0,2.0,0.0,48.0,8.816326530612244,4.224489795918367,2.08695652,1.469387755102041,0.22018349,0.10550459,0.22580645,1.3265306122448979,0.26153846,0.84394904,6.062491666054239,-2.572695747686892,0.1146789,22.0,22.0,2024,Joe Vogatsky,JMU,sa3044544,815143.0,/players/joseph-vogatsky/sa3044544/stats/pitching,112,James Madison University 
1.0,1.0,3.494117568652937,19.0,0.0,0.0,0.0,0.0,28.1,122.0,27.0,12.0,11.0,3.0,12.0,2.0,1.0,0.0,18.0,5.717646930522988,3.8117646203486584,1.5,0.9529411550871646,0.14754098,0.09836066,0.25,1.3764705573481266,0.27586207,0.78804348,5.558929037470308,-2.064811468817371,0.04918033,22.0,22.0,2024,Cole Heath,WKU,sa3033491,,/players/cole-heath/sa3033491/stats/pitching,294,Western Kentucky University 
7.0,0.0,3.494117568652937,17.0,9.0,0.0,0.0,3.0,56.2,250.0,47.0,27.0,22.0,6.0,26.0,5.0,0.0,0.0,49.0,7.782352766545178,4.12941167204438,1.88461538,0.9529411550871646,0.196,0.104,0.21461187,1.2882352652104263,0.25,0.73275862,5.5397489370854265,-2.0456313684324896,0.092,21.0,21.0,2024,Austin Smith,USD,sa3042481,801563.0,/players/austin-smith/sa3042481/stats/batting,225,University of San Diego 
4.0,1.0,3.496402973652654,14.0,0.0,0.0,0.0,3.0,46.1,210.0,45.0,25.0,18.0,3.0,23.0,7.0,4.0,0.0,49.0,9.517985872721113,4.467626021889502,2.13043478,0.5827338289421089,0.23333333,0.10952381,0.25,1.467625939557904,0.328125,0.70621469,5.213302570976004,-1.71689959732335,0.12380952,20.0,20.0,2024,Greg Shaw,MAN,sa3042087,,/players/greg-shaw/sa3042087/stats/pitching,135,Manhattan College 
1.0,1.0,3.496402973652654,27.0,0.0,0.0,0.0,3.0,46.1,194.0,38.0,21.0,18.0,6.0,12.0,9.0,2.0,0.0,40.0,7.769784385894786,2.3309353157684356,3.33333333,1.1654676578842178,0.20618557,0.06185567,0.21965318,1.0791367202631648,0.2519685,0.75098814,6.073394847884879,-2.5769918742322253,0.1443299,23.0,23.0,2024,Jared Ure,ORU,sa3044255,,/players/jared-ure/sa3044255/stats/pitching,198,Oral Roberts University 
7.0,1.0,3.5,16.0,15.0,0.0,0.0,0.0,90.0,382.0,73.0,38.0,35.0,7.0,38.0,9.0,1.0,0.0,89.0,8.9,3.8,2.34210526,0.7,0.23298429,0.09947644,0.21791045,1.2333333333333334,0.27615063,0.74410163,4.570693778991699,-1.070693778991699,0.13350785,21.0,21.0,2024,Jaron DeBerry,DBU,sa3029984,809229.0,/players/jaron-deberry/sa3029984/stats/pitching,57,Dallas Baptist University 
1.0,2.0,3.5,9.0,0.0,0.0,0.0,2.0,18.0,71.0,14.0,7.0,7.0,3.0,4.0,0.0,1.0,0.0,22.0,11.0,2.0,5.5,1.5,0.30985915,0.05633803,0.20895522,1.0,0.26190476,0.79710145,5.01341224246555,-1.5134122424655496,0.25352113,21.0,21.0,2024,Jesus Gonzalez,UNLV,sa3032423,,/players/jesus-gonzalez/sa3032423/stats/pitching,167,University of Nevada Las Vegas 
7.0,1.0,3.5,19.0,13.0,0.0,0.0,2.0,90.0,379.0,70.0,37.0,35.0,10.0,35.0,9.0,8.0,0.0,82.0,8.2,3.5,2.34285714,1.0,0.21635884,0.09234828,0.20895522,1.1666666666666667,0.24691358,0.77,4.760784583621555,-1.2607845836215548,0.12401056,22.0,22.0,2024,Trey Pooser,UK,sa3040077,823129.0,/players/trey-pooser/sa3040077/stats/pitching,117,University of Kentucky 
7.0,1.0,3.5,17.0,13.0,1.0,1.0,0.0,72.0,300.0,52.0,34.0,28.0,8.0,25.0,11.0,3.0,0.0,91.0,11.375,3.125,3.64,1.0,0.30333333,0.08333333,0.1969697,1.0694444444444444,0.26666667,0.703125,4.387360445658366,-0.8873604456583664,0.22,,,2024,Michael Watson,SHSU,sa3044864,,/players/michael-watson/sa3044864/stats/batting,220,Sam Houston State University 
1.0,2.0,3.510000133895879,22.0,0.0,0.0,0.0,10.0,33.1,149.0,28.0,16.0,13.0,6.0,15.0,10.0,1.0,0.0,29.0,7.830000298690807,4.050000154495245,1.93333333,1.620000061798098,0.19463087,0.10067114,0.22580645,1.2900000492095967,0.24719101,0.82959641,6.609896577835087,-3.0998964439392083,0.09395973,24.0,24.0,2024,Nick Davis,GTWN,sa3029927,,/players/nick-davis/sa3029927/stats/pitching,85,Georgetown University 
1.0,2.0,3.5121951219512195,13.0,13.0,0.0,0.0,0.0,41.0,179.0,44.0,18.0,16.0,3.0,8.0,10.0,2.0,0.0,34.0,7.463414634146342,1.7560975609756098,4.25,0.6585365853658537,0.18994413,0.04469274,0.27329193,1.2682926829268293,0.33064516,0.76124567,5.366604146724794,-1.8544090247735743,0.1452514,,,2024,Devon Schewe,STMN,sa3041700,,/players/devon-schewe/sa3041700/stats/pitching,249,University of St. Thomas (Minnesota) 
2.0,2.0,3.5121951219512195,20.0,2.0,0.0,0.0,1.0,41.0,188.0,51.0,27.0,16.0,5.0,9.0,6.0,2.0,0.0,25.0,5.487804878048781,1.975609756097561,2.77777778,1.0975609756097562,0.13297872,0.04787234,0.29479769,1.4634146341463414,0.32167832,0.66101695,5.8330928453585,-2.3208977234072807,0.08510638,20.0,20.0,2024,Jeremy Urena,URI,sa3044257,,/players/jeremy-urena/sa3044257/stats/pitching,214,University of Rhode Island
4.0,4.0,3.513698538330848,23.0,2.0,0.0,0.0,3.0,48.2,215.0,47.0,24.0,19.0,4.0,23.0,4.0,3.0,0.0,42.0,7.767123084731348,4.2534245464005,1.82608696,0.7397260080696522,0.19534884,0.10697674,0.25,1.4383561268021015,0.3028169,0.73099415,4.977543067753171,-1.4638445294223228,0.08837209,,,2024,Ben Blair,LIB,sa3027209,,/players/ben-blair/sa3027209/stats/pitching,122,Liberty University 
1.0,1.0,3.5217391304347827,15.0,1.0,0.0,0.0,0.0,23.0,97.0,16.0,9.0,9.0,2.0,9.0,3.0,4.0,0.0,28.0,10.956521739130435,3.5217391304347827,3.11111111,0.782608695652174,0.28865979,0.09278351,0.18823529,1.0869565217391304,0.25454545,0.75396825,4.200912251679794,-0.6791731212450114,0.19587629,,,2024,Zach Willingham,USA,sa3045366,,/players/zach-willingham/sa3045366/stats/pitching,230,University of South Alabama 
3.0,0.0,3.521739203447657,15.0,1.0,0.0,0.0,4.0,30.2,138.0,26.0,16.0,12.0,1.0,15.0,4.0,2.0,0.0,25.0,7.3369566738492855,4.402174004309571,1.66666667,0.29347826695397145,0.18115942,0.10869565,0.21848739,1.3369565494569808,0.2688172,0.66513761,4.853246810170338,-1.3315076067226812,0.07246377,21.0,21.0,2024,Luke LeMond,HC,sa3036214,,/players/luke-lemond/sa3036214/stats/pitching,97,College of the Holy Cross 
2.0,1.0,3.521739203447657,23.0,8.0,0.0,0.0,2.0,30.2,136.0,31.0,13.0,12.0,4.0,8.0,4.0,3.0,0.0,24.0,7.043478406895314,2.3478261356317716,3.0,1.1739130678158858,0.17647059,0.05882353,0.25,1.271739156800543,0.28125,0.80213904,5.208464674417825,-1.6867254709701678,0.11764706,,,2024,Austin Turkington,CAL,sa3044146,,/players/austin-turkington/sa3044146/stats/batting,37,University of California Berkeley 
3.0,0.0,3.5217392472553835,24.0,0.0,0.0,0.0,3.0,38.1,186.0,43.0,17.0,15.0,3.0,24.0,3.0,6.0,0.0,37.0,8.686956809896612,5.634782795608613,1.54166667,0.7043478494510766,0.19892473,0.12903226,0.27044025,1.7478261449341532,0.33613445,0.80547112,4.959896508921749,-1.4381572616663654,0.06989247,,,2024,Shane Curtin,CREI,sa3029732,,/players/shane-curtin/sa3029732/stats/pitching,56,Creighton University 
1.0,2.0,3.5217392472553835,18.0,0.0,0.0,0.0,3.0,38.1,185.0,36.0,28.0,15.0,7.0,23.0,4.0,3.0,0.0,52.0,12.208696057151995,5.400000179124921,2.26086957,1.6434783153858454,0.28108108,0.12432432,0.2278481,1.5391304858375379,0.29292929,0.65789474,5.9347471286579,-2.4130078814025167,0.15675676,21.0,21.0,2024,Drew Stanley,RAD,sa3042941,,/players/drew-stanley/sa3042941/stats/pitching,213,Radford University 
1.0,2.0,3.5307693343755084,25.0,3.0,0.0,0.0,2.0,43.1,194.0,37.0,19.0,17.0,2.0,23.0,9.0,6.0,0.0,58.0,12.046154199634088,4.776923217096276,2.52173913,0.41538462757358924,0.29896907,0.1185567,0.22839506,1.3846154252452976,0.34313725,0.75528701,4.729033136762811,-1.1982638023873027,0.18041237,21.0,21.0,2024,Luke Thelen,WMU,sa3043660,825933.0,/players/luke-thelen/sa3043660/stats/pitching,295,Western Michigan University 
2.0,0.0,3.5327101544278525,10.0,0.0,0.0,0.0,0.0,35.2,161.0,38.0,23.0,14.0,3.0,12.0,6.0,4.0,0.0,23.0,5.8037381108457575,3.028037275223874,1.91666667,0.7570093188059684,0.14285714,0.07453416,0.26573427,1.4018691088999415,0.2991453,0.63706564,5.478590988702615,-1.9458808342747629,0.06832298,23.0,23.0,2024,Anthony Ramirez,CHSO,sa3040415,,/players/anthony-ramirez/sa3040415/stats/pitching,47,Charleston Southern University 
3.0,1.0,3.5357142857142856,23.0,0.0,0.0,0.0,0.0,28.0,123.0,23.0,11.0,11.0,6.0,9.0,4.0,2.0,0.0,39.0,12.535714285714286,2.892857142857143,4.33333333,1.9285714285714286,0.31707317,0.07317073,0.20909091,1.1428571428571428,0.26153846,0.9057971,5.064752837589809,-1.5290385518755238,0.24390244,20.0,20.0,2024,Andrew Behnke,TENN,sa3026880,,/players/andrew-behnke/sa3026880/stats/pitching,256,University of Tennessee Knoxville 
1.0,2.0,3.5357142857142856,20.0,1.0,0.0,0.0,3.0,28.0,124.0,26.0,14.0,11.0,1.0,16.0,1.0,3.0,0.0,26.0,8.357142857142858,5.142857142857143,1.625,0.32142857142857145,0.20967742,0.12903226,0.24299065,1.5,0.3125,0.69711538,4.5225309508187435,-0.9868166651044579,0.08064516,,,2024,Connor Kane,UNCW,sa3035053,,/players/connor-kane/sa3035053/stats/pitching,187,University of North Carolina Wilmington 
2.0,1.0,3.5409834958378683,24.0,0.0,0.0,0.0,0.0,20.1,89.0,6.0,10.0,8.0,1.0,17.0,7.0,2.0,0.0,22.0,9.737704613554138,7.5245899286554705,1.29411765,0.44262293697973354,0.24719101,0.19101124,0.09230769,1.1311475056148745,0.11904762,0.6993007,5.688289074307008,-2.1473055784691395,0.05617978,22.0,22.0,2024,Brock Peery,TA&M,sa3039632,,/players/brock-peery/sa3039632/stats/pitching,263,Texas A&M University College Station 
4.0,1.0,3.5409834958378683,24.0,3.0,0.0,0.0,1.0,40.2,180.0,40.0,16.0,16.0,5.0,17.0,4.0,3.0,0.0,37.0,8.18852433412507,3.7622949643277352,2.17647059,1.1065573424493338,0.20555556,0.09444444,0.25157233,1.401639300435823,0.2991453,0.83333333,5.421828333186515,-1.880844837348647,0.11111111,,,2024,Hayden Thomas,COFC,sa3043694,,/players/hayden-thomas/sa3043694/stats/pitching,51,College of Charleston (South Carolina) 
1.0,1.0,3.5454545454545454,20.0,5.0,0.0,0.0,6.0,33.0,142.0,33.0,14.0,13.0,2.0,11.0,2.0,0.0,0.0,32.0,8.727272727272727,3.0,2.90909091,0.5454545454545454,0.22535211,0.07746479,0.25581395,1.3333333333333333,0.32631579,0.74074074,3.9040911009817414,-0.358636555527196,0.14788732,,,2024,Fischer Kingsbery,UTSA,sa3035423,,/players/fischer-kingsbery/sa3035423/stats/pitching,262,University of Texas at San Antonio 
7.0,2.0,3.547445156697596,23.0,2.0,0.0,0.0,0.0,45.2,184.0,28.0,23.0,18.0,2.0,15.0,6.0,2.0,0.0,57.0,11.233576329542387,2.956204297247997,3.8,0.39416057296639956,0.30978261,0.08152174,0.17177914,0.94160581319751,0.25,0.56277056,3.6270763967317805,-0.07963124003418454,0.22826087,,,2024,Austin Stubber,LR,sa3043262,,/players/austin-stubber/sa3043262/stats/pitching,15,University of Arkansas Little Rock 
