Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2025,Alec Sachais,Villanova,GR,4,6,4.86,21,0,0,0,6,53.2,47,32,29,22,56,3,0.237,0.312,0.394,0.706,0.285,9.5%,24.1%,14.7%,2.54,1.29,4.86,5.01,5.76,3.76,64.5%,34.7%,11.6%,53.7%,8.2%,7.6%
2025,Alec Sparks,Nicholls,SR,4,3,3.62,12,12,1,0,0,72.0,59,39,29,28,66,3,0.219,0.297,0.319,0.616,0.265,9.2%,21.6%,12.4%,2.35,1.21,3.62,4.78,5.41,3.88,74.8%,47.3%,11.4%,41.3%,6.5%,7.2%
2025,Alejandro Espinoza,Central Michigan,SR,2,8,7.65,15,12,0,0,0,62.1,98,65,53,28,25,4,0.351,0.413,0.552,0.965,0.352,8.8%,7.8%,-0.9%,0.89,2.02,7.65,7.33,7.11,5.74,58.5%,47.8%,17.0%,35.2%,4.0%,12.6%
2025,Alek Elges,Longwood,GR,1,5,8.95,22,5,0,0,0,58.1,97,77,58,23,45,9,0.366,0.419,0.642,1.06,0.374,7.4%,14.5%,7.1%,1.96,2.06,8.95,8.17,6.86,4.81,48.5%,38.7%,17.8%,43.6%,7.1%,17.3%
2025,Alessandro Castro,Nevada,SO,5,3,5.33,15,15,1,0,0,72.2,92,50,43,18,43,6,0.314,0.363,0.461,0.823,0.343,5.6%,13.3%,7.7%,2.38,1.51,5.33,5.49,6.04,4.71,67.7%,38.6%,23.1%,38.2%,6.0%,8.3%
2025,Alex Lyon,College of Charleston,JR,10,1,3.47,31,0,0,0,0,59.2,63,30,23,13,34,6,0.273,0.32,0.429,0.749,0.278,5.0%,13.2%,8.1%,2.64,1.27,3.47,6.03,6.21,4.88,63.4%,33.5%,23.5%,43.0%,9.5%,10.5%
2025,Alex Valentin,Texas State,SO,5,5,6.12,16,11,0,0,1,67.2,58,47,46,37,58,21,0.23,0.371,0.409,0.779,0.257,11.6%,18.2%,6.6%,1.57,1.4,6.12,7.04,7.05,4.74,72.5%,38.7%,15.1%,46.2%,8.1%,11.6%
2025,Alex Walsh,Jacksonville,JR,1,3,3.86,16,13,0,0,0,67.2,59,31,29,30,51,3,0.233,0.321,0.379,0.7,0.265,10.3%,17.6%,7.2%,1.71,1.32,3.86,5.56,6.38,4.91,75.4%,34.7%,16.6%,48.7%,12.6%,7.2%
2025,Alfred Mucciarone,UMass Lowell,SO,0,7,6.78,14,14,0,0,0,73.0,94,61,55,20,62,15,0.312,0.378,0.439,0.817,0.364,5.7%,17.8%,12.1%,3.12,1.56,6.78,5.42,5.29,3.87,60.3%,49.0%,24.5%,26.6%,4.6%,12.5%
2025,Alistair Morin,Siena,JR,5,5,3.9,15,15,0,0,0,83.0,75,45,36,48,80,15,0.242,0.365,0.335,0.701,0.307,12.5%,20.9%,8.4%,1.67,1.48,3.9,5.21,6.13,4.39,72.5%,40.9%,20.0%,39.1%,8.6%,4.7%
2025,Amp Phillips,USC Upstate,SO,7,2,3.64,20,12,1,1,2,84.0,63,34,34,29,81,9,0.212,0.299,0.357,0.656,0.25,8.5%,23.8%,15.3%,2.8,1.1,3.64,5.39,5.51,3.57,77.1%,38.6%,12.4%,49.0%,7.1%,10.7%
2025,Andrelys Payamps,Iona,SR,4,4,4.26,12,12,0,0,0,63.1,53,32,30,30,67,10,0.229,0.341,0.338,0.678,0.311,10.9%,24.4%,13.5%,2.24,1.31,4.26,4.43,5.92,3.77,71.0%,39.4%,12.7%,47.9%,7.9%,2.5%
2025,Andres Gonzalez,Southern Indiana,JR,2,4,5.14,19,12,0,0,0,68.1,57,48,39,35,50,10,0.225,0.342,0.372,0.714,0.255,11.6%,16.6%,5.0%,1.43,1.35,5.14,6.09,6.92,5.21,78.1%,33.0%,17.3%,49.7%,10.2%,7.1%
2025,Andrew Berg,Army,JR,5,3,3.91,15,12,2,1,0,76.0,80,36,33,29,61,8,0.273,0.353,0.406,0.76,0.323,8.6%,18.0%,9.5%,2.09,1.43,3.91,5.3,5.93,4.36,77.4%,39.7%,20.1%,40.2%,7.9%,7.6%
2025,Andrew D'Alessio,Princeton,SR,4,4,5.25,9,9,0,0,0,48.0,59,35,28,16,33,9,0.306,0.378,0.373,0.751,0.352,7.1%,14.6%,7.5%,2.06,1.56,5.25,4.97,5.91,4.44,61.6%,51.2%,19.8%,29.0%,4.9%,4.3%
2025,Andrew Heffernan,Merrimack,SO,3,7,4.72,12,12,1,0,0,76.1,79,49,40,14,41,10,0.266,0.316,0.434,0.75,0.275,4.3%,12.5%,8.2%,2.91,1.22,4.72,5.81,5.86,4.62,65.2%,45.8%,16.7%,37.5%,6.3%,11.1%
2025,Andrew Herrmann,Louisiana,SR,3,5,4.99,18,12,1,0,2,70.1,84,52,39,27,53,8,0.295,0.371,0.474,0.844,0.329,8.2%,16.1%,7.9%,1.96,1.58,4.99,6.27,6.37,4.72,75.3%,36.7%,18.1%,45.2%,9.0%,11.0%
2025,Andrew Johnson,Southern California,FR,3,2,5.08,22,6,0,0,1,67.1,78,45,38,12,56,8,0.292,0.339,0.438,0.777,0.348,4.1%,18.9%,14.9%,4.61,1.34,5.08,4.63,5.48,3.72,69.2%,39.0%,18.1%,42.9%,6.7%,6.7%
2025,Andrew Kribbs,Charlotte,JR,3,2,4.15,16,15,0,0,0,65.0,63,34,30,28,61,11,0.259,0.362,0.354,0.716,0.331,9.8%,21.3%,11.5%,2.17,1.4,4.15,4.97,5.41,3.92,76.8%,52.0%,17.5%,30.5%,6.8%,7.4%
2025,Andrew Rubayo,Quinnipiac,JR,6,1,6.32,23,0,0,0,1,57.0,78,45,40,21,22,7,0.32,0.384,0.426,0.81,0.333,7.6%,8.0%,0.4%,1.05,1.74,6.32,5.87,6.7,5.49,61.8%,50.2%,19.1%,30.7%,6.5%,6.1%
2025,Andrew Rudd,California Baptist,SO,2,2,4.68,23,7,0,0,3,67.1,71,40,35,11,55,3,0.273,0.307,0.423,0.73,0.322,4.0%,19.8%,15.8%,4.95,1.22,4.68,4.38,4.96,3.53,58.7%,44.1%,17.6%,38.2%,3.4%,7.7%
2025,Andrew Stanley,The Citadel,SR,5,3,5.07,17,10,0,0,1,71.0,74,43,40,28,64,7,0.265,0.346,0.401,0.747,0.324,8.8%,20.2%,11.4%,2.3,1.44,5.07,5.03,5.66,4.05,71.6%,41.1%,20.6%,38.3%,7.9%,7.3%
2025,Andrew Williams,Georgetown,SR,3,5,5.13,14,14,2,2,0,73.2,86,53,42,30,60,7,0.29,0.365,0.444,0.809,0.333,8.8%,17.6%,8.8%,2.0,1.57,5.13,5.74,6.08,4.42,64.3%,42.1%,17.9%,40.0%,6.4%,9.6%
2025,Angel Ortiz,North Carolina A&T,SR,5,2,8.4,14,14,0,0,0,69.2,101,70,65,17,47,11,0.339,0.389,0.534,0.922,0.363,5.1%,14.1%,9.0%,2.76,1.69,8.4,6.37,6.02,4.44,58.8%,45.5%,19.4%,35.2%,4.3%,13.5%
2025,Anthony Eyanson,LSU,JR,12,2,3.0,20,18,1,0,2,108.0,88,39,36,36,152,5,0.218,0.29,0.32,0.61,0.328,8.0%,33.9%,25.9%,4.24,1.15,3.0,3.52,3.81,2.21,78.9%,49.2%,14.4%,36.4%,6.4%,8.8%
2025,Anthony Pingeton,North Alabama,SR,3,3,4.76,15,14,1,0,0,70.0,76,44,37,24,56,9,0.277,0.353,0.431,0.783,0.318,7.7%,18.0%,10.3%,2.34,1.43,4.76,5.77,5.56,4.13,75.7%,50.9%,17.4%,31.7%,7.3%,13.0%
2025,Anthony Solis,Eastern Illinois,SO,5,3,6.0,15,12,0,0,1,66.0,78,47,44,23,34,7,0.304,0.372,0.494,0.867,0.315,7.7%,11.4%,3.7%,1.48,1.53,6.0,6.58,7.03,5.5,70.2%,39.1%,12.3%,48.6%,10.5%,9.3%
2025,Antoine Jean,Houston,GR,5,1,2.55,21,0,0,0,5,67.0,40,21,19,20,110,3,0.167,0.24,0.243,0.482,0.286,7.5%,41.4%,33.8%,5.52,0.9,2.55,2.75,2.99,1.36,67.9%,50.8%,13.8%,35.4%,6.9%,8.7%
2025,Aric Ehmke,Milwaukee,JR,1,6,8.85,15,11,0,0,0,60.0,67,60,59,30,33,11,0.285,0.384,0.489,0.874,0.293,10.5%,11.6%,1.1%,1.1,1.62,8.85,7.2,7.56,5.74,63.9%,38.8%,14.9%,46.3%,10.0%,9.7%
2025,Avery Laine,Loyola Marymount,JR,5,1,4.81,17,13,0,0,0,67.1,78,39,36,29,58,7,0.297,0.377,0.449,0.826,0.353,9.5%,19.1%,9.5%,2.01,1.59,4.81,5.5,5.95,4.29,77.7%,42.6%,18.7%,38.8%,8.1%,8.6%
2025,Ben Alekson,Fairfield,SO,9,2,3.34,16,16,0,0,0,94.1,81,40,35,25,84,10,0.232,0.3,0.321,0.621,0.292,6.4%,21.4%,15.0%,3.34,1.12,3.34,4.11,5.3,3.6,74.3%,42.0%,16.4%,41.6%,6.1%,3.7%
2025,Ben Blair,Liberty,SO,6,4,3.67,15,15,0,0,0,83.1,76,38,34,30,94,6,0.235,0.31,0.35,0.66,0.308,8.2%,25.8%,17.6%,3.15,1.27,3.67,4.36,4.61,3.2,76.3%,51.1%,15.7%,33.2%,7.2%,9.5%
2025,Ben Cleaver,Kentucky,SO,6,3,3.36,15,15,0,0,0,83.0,54,35,31,30,92,10,0.185,0.281,0.253,0.534,0.247,8.9%,27.3%,18.4%,3.07,1.01,3.36,4.24,4.97,3.1,73.6%,41.4%,16.2%,42.4%,10.1%,6.0%
2025,Ben Grable,Indiana,GR,4,3,4.31,17,11,0,0,2,56.1,54,31,27,17,65,4,0.244,0.309,0.416,0.725,0.309,7.0%,26.6%,19.7%,3.8,1.26,4.31,4.89,4.73,2.95,70.5%,45.5%,13.0%,41.6%,5.8%,12.5%
2025,Ben Jacobs,Arizona State,JR,4,4,4.95,16,16,0,0,0,83.2,71,48,46,45,120,9,0.231,0.342,0.393,0.735,0.341,12.2%,32.6%,20.4%,2.67,1.39,4.95,4.71,4.9,2.81,73.8%,32.4%,20.7%,46.8%,8.5%,10.2%
2025,Ben Magovern,Bucknell,SR,4,3,5.0,12,11,0,0,0,54.0,64,41,30,21,40,6,0.292,0.364,0.438,0.802,0.324,8.3%,15.8%,7.5%,1.9,1.57,5.0,5.97,6.07,4.57,67.7%,46.3%,18.1%,35.6%,5.6%,11.1%
2025,Ben Moore,Old Dominion,JR,2,6,6.64,16,12,0,0,1,63.2,74,57,47,32,59,12,0.292,0.392,0.419,0.811,0.358,10.4%,19.1%,8.7%,1.84,1.66,6.64,5.51,5.98,4.31,63.1%,45.3%,21.9%,32.8%,2.6%,7.9%
2025,Ben Smith,Houston Christian,SR,5,6,5.97,18,13,0,0,0,60.1,75,49,40,19,53,11,0.294,0.367,0.471,0.838,0.333,6.6%,18.5%,11.8%,2.8,1.56,5.97,6.33,5.71,4.01,63.6%,45.0%,19.5%,35.5%,4.5%,15.5%
2025,Ben Weber,Omaha,SR,3,5,3.92,17,14,0,0,0,80.1,68,40,35,42,68,5,0.232,0.336,0.341,0.678,0.284,12.1%,19.6%,7.5%,1.62,1.37,3.92,5.14,6.18,4.68,74.1%,35.2%,20.1%,44.7%,11.9%,5.1%
2025,Ben Weber,Xavier,JR,6,3,4.15,18,12,1,0,0,84.2,90,47,39,26,44,5,0.275,0.335,0.376,0.711,0.297,7.1%,12.0%,4.9%,1.69,1.37,4.15,5.37,5.37,4.09,62.9%,64.3%,14.1%,21.6%,3.2%,11.5%
2025,Blake Gaskey,Ohio,SR,4,6,7.8,14,14,0,0,0,72.2,95,67,63,30,48,16,0.323,0.411,0.527,0.938,0.35,8.6%,13.8%,5.2%,1.6,1.72,7.8,7.03,6.8,4.96,66.8%,43.4%,16.6%,40.0%,7.2%,12.8%
2025,Blake Gillespie,Charlotte,JR,7,4,2.42,15,15,3,2,0,100.1,69,28,27,19,131,4,0.193,0.241,0.313,0.554,0.275,4.9%,34.0%,29.1%,6.94,0.88,2.42,3.46,3.71,1.76,80.6%,37.7%,19.5%,42.7%,6.4%,9.6%
2025,Blake Kimball,Southern Indiana,JR,6,5,6.48,18,12,0,0,1,70.2,83,53,51,28,45,10,0.285,0.361,0.502,0.863,0.299,8.3%,13.3%,5.0%,1.6,1.48,6.48,6.59,6.99,5.17,64.4%,38.2%,15.9%,46.3%,8.1%,9.6%
2025,Blake Lobell,Southeastern Louisiana,JR,7,1,3.9,13,13,1,0,0,64.2,68,33,28,17,42,7,0.268,0.325,0.382,0.707,0.294,6.0%,14.8%,8.8%,2.47,1.31,3.9,5.26,5.86,4.4,74.2%,48.4%,15.3%,36.3%,2.8%,7.7%
2025,Blake Morgan,Old Dominion,SR,5,4,4.62,15,15,1,0,0,85.2,96,48,44,28,68,4,0.278,0.336,0.429,0.765,0.315,7.3%,17.6%,10.4%,2.41,1.45,4.62,5.44,5.68,4.26,77.3%,41.6%,19.0%,39.4%,9.5%,10.2%
2025,Blake Morningstar,Wake Forest,SO,6,2,3.87,16,14,0,0,0,79.0,71,45,34,32,93,8,0.235,0.32,0.377,0.697,0.299,9.2%,26.8%,17.6%,2.91,1.3,3.87,5.05,4.74,3.19,70.1%,48.1%,18.3%,33.7%,2.9%,14.3%
2025,Blake Smith,Seattle,JR,1,6,7.74,13,11,0,0,0,50.0,74,50,43,17,32,10,0.339,0.404,0.486,0.89,0.378,6.7%,12.7%,6.0%,1.9,1.82,7.74,5.37,6.84,4.94,55.8%,40.6%,19.3%,40.1%,6.4%,4.0%
2025,Bobby Olsen,Villanova,GR,1,5,6.19,12,11,0,0,0,56.2,67,41,39,28,59,11,0.3,0.398,0.408,0.807,0.392,10.3%,21.8%,11.4%,2.12,1.68,6.19,4.68,5.63,3.91,66.9%,50.0%,17.7%,32.3%,1.2%,3.8%
2025,Bowen Baker,Fairfield,GR,8,2,3.47,16,15,2,0,0,80.1,76,32,31,21,71,11,0.252,0.321,0.402,0.723,0.299,6.2%,20.8%,14.7%,3.35,1.21,3.47,5.12,5.44,3.69,82.8%,38.2%,18.6%,43.2%,6.4%,9.5%
2025,Brad Grasser,Manhattan,SR,2,4,7.24,13,10,1,0,0,54.2,57,52,44,33,30,13,0.261,0.386,0.427,0.812,0.276,12.4%,11.2%,-1.1%,0.9,1.65,7.24,7.21,8.11,6.09,57.1%,37.6%,13.9%,48.6%,11.6%,7.1%
2025,Brad Pruett,East Carolina,SO,5,6,5.32,28,5,0,0,3,66.0,54,40,39,34,70,6,0.224,0.331,0.311,0.642,0.29,11.9%,24.6%,12.6%,2.07,1.33,5.32,4.93,5.19,3.76,65.5%,51.8%,15.9%,32.4%,6.5%,9.1%
2025,Bradley Poynter,Morehead State,SO,2,4,9.69,14,12,1,0,0,56.2,96,68,61,17,23,9,0.374,0.428,0.576,1.004,0.375,5.9%,8.0%,2.1%,1.36,1.99,9.69,7.63,6.85,5.3,52.3%,48.7%,18.3%,33.0%,2.6%,15.8%
2025,Bradley Wilson,Appalachian State,GR,4,2,4.35,24,0,0,0,1,68.1,69,39,33,24,53,3,0.261,0.33,0.348,0.678,0.321,8.1%,17.8%,9.8%,2.2,1.36,4.35,4.24,5.21,4.03,56.9%,56.5%,14.0%,29.5%,3.9%,3.3%
2025,Brady Bendik,Navy,SO,4,4,3.95,13,13,3,2,0,73.0,62,43,32,26,62,7,0.226,0.306,0.314,0.62,0.285,8.2%,19.5%,11.3%,2.38,1.21,3.95,4.06,5.6,4.08,62.0%,42.3%,18.3%,39.4%,8.2%,1.2%
2025,Brady Bouchard,Binghamton,FR,3,5,9.69,18,7,0,0,1,56.2,89,63,61,18,47,14,0.357,0.425,0.558,0.983,0.403,6.3%,16.3%,10.1%,2.59,1.89,9.69,6.56,6.34,4.29,55.1%,44.8%,16.3%,38.9%,4.4%,12.7%
2025,Brady Frederick,East Tennessee State,SO,8,2,2.67,24,0,0,0,4,77.2,50,25,23,19,76,9,0.183,0.257,0.326,0.583,0.219,6.2%,24.9%,18.7%,4.02,0.89,2.67,4.7,4.95,3.14,71.9%,35.6%,22.7%,41.8%,10.3%,9.9%
2025,Brady Hamilton,Wichita State,SO,2,7,5.38,16,16,0,0,0,78.2,71,53,47,43,63,16,0.25,0.375,0.342,0.716,0.3,12.2%,17.9%,5.7%,1.47,1.45,5.38,5.76,6.28,4.66,74.0%,50.7%,17.6%,31.7%,6.8%,7.1%
2025,Brady Jones,Georgia Tech,JR,7,3,4.92,16,16,1,1,0,67.2,60,40,37,38,73,17,0.239,0.372,0.371,0.743,0.305,12.1%,23.2%,11.1%,1.92,1.45,4.92,5.89,6.15,4.01,76.0%,39.5%,19.2%,41.2%,6.8%,9.6%
2025,Brady Miller,Boston College,FR,4,1,4.27,16,12,0,0,0,59.0,60,35,28,26,41,8,0.267,0.359,0.436,0.794,0.294,9.8%,15.5%,5.7%,1.58,1.46,4.27,6.14,6.63,4.91,74.8%,42.6%,13.7%,43.7%,9.3%,8.8%
2025,Brady Pendley,Georgia Southern,JR,3,4,5.03,16,6,0,0,1,62.2,70,38,35,27,54,11,0.288,0.382,0.403,0.785,0.353,9.3%,18.7%,9.3%,2.01,1.55,5.03,5.18,5.98,4.29,64.5%,48.1%,15.8%,36.1%,7.1%,6.1%
2025,Braeden Romero,Manhattan,JR,3,4,5.82,12,6,2,0,0,51.2,49,41,33,25,40,9,0.243,0.35,0.312,0.662,0.292,10.5%,16.7%,6.3%,1.59,1.45,5.82,5.16,6.07,4.59,52.4%,55.8%,10.9%,33.3%,7.5%,4.1%
2025,Brandon Cassedy,George Mason,JR,8,2,3.32,16,15,0,0,0,84.0,76,33,31,30,78,9,0.241,0.323,0.381,0.704,0.288,8.4%,21.7%,13.4%,2.58,1.26,3.32,5.34,5.56,3.81,84.2%,38.6%,19.1%,42.4%,6.4%,10.0%
2025,Brandon Gomez,Santa Clara,GR,3,8,5.81,15,12,0,0,0,69.2,69,54,45,34,71,10,0.257,0.355,0.42,0.775,0.306,10.6%,22.0%,11.5%,2.08,1.48,5.81,5.98,5.77,3.97,66.7%,44.2%,17.1%,38.7%,3.0%,13.0%
2025,Brandon Haston,Jackson State,GR,4,7,4.94,16,13,1,1,1,78.1,96,51,43,31,66,11,0.302,0.379,0.396,0.775,0.37,8.4%,17.9%,9.5%,2.13,1.62,4.94,4.49,5.58,4.19,68.8%,50.8%,18.6%,30.6%,4.1%,2.7%
2025,Brandon Peterson,New Jersey Tech,JR,4,4,6.97,15,12,0,0,0,60.2,68,47,47,39,39,3,0.288,0.39,0.458,0.848,0.311,13.6%,13.6%,0.0%,1.0,1.76,6.97,6.78,6.85,5.47,67.8%,49.0%,14.5%,36.5%,6.5%,11.0%
2025,Brandon Stone,South Carolina,SO,2,7,6.5,15,8,1,0,1,62.1,75,49,45,15,46,10,0.294,0.353,0.514,0.867,0.312,5.3%,16.1%,10.9%,3.04,1.44,6.5,6.71,5.53,3.99,63.6%,55.5%,13.7%,30.8%,4.7%,20.0%
2025,Branton Little,Wofford,JR,4,8,8.29,16,14,2,0,0,67.1,94,71,62,20,50,9,0.33,0.387,0.498,0.885,0.375,6.2%,15.5%,9.3%,2.5,1.69,8.29,5.41,5.65,4.22,53.9%,50.4%,18.5%,31.0%,2.2%,9.7%
2025,Brayden Eftink,Mississippi Valley State,SR,0,6,10.66,11,11,0,0,0,38.0,64,50,45,23,30,5,0.366,0.451,0.537,0.988,0.431,11.0%,14.4%,3.3%,1.31,2.29,10.66,5.55,6.62,5.11,57.2%,45.2%,21.5%,33.3%,9.6%,4.4%
2025,Braylon Owens,UTSA,SR,7,2,4.47,21,14,0,0,3,90.2,75,48,45,40,100,3,0.219,0.306,0.365,0.671,0.279,10.2%,25.4%,15.3%,2.49,1.27,4.47,4.88,5.14,3.54,73.1%,35.4%,21.5%,43.0%,10.5%,9.8%
2025,Brendan Holland,UMass Lowell,JR,3,6,7.09,14,14,0,0,0,72.1,88,57,57,22,71,5,0.297,0.351,0.476,0.827,0.355,6.6%,21.5%,14.8%,3.26,1.52,7.09,5.2,5.61,3.76,69.3%,36.3%,16.4%,47.3%,10.2%,9.3%
2025,Brennan Stuprich,Southeastern Louisiana,SR,9,5,2.9,14,14,0,0,0,90.0,68,34,29,28,109,6,0.21,0.283,0.336,0.619,0.275,7.6%,29.7%,22.1%,3.91,1.07,2.9,4.53,4.38,2.63,80.8%,44.8%,14.2%,41.0%,10.4%,12.6%
2025,Brett Lanman,Abilene Christian,SO,7,2,6.25,15,15,1,0,0,72.0,79,55,50,34,84,8,0.271,0.362,0.462,0.825,0.342,10.1%,24.9%,14.8%,2.47,1.57,6.25,5.82,5.47,3.58,68.1%,36.8%,20.1%,43.1%,8.8%,13.6%
2025,Brett Renfrow,Virginia Tech,SO,3,7,3.89,15,15,0,0,0,74.0,78,37,32,34,84,3,0.269,0.351,0.386,0.737,0.355,10.2%,25.3%,15.1%,2.48,1.51,3.89,4.7,5.14,3.51,80.8%,43.8%,15.8%,40.4%,6.9%,8.5%
2025,Brian Curley,Georgia,JR,4,4,3.55,17,10,0,0,2,66.0,42,28,26,27,85,8,0.179,0.284,0.319,0.603,0.243,10.0%,31.4%,21.4%,3.14,1.05,3.55,4.63,4.71,2.69,78.9%,41.3%,15.3%,43.3%,4.7%,10.8%
2025,Brian Panneton,Tarleton,JR,6,3,3.69,15,14,0,0,0,78.0,85,42,32,16,65,6,0.28,0.326,0.444,0.77,0.319,4.8%,19.6%,14.8%,4.08,1.29,3.69,5.43,4.71,3.51,75.4%,50.8%,20.8%,28.3%,3.3%,17.6%
2025,Brian Young,Rider,SR,9,0,2.93,14,14,2,2,0,89.0,83,36,29,29,73,14,0.248,0.33,0.34,0.67,0.299,7.6%,19.1%,11.5%,2.51,1.26,2.93,4.78,5.45,3.98,79.8%,46.9%,21.1%,32.0%,3.1%,6.1%
2025,Brooks Roberson,Louisiana Tech,FR,5,4,4.9,16,11,0,0,0,71.2,62,45,39,32,64,12,0.235,0.342,0.364,0.706,0.289,10.1%,20.2%,10.1%,2.0,1.31,4.9,5.22,5.71,4.12,69.7%,50.8%,15.2%,34.0%,4.6%,7.5%
2025,Bryan Green,UC Davis,SR,3,5,2.55,15,15,0,0,0,81.1,82,27,23,23,69,2,0.263,0.317,0.385,0.701,0.314,6.7%,20.2%,13.5%,3.01,1.29,2.55,4.74,5.22,3.81,85.6%,45.8%,13.9%,40.3%,10.5%,8.3%
