Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2017,Andrew Hansen,CSU Bakersfield,SO,6.0,3.0,5.66,15,10,0,0,0.0,68.1,90,54,43,10,36,2,0.308,0.334,0.479,0.814,0.327,3.2%,11.5%,8.3%,3.59,1.46,5.66,5.02,4.53,4.57,53.7%,45.8%,21.7%,32.4%,6.3%,11.0%
2017,Andrew McDonald,Virginia Tech,JR,3.0,3.0,7.78,16,10,0,0,0.0,59.0,86,57,51,28,71,2,0.34,0.407,0.478,0.885,0.449,9.6%,24.2%,14.7%,2.52,1.93,7.78,4.28,3.75,3.41,54.8%,52.5%,21.8%,25.7%,2.2%,13.0%
2017,Andrew Ryan,UMass Lowell,JR,5.0,3.0,2.91,13,12,0,0,0.0,74.1,55,32,24,28,57,1,0.204,0.28,0.335,0.615,0.232,9.2%,18.7%,9.5%,2.03,1.12,2.91,4.7,4.99,4.79,70.1%,31.3%,15.2%,53.6%,13.3%,6.2%
2017,Andrew Sipowicz,Canisius,SO,6.0,3.0,3.48,18,12,2,1,1.0,82.2,69,37,32,23,65,7,0.223,0.29,0.319,0.61,0.269,6.5%,18.3%,11.8%,2.82,1.11,3.48,3.98,4.61,4.07,66.4%,42.1%,15.4%,42.5%,11.7%,3.9%
2017,Andrew Summerville,Stanford,JR,5.0,2.0,4.1,15,13,0,0,0.0,74.2,83,35,34,20,69,2,0.285,0.334,0.419,0.754,0.352,6.1%,20.9%,14.8%,3.43,1.38,4.1,4.1,4.16,3.72,73.5%,36.1%,19.6%,44.3%,13.7%,7.2%
2017,Andrew Wantz,UNC Greensboro,JR,6.0,4.0,4.08,27,0,0,0,5.0,68.1,56,35,31,26,64,4,0.235,0.319,0.408,0.726,0.281,9.5%,23.3%,13.8%,2.45,1.2,4.08,5.03,4.3,3.69,69.5%,44.3%,16.1%,39.7%,6.9%,13.0%
2017,Andrew Weston,Cal State Northridge,JR,5.0,4.0,4.16,13,13,2,1,0.0,88.2,99,45,41,26,53,11,0.284,0.351,0.415,0.766,0.309,6.7%,13.6%,6.9%,2.03,1.41,4.16,5.37,4.84,4.41,74.6%,54.5%,16.2%,29.3%,2.4%,11.8%
2017,Andrew Zellner,Cincinnati,SR,3.0,5.0,5.98,15,14,0,0,0.0,64.2,61,43,43,26,43,19,0.249,0.363,0.437,0.8,0.27,8.7%,14.4%,5.7%,1.66,1.35,5.98,6.26,5.91,4.87,66.5%,44.0%,15.5%,40.5%,9.5%,9.9%
2017,Andy Toelken,Missouri,JR,5.0,3.0,2.8,16,11,1,0,0.0,70.2,59,29,22,24,52,8,0.223,0.307,0.367,0.675,0.246,7.8%,16.9%,9.1%,2.17,1.17,2.8,5.42,4.89,4.37,79.1%,42.9%,18.0%,39.0%,8.3%,11.3%
2017,Anthony Maldonado,Bethune-Cookman,FR,8.0,4.0,3.02,16,15,1,0,1.0,86.1,70,34,29,31,61,12,0.222,0.312,0.349,0.661,0.245,8.3%,16.4%,8.1%,1.98,1.17,3.02,5.31,5.23,4.6,78.7%,39.4%,16.3%,44.2%,8.4%,8.1%
2017,Anthony Martinez,Texas Southern,JR,3.0,4.0,5.81,16,10,2,0,0.0,62.0,79,53,40,40,39,8,0.311,0.419,0.48,0.899,0.348,12.9%,12.5%,-0.3%,0.97,1.92,5.81,6.17,6.2,5.54,62.4%,48.6%,15.0%,36.4%,6.5%,7.7%
2017,Anthony Rupp,Long Island,SO,2.0,4.0,6.79,13,13,0,0,0.0,57.0,93,59,43,26,32,4,0.314,0.374,0.463,0.837,0.331,7.7%,9.5%,1.8%,1.23,2.09,6.79,5.53,5.61,5.44,56.5%,46.0%,17.1%,36.9%,6.5%,7.2%
2017,Arrington Smith,Mississippi Valley State,SR,3.0,4.0,4.53,15,6,1,0,0.0,57.2,84,53,29,12,45,19,0.317,0.383,0.464,0.847,0.358,3.8%,14.4%,10.5%,3.79,1.66,4.53,5.18,5.17,4.29,58.2%,45.4%,14.3%,40.3%,10.7%,7.6%
2017,Aubrey McCarty,Florida A&M,JR,5.0,4.0,4.45,16,14,2,1,0.0,64.2,80,39,32,30,45,16,0.268,0.361,0.344,0.706,0.305,8.4%,12.6%,4.2%,1.5,1.7,4.45,4.8,5.74,5.12,70.6%,43.5%,17.4%,39.1%,8.7%,1.0%
2017,Austin Bizzle,Alabama State,SR,7.0,1.0,1.95,26,2,1,0,4.0,74.0,53,23,16,20,78,9,0.202,0.277,0.262,0.539,0.277,6.5%,25.2%,18.8%,3.88,0.99,1.95,3.08,3.94,3.1,73.2%,36.4%,21.9%,41.7%,12.3%,1.3%
2017,Austin Cline,Dayton,SO,5.0,6.0,5.54,14,14,0,0,0.0,78.0,85,59,48,33,55,10,0.266,0.35,0.397,0.747,0.296,8.7%,14.5%,5.8%,1.67,1.51,5.54,5.34,5.37,4.89,59.1%,41.8%,18.3%,39.9%,9.9%,7.6%
2017,Austin Cox,Mercer,SO,4.0,2.0,5.69,15,15,0,0,0.0,68.0,81,47,43,31,91,4,0.291,0.366,0.457,0.823,0.392,9.5%,27.9%,18.4%,2.94,1.65,5.69,4.63,3.71,3.04,67.6%,43.2%,20.5%,36.2%,3.8%,14.9%
2017,Austin Crook,Troy,JR,5.0,2.0,4.08,13,11,0,0,0.0,64.0,60,32,29,19,46,4,0.25,0.316,0.4,0.716,0.283,6.9%,16.7%,9.8%,2.42,1.23,4.08,4.91,4.51,4.26,69.7%,46.1%,19.4%,34.6%,6.8%,10.6%
2017,Austin Drury,North Florida,SO,6.0,2.0,3.03,12,12,0,0,0.0,74.1,63,32,25,30,61,1,0.232,0.308,0.338,0.646,0.275,9.2%,18.7%,9.5%,2.03,1.25,3.03,4.52,4.66,4.24,72.4%,42.3%,15.9%,41.8%,6.3%,6.9%
2017,Austin Dubsky,Murray State,SR,4.0,7.0,5.76,16,16,0,0,0.0,70.1,73,52,45,42,62,15,0.277,0.4,0.409,0.809,0.342,12.5%,18.5%,6.0%,1.48,1.64,5.76,5.3,5.6,4.69,62.7%,41.9%,21.2%,36.9%,8.1%,5.5%
2017,Austin Goeke,Wagner,SR,6.0,0.0,0.83,14,14,2,1,0.0,65.1,54,28,6,44,83,6,0.185,0.301,0.274,0.575,0.236,12.5%,23.6%,11.1%,1.89,1.5,0.83,4.43,4.94,4.25,78.4%,33.6%,15.2%,51.2%,15.2%,4.6%
2017,Austin Higginbotham,Wofford,SO,6.0,5.0,4.88,17,15,3,1,0.0,94.0,105,60,51,29,66,8,0.28,0.345,0.429,0.774,0.313,6.8%,15.5%,8.7%,2.28,1.43,4.88,5.3,4.98,4.5,65.5%,42.9%,15.5%,41.6%,7.3%,9.5%
2017,Austin Roberts,Sacramento State,FR,4.0,1.0,4.6,19,14,0,0,0.0,58.2,61,34,30,40,44,12,0.258,0.392,0.377,0.769,0.303,13.4%,14.7%,1.3%,1.1,1.72,4.6,5.79,6.18,5.41,73.6%,41.6%,17.8%,40.5%,9.7%,5.3%
2017,Austin Robinson,Savannah State,SR,1.0,7.0,5.4,12,12,3,0,0.0,71.2,89,46,43,31,47,6,0.308,0.382,0.467,0.849,0.343,9.3%,14.1%,4.8%,1.52,1.67,5.4,5.39,5.62,5.27,68.8%,32.1%,21.9%,46.0%,8.0%,6.4%
2017,Austin Sanders,McNeese,SR,7.0,2.0,3.26,15,15,1,1,0.0,85.2,84,47,31,33,67,3,0.254,0.324,0.332,0.657,0.307,8.6%,17.4%,8.9%,2.02,1.37,3.26,3.99,4.31,3.9,63.0%,63.5%,10.8%,25.8%,3.8%,4.5%
2017,Austin Schulfer,Milwaukee,JR,5.0,6.0,4.5,13,13,0,0,0.0,72.0,78,39,36,28,70,14,0.255,0.342,0.399,0.741,0.3,7.9%,19.8%,11.9%,2.51,1.47,4.5,5.13,4.63,3.94,75.4%,49.4%,17.0%,33.6%,6.0%,11.4%
2017,B.J. Butler,Ball State,SR,4.0,4.0,2.74,11,9,2,1,1.0,65.2,64,26,20,16,52,7,0.255,0.318,0.323,0.64,0.308,5.7%,18.5%,12.8%,3.25,1.22,2.74,4.1,4.41,3.89,74.9%,46.4%,16.3%,37.2%,5.1%,5.5%
2017,B.J. Myers,West Virginia,JR,5.0,5.0,4.52,17,16,1,0,0.0,97.2,105,51,49,21,73,7,0.278,0.324,0.392,0.715,0.326,5.0%,17.3%,12.3%,3.46,1.29,4.52,4.0,4.27,3.96,65.8%,44.7%,20.4%,34.9%,7.2%,5.7%
2017,Baylor Sundahl,Sacred Heart,SO,3.0,6.0,4.55,23,11,1,0,1.0,83.0,86,49,42,43,49,11,0.28,0.377,0.368,0.745,0.321,11.2%,12.7%,1.6%,1.13,1.55,4.55,4.62,5.61,5.15,65.0%,53.4%,15.9%,30.7%,6.1%,0.0%
2017,Beau Sulser,Dartmouth,SR,6.0,1.0,1.4,7,7,4,1,0.0,45.0,31,9,7,5,51,1,0.207,0.234,0.313,0.548,0.293,3.1%,31.9%,28.8%,10.29,0.8,1.4,2.45,2.68,1.91,81.9%,51.6%,12.6%,35.8%,6.3%,5.9%
2017,Ben Brecht,UC Santa Barbara,FR,4.0,2.0,4.02,14,8,0,0,0.0,53.2,73,31,24,13,39,3,0.298,0.337,0.424,0.762,0.34,4.8%,14.4%,9.6%,3.0,1.6,4.02,3.99,4.72,4.45,68.4%,39.0%,20.5%,40.5%,6.0%,3.7%
2017,Ben Gross,Princeton,JR,3.0,5.0,4.2,9,9,1,0,0.0,49.1,56,27,23,13,48,2,0.284,0.332,0.376,0.707,0.362,5.9%,21.7%,15.8%,3.68,1.4,4.2,3.32,4.14,3.5,64.5%,39.7%,16.6%,43.7%,7.9%,3.0%
2017,Ben Wright,,SR,1.0,5.0,9.62,10,9,0,0,0.0,29.0,44,47,31,43,18,8,0.25,0.411,0.415,0.826,0.258,17.7%,7.4%,-10.3%,0.42,3.0,9.62,7.33,7.91,7.02,52.9%,46.5%,12.7%,40.8%,8.9%,4.7%
2017,Benji Post,San Francisco,SO,7.0,2.0,3.29,26,5,0,0,0.0,63.0,49,26,23,31,40,4,0.221,0.323,0.333,0.656,0.244,11.3%,14.5%,3.3%,1.28,1.27,3.29,5.31,4.94,4.3,75.3%,65.4%,11.9%,22.7%,1.6%,11.9%
2017,Bernie Martinez,Incarnate Word,SO,3.0,6.0,5.12,14,14,1,1,0.0,84.1,104,55,48,33,54,16,0.308,0.391,0.435,0.826,0.348,8.3%,13.6%,5.3%,1.64,1.62,5.12,5.27,5.72,5.03,67.8%,39.1%,19.2%,41.6%,8.2%,5.1%
2017,Bill Maier,Iona,SR,8.0,5.0,2.85,13,13,1,0,0.0,85.1,96,49,27,21,59,15,0.282,0.35,0.365,0.715,0.331,5.5%,15.5%,10.0%,2.82,1.37,2.85,4.34,4.53,3.91,65.7%,57.8%,17.5%,24.7%,4.0%,5.9%
2017,Blaine Knight,Arkansas,SO,8.0,5.0,3.39,17,16,0,0,0.0,95.2,78,34,36,20,99,5,0.218,0.269,0.35,0.619,0.27,5.1%,25.1%,20.1%,4.92,1.02,3.39,4.04,3.76,2.91,78.8%,35.8%,18.7%,45.9%,5.1%,9.3%
2017,Blaine Milam,Alabama A&M,JR,4.0,10.0,5.73,20,15,1,0,0.0,92.2,121,73,59,33,37,15,0.309,0.382,0.427,0.809,0.328,7.2%,8.1%,0.9%,1.13,1.66,5.73,5.48,6.34,6.03,59.8%,33.3%,21.3%,45.4%,8.6%,3.8%
2017,Blake Redman,Loyola Marymount,SR,5.0,7.0,4.33,15,14,0,0,0.0,89.1,94,56,43,15,71,8,0.268,0.309,0.43,0.739,0.305,3.8%,17.8%,14.0%,4.68,1.22,4.33,4.48,4.24,3.73,59.2%,44.4%,17.1%,38.5%,9.4%,9.1%
2017,Blake Smith,East Tennessee State,SR,3.0,7.0,5.79,17,17,0,0,0.0,87.0,114,59,56,34,87,6,0.304,0.369,0.459,0.828,0.371,8.0%,20.4%,12.4%,2.55,1.7,5.79,4.67,4.42,3.92,67.9%,44.6%,17.8%,37.6%,10.1%,9.3%
2017,Blake Whitney,USC Upstate,JR,5.0,6.0,5.5,21,13,0,0,0.0,73.2,83,47,45,29,82,8,0.283,0.363,0.461,0.823,0.358,8.5%,23.9%,15.5%,2.81,1.52,5.5,5.08,4.56,3.64,69.8%,31.7%,16.8%,51.4%,9.1%,10.3%
2017,Bodie Sheehan,William & Mary,SO,6.0,5.0,4.58,15,15,0,0,0.0,90.1,81,46,46,20,78,5,0.235,0.281,0.388,0.67,0.266,5.2%,20.2%,15.0%,3.88,1.12,4.58,4.52,4.39,3.81,66.2%,36.2%,15.5%,48.3%,14.0%,8.4%
2017,Brad Allen,Eastern Michigan,JR,2.0,7.0,4.03,16,16,1,1,0.0,91.2,90,43,41,47,59,13,0.261,0.368,0.365,0.733,0.302,11.1%,13.9%,2.8%,1.25,1.49,4.03,5.1,5.8,5.29,74.1%,41.4%,17.1%,41.4%,10.7%,3.4%
2017,Brad Bass,Notre Dame,JR,2.0,3.0,2.45,15,14,0,0,0.0,55.0,75,42,15,37,80,1,0.236,0.314,0.362,0.676,0.286,10.0%,21.6%,11.6%,2.16,2.04,2.45,4.54,4.28,3.93,69.7%,48.1%,16.9%,35.0%,8.4%,9.6%
2017,Brad Croy,Bowling Green,SO,1.0,4.0,6.04,23,4,0,0,0.0,50.2,67,41,34,31,33,3,0.332,0.426,0.515,0.941,0.376,12.0%,12.7%,0.8%,1.06,1.93,6.04,5.88,6.0,5.54,63.8%,39.9%,19.0%,41.1%,7.7%,7.2%
2017,Brad Moore,,JR,3.0,8.0,6.42,14,13,0,0,0.0,67.1,87,57,48,38,44,8,0.323,0.416,0.446,0.862,0.364,11.4%,13.2%,1.8%,1.16,1.86,6.42,5.65,5.74,5.21,60.3%,50.7%,16.0%,33.3%,6.6%,7.0%
2017,Brad Schwartz,Miami (OH),SR,3.0,4.0,3.29,20,5,0,0,1.0,65.2,54,28,24,30,63,13,0.214,0.327,0.333,0.66,0.263,9.9%,20.7%,10.9%,2.09,1.28,3.29,4.83,5.3,4.42,76.7%,32.6%,13.6%,53.8%,13.6%,5.1%
2017,Brad Wegman,Southern California,JR,2.0,4.0,3.76,19,7,0,0,1.0,55.0,71,45,23,24,50,9,0.273,0.355,0.377,0.732,0.329,7.8%,16.2%,8.4%,2.08,1.73,3.76,4.43,5.24,4.54,59.1%,40.4%,16.3%,43.3%,8.7%,3.3%
2017,Bradley Hallman,Gardner-Webb,JR,4.0,6.0,3.49,15,15,2,0,0.0,98.0,93,45,38,29,53,11,0.252,0.323,0.401,0.724,0.266,6.9%,12.6%,5.7%,1.83,1.24,3.49,5.46,5.13,4.84,74.8%,48.9%,15.6%,35.6%,6.3%,9.8%
2017,Bradley Welsh,Arkansas State,SO,4.0,2.0,5.91,14,9,0,0,0.0,56.1,63,43,37,27,43,5,0.283,0.367,0.399,0.766,0.331,10.0%,16.0%,5.9%,1.6,1.6,5.91,4.71,4.99,4.5,57.3%,54.4%,16.1%,29.4%,3.3%,5.7%
2017,Brady Corless,BYU,,6.0,2.0,5.38,16,16,0,0,0.0,88.2,106,50,53,36,78,2,0.317,0.384,0.422,0.806,0.4,9.2%,19.9%,10.7%,2.16,1.6,5.38,3.96,4.37,4.04,67.9%,44.4%,22.6%,33.1%,3.9%,4.7%
2017,Brady Feigl,Ole Miss,SO,2.0,2.0,3.6,14,6,0,0,0.0,45.0,56,30,18,13,63,5,0.243,0.298,0.343,0.642,0.319,5.1%,24.6%,19.5%,4.82,1.53,3.6,3.49,3.34,2.85,64.3%,54.5%,20.6%,24.8%,4.8%,9.8%
2017,Brady Huffman,Illinois State,FR,4.0,5.0,4.2,17,12,0,0,0.0,64.1,66,37,30,26,52,4,0.263,0.336,0.394,0.73,0.307,8.8%,17.7%,8.8%,2.01,1.43,4.2,4.63,5.07,4.71,66.3%,33.5%,19.7%,46.8%,14.3%,5.3%
2017,Brady Puckett,Lipscomb,JR,7.0,6.0,4.31,15,15,3,1,0.0,96.0,106,51,46,23,70,10,0.266,0.322,0.373,0.695,0.31,5.2%,15.8%,10.6%,3.04,1.34,4.31,4.21,4.54,4.19,67.4%,48.4%,16.1%,35.4%,6.3%,5.4%
