G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName,download_timestamp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.7367290173161236,0.6043670539248196,0.9592289328575134,556.6017596294779,0.016510017216205597,,,2026,Jackson Peper,LAS,sa3074128,/players/jackson-peper/sa3074128/stats/batting,,309,La Salle University ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.7367290173161236,0.6043670539248196,0.9592289328575134,556.6017596294779,0.016510017216205597,,,2026,Jack Rubin,FOR,sa3074410,/players/jack-rubin/sa3074410/stats/batting,,80,Fordham University ,2026-02-23T18:10:58.685987
1.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666666666,0.2,0.0,1.0,0.8,1.0,1.8,0.333333334,1.60119047125,0.666666666,2.937027751490555,2.396389669761143,0.7865936875343322,543.2521035320871,0.016501518432050943,,,2026,Braize Mitchell,IONA,sa3060055,/players/braize-mitchell/sa3060055/stats/batting,,106,Iona College ,2026-02-23T18:10:58.685987
3.0,9.0,13.0,7.0,5.0,1.0,0.0,1.0,5.0,2.0,0.0,,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.777777777,0.0,0.0,0.0,0.833333333,1.222222222,2.055555555,0.444444445,7.258769757263128,0.75,8.32071310452246,6.784063847577802,0.8730442374944687,541.4842109816695,0.551983505487442,21.0,21.0,2026,Garrett Larsen,YALE,sa3035994,/players/garrett-larsen/sa3035994/stats/batting,,306,Yale University ,2026-02-23T18:10:58.685987
4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,2.0,0.0,5.383769757263128,1.0,3.549730288996105,2.8672936886686133,0.96709645986557,520.1553209913769,0.3783638062886894,,,2026,Troy Wilson Jr.,JKST,sa3071639,/players/troy-wilson-jr/sa3071639/stats/batting,,111,Jackson State University ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.6400142360714685,0.5121344376591455,0.9814951419830322,500.48111118213507,0.0026885690167546272,20.0,20.0,2026,Adam Salazar,CSUB,sa3060460,/players/adam-salazar/sa3060460/stats/batting,,40,California State University Bakersfield,2026-02-23T18:10:58.685987
1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,1.3184580210301313,1.0537340942475233,0.8811195492744446,498.0501902696738,0.23302003741264343,20.0,20.0,2026,Brodie Freker,GW,sa3066618,/players/brodie-freker/sa3066618/stats/batting,,84,George Washington University ,2026-02-23T18:10:58.685987
3.0,5.0,7.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.285714285,0.0,2.0,0.714285714,1.0,1.714285714,0.4,0.76785714,0.6,3.7662932472429675,3.00939993282179,0.7393789291381836,497.59895819970154,0.016501518432050943,,,2026,Owen Pincince,SIE,sa3060271,/players/owen-pincince/sa3060271/stats/batting,,229,Siena College ,2026-02-23T18:10:58.685987
3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,0.14285714,1.0,1.3268921061998535,1.0539174660688568,0.9175537526607513,486.0862186916325,-0.008654479868710041,25.0,25.0,2026,Bobby Spencer,SOU,sa3042823,/players/bobby-spencer/sa3042823/stats/pitching,,239,Southern University Baton Rouge ,2026-02-23T18:10:58.685987
4.0,8.0,10.0,4.0,1.0,1.0,0.0,2.0,4.0,6.0,2.0,,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.2,0.3,0.666666666,0.6,1.375,1.975,0.875,7.5,0.666666666,5.3366162400657435,4.23487921766584,0.7333505809307098,484.3820377789472,0.4593575317412615,21.0,21.0,2026,Aidan Orr,OAK,sa3039200,/players/aidan-orr/sa3039200/stats/batting,,192,Oakland University ,2026-02-23T18:10:58.685987
5.0,7.0,8.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857,0.125,0.0,1.0,0.875,1.0,1.875,0.142857143,0.14285714,0.857142857,5.087086624536374,4.028190917405942,0.8575928211212158,480.41432128591674,0.09906010329723358,20.0,20.0,2026,Jamie Daly,DAV,sa3058978,/players/jamie-daly/sa3058978/stats/batting,,59,Davidson College ,2026-02-23T18:10:58.685987
3.0,10.0,14.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,4.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.285714285,0.142857142,2.0,0.714285714,0.7,1.414285714,0.1,2.7816230129051496,0.75,8.36718714627711,6.6113219002196,0.6966831982135773,476.5278636879551,-0.8475635163486004,20.0,20.0,2026,Hunter Ray,FDU,sa3060337,/players/hunter-ray/sa3060337/stats/batting,,73,Fairleigh Dickinson University Metropolitan ,2026-02-23T18:10:58.685987
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.64285714,0.0,0.6517831095063389,0.51457047541973,0.8106918334960938,475.01683343162995,-0.00266275298781693,22.0,22.0,2026,Mac McCommons,NAVY,sa3037489,/players/mac-mccommons/sa3037489/stats/batting,,163,U.S. Naval Academy ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7.5,1.0,0.6498039224804085,0.5122686484516304,0.9611155390739441,472.46346587744654,0.3961953604593873,21.0,21.0,2026,Myles Kallinger,SF,sa3035042,/players/myles-kallinger/sa3035042/stats/batting,,223,University of San Francisco ,2026-02-23T18:10:58.685987
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.14285714,0.0,0.5859374356387363,0.45955922723991743,0.8436828255653381,463.6380298964675,-0.0042593819089233875,,,2026,Kole Dudding,ORU,sa3030602,/players/kole-dudding/sa3030602/stats/batting,,198,Oral Roberts University ,2026-02-23T18:10:58.685987
3.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,1.0,0.8,1.5,2.3,0.75,0.14285714,0.666666666,3.4219726093842677,2.673852808101385,0.9215639591217041,457.409709449775,-0.009650930995121598,21.0,21.0,2026,Mike Villani,STBK,sa3065441,/players/mike-villani/sa3065441/stats/batting,,253,Stony Brook University ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.6939120347816783,0.5402328278143245,0.9688512682914734,451.53280555975704,-0.004000270739197731,22.0,22.0,2026,Tyler Garritano,UIW,sa3032008,/players/tyler-garritano/sa3032008/stats/batting,,103,University of the Incarnate Word ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.7071656756565595,0.549986498849156,0.9607250690460205,449.9105352378014,-0.002198908245190978,,,2026,Brandon Schultz,EIU,sa3074816,/players/brandon-schultz/sa3074816/stats/batting,,69,Eastern Illinois University ,2026-02-23T18:10:58.685987
2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.64285714,1.0,1.9659091436950982,1.528037538537246,1.2749565839767456,448.96931441498486,0.0,22.0,22.0,2026,Rom Kellis,UNC,sa3059656,/players/rom-kellis/sa3059656/stats/batting,,175,University of North Carolina Chapel Hill ,2026-02-23T18:10:58.685987
2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666,0.0,0.333333333,0.0,0.666666666,0.666666666,1.333333332,0.0,0.14285714,1.0,1.674311760986674,1.298054922545779,0.6665114164352417,444.99171574517067,0.0392308309674263,,,2026,Diego Guerrero,UMES,sa3074294,/players/diego-guerrero/sa3074294/stats/batting,,138,University of Maryland Eastern Shore ,2026-02-23T18:10:58.685987
2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,0.14285714,1.0,1.3255318312393924,1.0262839107262394,0.8988581597805023,442.95440013964287,-0.006433953996747732,,,2026,Kevin Fedoruk,MONM,sa3059169,/players/kevin-fedoruk/sa3059169/stats/batting,,159,Monmouth University ,2026-02-23T18:10:58.685987
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.14285714,0.0,0.5817290037140077,0.4493670403227037,0.8030101656913757,439.4986209098697,0.016510017216205597,,,2026,Alejandro Sardinas,DAY,sa3065126,/players/alejandro-sardinas/sa3065126/stats/batting,,60,University of Dayton ,2026-02-23T18:10:58.685987
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.64285714,0.0,0.5817290037140077,0.4493670403227037,0.8030101656913757,439.4986209098697,0.016510017216205597,,,2026,Aidan Zakarewicz,LAS,sa3074159,/players/aidan-zakarewicz/sa3074159/stats/batting,,309,La Salle University ,2026-02-23T18:10:58.685987
5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,2.64285714,0.0,1.1968921129131311,0.9239174727821344,0.8483005166053772,438.4627496307933,-0.008654479868710041,22.0,22.0,2026,Chris Watson,BCU,sa3062919,/players/chris-watson/sa3062919/stats/batting,,24,Bethune Cookman University ,2026-02-23T18:10:58.685987
2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,2.5,1.5,0.14285714,0.0,1.3699120656100108,1.0555537119952036,0.9368693232536316,435.78039198175907,0.0,23.0,23.0,2026,Will Bomersbach,MORE,sa3069630,/players/will-bomersbach/sa3069630/stats/batting,,160,Morehead State University ,2026-02-23T18:10:58.685987
1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333,0.333333333,1.0,0.666666666,2.0,2.666666666,1.5,0.14285714,0.0,1.9268130316548895,1.4808121427112173,0.865406354268392,432.01999803597636,-0.005256135948002338,,,2026,Justin Ford,HALL,sa3031544,/players/justin-ford/sa3031544/stats/batting,,228,Seton Hall University ,2026-02-23T18:10:58.685987
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.64285714,0.0,0.5859460452677694,0.44945872520227104,0.8349825739860535,429.3043815253916,-0.0043272399343550205,,,2026,Quentin Jenkins,ALST,sa3034644,/players/quentin-jenkins/sa3034644/stats/batting,,6,Alabama State University ,2026-02-23T18:10:58.685987
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.64285714,0.0,1.1718920905355388,0.8989174504045421,0.8349825739860535,429.3043815253916,-0.008654479868710041,,,2026,Reinaldo Plascencia,BCU,sa3060279,/players/reinaldo-plascencia/sa3060279/stats/batting,,24,Bethune Cookman University ,2026-02-23T18:10:58.685987
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.14285714,0.0,0.5859460452677694,0.44945872520227104,0.8349825739860535,429.3043815253916,-0.0043272399343550205,,,2026,Nicholas Jackson Jr.,GRAM,sa3066573,/players/nicholas-jackson-jr/sa3066573/stats/batting,,91,Grambling State University ,2026-02-23T18:10:58.685987
2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.333333333,0.0,1.0,0.666666666,0.5,1.166666666,0.0,5.493857493857494,0.5,1.5193117434060839,1.1430549049651888,0.6270984013875326,403.79644651820655,-0.9848714247345924,,,2026,Jaylin Manson,UNH,sa3074778,/players/jaylin-manson/sa3074778/stats/batting,,313,University of New Haven ,2026-02-23T18:10:58.685987
1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333,0.0,1.0,0.666666666,0.5,1.166666666,0.0,0.14285714,0.5,1.5193117434060839,1.1430549049651888,0.6270984013875326,403.79644651820655,0.0392308309674263,,,2026,Chase McNally,UNH,sa3074786,/players/chase-mcnally/sa3074786/stats/batting,,313,University of New Haven ,2026-02-23T18:10:58.685987
6.0,18.0,26.0,9.0,7.0,2.0,0.0,0.0,5.0,1.0,7.0,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.269230769,0.076923076,3.5,0.64,0.611111111,1.251111111,0.111111111,4.617667799633979,0.5625,13.09762005339759,9.836727453576499,0.6250520038604737,401.65751101757206,0.47461581975221634,24.0,24.0,2026,Lukas Torres,WAG,sa3043970,/players/lukas-torres/sa3043970/stats/batting,,289,Wagner College ,2026-02-23T18:10:58.685987
3.0,6.0,10.0,4.0,1.0,1.0,0.0,2.0,5.0,6.0,2.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.666666666,0.2,0.0,2.0,0.7,1.833333333,2.533333333,1.166666667,2.64285714,0.4,5.933583461880103,4.447470092415228,0.8457910656929016,399.2685607839388,-0.040991950780153275,20.0,20.0,2026,Ty Fox,MASS,sa3074273,/players/ty-fox/sa3074273/stats/batting,,141,University of Massachusetts Amherst ,2026-02-23T18:10:58.685987
5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.6840623348187419,0.5126870601605388,0.9517589807510376,399.16046009732725,-0.011025290004909039,21.0,21.0,2026,Tracen Cameron,FIU,sa3058799,/players/tracen-cameron/sa3058799/stats/batting,,76,Florida International University ,2026-02-23T18:10:58.685987
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.14285714,1.0,0.7034568621765473,0.526191218103061,0.9589556455612183,396.8376759373215,-0.014383540488779545,,,2026,Isaiah Nolan,JMU,sa3074385,/players/isaiah-nolan/sa3074385/stats/batting,,112,James Madison University ,2026-02-23T18:10:58.685987
1.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.5,0.5,2.64285714,0.5,1.7085308980286498,1.27602043264512,0.633297860622406,395.02648716571656,0.0,,,2026,Ian Nilsen,QUIN,sa3074794,/players/ian-nilsen/sa3074794/stats/batting,,212,Quinnipiac University ,2026-02-23T18:10:58.685987
2.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,1.0,0.8,1.0,1.8,0.25,0.14285714,0.75,2.9241030145162688,2.1807681996101485,0.807444977760315,393.37630309775943,-0.015768407844007015,21.0,21.0,2026,Frankie Scrivanic,HALL,sa3041878,/players/frankie-scrivanic/sa3041878/stats/batting,,228,Seton Hall University ,2026-02-23T18:10:58.685987
