Player,UPID,Team,Season,Age,Age_Bin,Has_Prior_Data,Prior_PA,Obs_2026_PA,Changed_Team,K%_mean,K%_std,K%_p25,K%_p75,BB%_mean,BB%_std,BB%_p25,BB%_p75,ISO_mean,ISO_std,ISO_p25,ISO_p75,BABIP_mean,BABIP_std,BABIP_p25,BABIP_p75,K%_p10,K%_p90,K%_p5,K%_p95,BB%_p10,BB%_p90,BB%_p5,BB%_p95,ISO_p10,ISO_p90,ISO_p5,ISO_p95,BABIP_p10,BABIP_p90,BABIP_p5,BABIP_p95
Mikey Murphy,sa3038590,CAM,2026,,21,True,211.0,14.0,True,0.2173877109900055,0.0298529918355326,0.1966816364088805,0.2370145000886743,0.1199007344390954,0.026639205414162,0.1010474988955973,0.1368927084072714,0.2276261733540386,0.0097790560287904,0.2210303002960262,0.2342220464120509,0.3614135641549953,0.0085251272622955,0.3556634531974597,0.3671636751125309,0.1797601364213461,0.2562993541041768,0.1700193472806899,0.2681480882513764,0.0869845702702733,0.1550407541784978,0.0791857887002438,0.1664768725620384,0.2150938087907938,0.2401585379172833,0.211541057576921,0.2437112891311562,0.3504881739655334,0.3723389543444572,0.3473909776573855,0.3754361506526051
Sheehan OConnor,sa3039036,NJIT,2026,23.0,23+,True,175.0,26.0,True,0.2655446070204223,0.0350781613695035,0.2412806083210947,0.2887290790726031,0.096040995214477,0.0265136314268488,0.0770781119865493,0.1126248110210957,0.2084087027134804,0.0107378946241273,0.2011661028508209,0.2156513025761399,0.3420806161965933,0.009361017866172,0.3357667055944578,0.3483945267987288,0.2211852905404531,0.311190399831268,0.2095671778727445,0.3249174063860882,0.0637080368300668,0.131227608827793,0.0564749009557894,0.1431124651717304,0.1946475370472771,0.2221698683796837,0.1907464377951618,0.226070967631799,0.3300839890951095,0.3540772432980771,0.3266831120074627,0.357478120385724
Samson Pugh,sa3040274,TXST,2026,22.0,22,True,234.0,15.0,False,0.2225217678941188,0.0285938436659467,0.2027292785572979,0.2413584960630894,0.0813447366964334,0.0212942529663415,0.066154775102537,0.094689079654814,0.1176964918123445,0.0092860332279321,0.111433157580124,0.1239598260445649,0.3123834610069104,0.0080953227793111,0.3069232487677362,0.3178436732460847,0.1864328016718453,0.2597467492522491,0.1770217243720815,0.2710242704689291,0.0553352463408081,0.1095597700293548,0.0494477700649766,0.11905409161891,0.1057959613913888,0.1295970222333001,0.1024223263773883,0.1329706572473006,0.3020088874254953,0.3227580345883255,0.2990678399720176,0.3256990820418032
Parker Hildebrand,sa3070331,MSM,2026,,21,True,7.0,7.0,False,0.1707338991304811,0.1134515654838838,0.0832210175936901,0.2358935852985943,0.153325145010459,0.1086347277966525,0.0695510612258504,0.2137498873869867,0.1558683775869676,0.0265749333653545,0.1379438574198921,0.1737928977540431,0.3064216328229918,0.0166141585641884,0.2952155531633142,0.3176277124826694,0.0437722033690006,0.3295058968714454,0.027950965961886,0.3899260847697965,0.0345441757322448,0.3054515398190635,0.0211321509466666,0.3654555019264541,0.121811230128354,0.1899255250455812,0.1121565020549705,0.1995802531189647,0.2851297319048498,0.3277135337411338,0.2790937738499395,0.3337494917960441
Hector Candelas,sa3028355,FIU,2026,23.0,23+,True,153.0,23.0,False,0.1878142103456652,0.0331629905447899,0.1645981970947479,0.209388084000849,0.1168272823729882,0.0308945669800326,0.0947792073770479,0.1362931482662787,0.1487867304662455,0.0114839805070489,0.1410409033227894,0.1565325576097017,0.3189274844130335,0.0100114361766698,0.3121748733271274,0.3256800954989396,0.1463089019992092,0.2312808814123546,0.1359437183945957,0.2448550354831353,0.0789762150149924,0.157780162423824,0.0703733333808481,0.1714329633714268,0.1340694172687532,0.1635040436637378,0.129897263477386,0.1676761974551051,0.3060973127074724,0.3317576561185946,0.3024601373068449,0.3353948315192221
Hunter Fujimoto,sa3070129,SCU,2026,,21,True,9.0,9.0,False,0.2575864183934569,0.1318524159301148,0.1569979148516556,0.3413547230217429,0.0864555704295608,0.084735419647523,0.0231039893870106,0.1236887073576529,0.1544402417315391,0.0265749333653545,0.1365157215644636,0.1723647618986147,0.3353419986596324,0.0166141585641884,0.3241359189999548,0.34654807831931,0.0986098572202179,0.4402373409196794,0.0716819366041165,0.5007021733697266,0.0074853870300455,0.2034410950333563,0.0032970458256468,0.2597065679179001,0.1203830942729256,0.1884973891901527,0.110728366199542,0.1981521172635363,0.3140500977414904,0.3566338995777744,0.3080141396865801,0.3626698576326847
Hiram Bocachica Jr.,sa3058664,RICE,2026,,21,True,245.0,27.0,False,0.1749361613425643,0.0255268194994505,0.1571763178530519,0.1916269888688636,0.1334623161129626,0.0258927695453547,0.1152463437697344,0.1501308095532561,0.1367045661342298,0.0090751773284076,0.1305834520450069,0.1428256802234526,0.313886432453261,0.0079115040781849,0.3085502040438907,0.3192226608626312,0.1428722749525605,0.2082706074237356,0.1346801380130976,0.2185503404290504,0.101270938194185,0.1674985449670053,0.0934261237541,0.1783665747625297,0.125074258421414,0.1483348738470455,0.1217772277903706,0.1516319044780889,0.3037474320160505,0.3240254328904715,0.300873166275617,0.3268996986309049
Kevin Krill,sa3035723,EMU,2026,23.0,23+,True,60.0,24.0,False,0.1527568747646938,0.0485090829314596,0.117765781671488,0.1831252052239183,0.0909451474985689,0.0438480801321999,0.0585524595688875,0.1164304201682634,0.1561593502807483,0.0183384462572491,0.143790256245712,0.1685284443157846,0.3262694289297537,0.0159869815323222,0.3154863737496283,0.3370524841098791,0.093676568520087,0.2174826778661317,0.080873484502848,0.2393464674865478,0.040234013503539,0.1502375750555037,0.0314048614175021,0.1726352249534959,0.1326576857701151,0.1796610147913815,0.1259952904418573,0.1863234101196393,0.3057812877186735,0.3467575701408339,0.2999731843723073,0.3525656734872002
Keaton Hawk,sa3070300,ALCN,2026,,21,True,27.0,27.0,False,0.260817868660675,0.0872939489293669,0.1974454991023592,0.3171493987268227,0.08678190517229,0.0631066760984036,0.0392130813450856,0.1194561125584705,0.1472756920473918,0.0265749333653545,0.1293511718803163,0.1652002122144673,0.3332213515517797,0.0166141585641884,0.3220152718921021,0.3444274312114572,0.1527519730523565,0.3778064002447137,0.1291289888561304,0.4152965301438318,0.020002001420699,0.1733239950337376,0.0125280288440329,0.2102762853571843,0.1132185445887783,0.1813328395060054,0.1035638165153947,0.1909875675793889,0.3119294506336377,0.3545132524699216,0.3058934925787274,0.3605492105248319
Matt Minckler,sa3060051,DEL,2026,21.0,21,True,113.0,24.0,False,0.1992438514628287,0.0394146235838914,0.1715326048880026,0.2248151783253908,0.0863975312551702,0.0313915702816272,0.0636107016823299,0.1054331412751087,0.141495123574951,0.0133628452893957,0.1324820213937976,0.1505082257561045,0.3065786929295307,0.0116493817340932,0.2987213043537633,0.3144360815052981,0.1500178548925297,0.251037451099406,0.1379163396974236,0.267323277596015,0.0489328457155873,0.1284101403233031,0.0413319235744629,0.1433562787640908,0.1243699482741955,0.1586202988757065,0.119515199034297,0.1634750481156051,0.2916494095305768,0.3215079763284846,0.2874171651324651,0.3257402207265963
