team,season,week,n_players,woba_mean,woba_std,woba_p10,woba_p25,woba_p50,woba_p75,woba_p90,n_returning_players,n_unknown_players,pa_coverage,avg_K%,avg_BB%,avg_ISO,avg_BABIP,rank
MOST,2026,,15,0.44075421190532676,0.006714208696048687,0.43217171273874305,0.43619260504227286,0.4407186234465356,0.4452582985503015,0.44928049333457204,15,0,1.0,0.2057911406497855,0.12566197730280065,0.18904583591194962,0.34130128956779177,11
VAN,2026,,17,0.44055887606224514,0.006832816077443474,0.43188687233014583,0.43591246544844453,0.4405648999131374,0.44509811679761063,0.4493762087585178,17,0,1.0,0.22009331837787915,0.1252361022128242,0.19229563250130438,0.34243265331892847,12
CAM,2026,,17,0.43958050282342154,0.006628035825608281,0.4311497694598614,0.4350397052379965,0.43951784107717273,0.4441147900134598,0.4481127411914449,17,0,1.0,0.20633800794343665,0.10682518542660903,0.19740564330839078,0.34345386934679717,13
WAG,2026,,21,0.4391640468984775,0.008092703065992402,0.4286699067162763,0.4336427030650495,0.4391795823693856,0.4447539674089604,0.4495789896652465,21,0,1.0,0.2093904886964293,0.12770439210121212,0.17668140343090416,0.34628207088436647,14
MSST,2026,,18,0.43891941689214053,0.0057010727996704485,0.43163517563916076,0.4350766972336919,0.43895784227916534,0.4427795888995397,0.44625578079719824,18,0,1.0,0.18490608294983119,0.1222089586155865,0.1897008849814638,0.3346827741922598,15
UVA,2026,,18,0.4381806056137924,0.007570874194587768,0.42844049942870327,0.43297439832677215,0.4381162573651034,0.4434001347849929,0.44798688849294516,18,0,1.0,0.1997951372710959,0.13137078827277662,0.17625188226734081,0.330321915159607,16
YALE,2026,,10,0.43797126219465327,0.010512434529927372,0.4247745428849264,0.4307863817477035,0.43787053361708234,0.4449086571797163,0.4514681548293263,10,0,1.0,0.18883106855986925,0.09699979355650162,0.18417207171382394,0.35950985522861706,17
NE,2026,,14,0.43794929213296946,0.008646941203901852,0.4268263873645872,0.4321526867378923,0.4378767190391966,0.44376299297680766,0.44908713644469095,14,0,1.0,0.20312929602376542,0.11093317126683912,0.18736539644944888,0.3440421147745369,18
HPU,2026,,13,0.4378470010957586,0.009012915536512456,0.42621515104063135,0.43173986552336097,0.4378045837105623,0.4438635577770433,0.4494914178003348,13,0,1.0,0.2018114143793005,0.12320097903037334,0.1778587945891885,0.3333133757864418,19
TEX,2026,,14,0.4373188873807859,0.007183844476648865,0.4281109242669684,0.4324979453775666,0.4372438750371904,0.4421340764783653,0.44651676580336297,14,0,1.0,0.19834756509468948,0.12459523780998004,0.17713109424913928,0.3360862086192128,20
FAIR,2026,,13,0.4370725522765122,0.00813991832209722,0.42673182461061904,0.4315831699347526,0.43694842912030607,0.4424445691700605,0.44753818055413397,13,0,1.0,0.2153746274036765,0.11712964925978374,0.1717732384783057,0.3329693205099144,21
ALA,2026,,15,0.4363292645680518,0.007293266299587173,0.42704471306516245,0.43140182910332503,0.43621618778453164,0.44124214537255807,0.4457188122136199,15,0,1.0,0.230188478009153,0.12586378085741268,0.18794475088499168,0.32958350297287364,22
RGV,2026,,16,0.43568210527213885,0.007302451967995155,0.42636361171634496,0.4307155322725469,0.4356794649716744,0.44062992733811845,0.44506419487406573,16,0,1.0,0.21071888665687247,0.12105885458731774,0.1738774714455514,0.34878913821696694,23
LSU,2026,,17,0.4354477422015407,0.0064213007075125325,0.4273046199225845,0.43105889490485694,0.43541156094436806,0.4398142717802084,0.443713826610399,17,0,1.0,0.20239453238886354,0.12631275641354744,0.1807724665555117,0.33135880404866214,24
UTSA,2026,,17,0.43519837285785923,0.008442841776343636,0.42429477535327953,0.42949268233431365,0.4350944074607947,0.4409794259122586,0.4460878017396815,17,0,1.0,0.1895897043771803,0.12873141044013725,0.16202188874913911,0.3461640999468768,25
DUKE,2026,,19,0.4350720042678391,0.006771405340579991,0.42645981443640946,0.43047611115765405,0.43500483142145835,0.43963310171416387,0.4438042808790447,19,0,1.0,0.19935936338165847,0.12221856726634989,0.1831425222194066,0.33767106678545067,26
WKU,2026,,17,0.4333120554012141,0.007961775360115166,0.4232322206636007,0.4279291349599635,0.4331345063996066,0.4385889726676626,0.44359585520246364,17,0,1.0,0.20430454586991706,0.11980315940379056,0.17004118119725287,0.3438080582383792,27
UIC,2026,,14,0.4330247950984397,0.009319677443685314,0.42109962794718314,0.42665564772939213,0.4330013572681106,0.4393157085701084,0.44496113846066926,14,0,1.0,0.18926037538609,0.11108786278266758,0.17158380567129833,0.34240813166699047,28
LOU,2026,,12,0.4326621721861051,0.007881191899304847,0.42267817051303125,0.42734425988628266,0.4325577756234339,0.4378723518565147,0.442883900581872,12,0,1.0,0.20152607013745857,0.11703363400849888,0.17009887263144216,0.33016440587630314,29
UCLA,2026,,12,0.43228843648540316,0.006585558939066174,0.4239305109242411,0.42785181998549304,0.4322246696933213,0.43673573346920397,0.44079712734726395,12,0,1.0,0.17262966851094463,0.11834035991919896,0.17330704588842627,0.33005279045752806,30
FSU,2026,,16,0.43216717887784745,0.0074840499953347656,0.4225947187346667,0.4271268846620531,0.43209001878931996,0.437163264940551,0.44183745760442855,16,0,1.0,0.2265631488052262,0.11597976612381455,0.1856051723975501,0.3422681746743288,31
ARK,2026,,14,0.4320804490684416,0.007240571920820225,0.4228735914218588,0.42710173270535823,0.43193497852527296,0.4369365453807875,0.4414787036504556,14,0,1.0,0.24209976061710686,0.12232629283894289,0.1860378402121395,0.3412023029363171,32
VMI,2026,,18,0.43202638924290243,0.007236477057048194,0.4227799563215592,0.4270720767770848,0.4319543963781258,0.4368633229722756,0.4412631558753466,18,0,1.0,0.19464572448602155,0.13794238393218503,0.15891773506288986,0.3327661861648028,33
TULN,2026,,16,0.43161618078959335,0.006899705618253609,0.42280885874853386,0.4269714607964355,0.43150532173260536,0.43624107220579544,0.44053026653091154,16,0,1.0,0.187761991743423,0.11602263432550945,0.17866634447656243,0.3372809084981667,34
FDU,2026,,13,0.4312279069931255,0.008741650629284838,0.420056246819259,0.4252815042479595,0.43126882216234247,0.43715806777069033,0.4424114990028493,13,0,1.0,0.2012973057095433,0.12298130169818039,0.17141585185539243,0.32911450983280993,35
GT,2026,,18,0.43023130053621217,0.006025992621804397,0.42261062090573837,0.42621121763845526,0.43015165813610645,0.4342207626218748,0.4379469833301214,18,0,1.0,0.21018047972911788,0.12074933275912736,0.17196275505609948,0.3416517610769025,36
TCU,2026,,14,0.43003211464806407,0.0068123168718852494,0.421397404199036,0.4254118257881136,0.4299488343276286,0.43461588939536905,0.4387551051977474,14,0,1.0,0.21353342014378862,0.11127435746766613,0.17883501418919145,0.3360491701696779,37
