G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName
48.0,132.0,178.0,35.0,27.0,5.0,0.0,3.0,34.0,25.0,29.0,,22.0,14.0,1.0,2.0,1.0,4.0,2.0,0.265151515,0.162921348,0.123595505,1.318181818,0.443181818,0.371212121,0.814393939,0.106060606,4.696263371677157,0.296296296,35.436510392144626,5.976640381530231,0.4097935435446826,120.28739563133459,-1.0285261701792479,22.0,22.0,2025,Jackson Thompson,CAM,sa3043763,/players/jackson-thompson/sa3043763/stats/batting,,41,Campbell University 
60.0,234.0,277.0,73.0,44.0,17.0,2.0,10.0,48.0,51.0,33.0,,25.0,9.0,1.0,0.0,4.0,1.0,0.0,0.311965811,0.119133574,0.090252707,1.32,0.415162454,0.529914529,0.945076983,0.217948718,4.323998973186109,0.315,57.4355831958771,9.678352660727526,0.4220136481501996,120.26573264880636,0.018187450245022774,21.0,21.0,2025,Will Vierling,MUR,sa3044487,/players/william-vierling/sa3044487/stats/batting,805416.0,162,Murray State University 
50.0,165.0,202.0,42.0,21.0,10.0,2.0,9.0,32.0,38.0,29.0,,46.0,7.0,1.0,0.0,2.0,1.0,0.0,0.254545454,0.143564356,0.227722772,0.630434782,0.386138613,0.503030303,0.889168916,0.248484849,5.192666362753174,0.297297297,37.18542973329811,6.264795523188397,0.4009841232016535,120.26088947793986,0.36890707327984273,,,2025,Cole Katayama-Stall,PORT,sa3059649,/players/cole-katayama-stall/sa3059649/stats/pitching,,206,University of Portland 
45.0,159.0,186.0,53.0,35.0,11.0,3.0,4.0,29.0,28.0,20.0,,35.0,6.0,1.0,0.0,3.0,3.0,2.0,0.333333333,0.107526881,0.188172043,0.571428571,0.424731182,0.51572327,0.940454452,0.182389937,5.956904749309317,0.404958677,38.999186287968634,6.570159565060613,0.42311114970073904,120.26011949479638,-0.8928481857292354,20.0,20.0,2025,Karson Bowen,TCU,sa3027471,/players/karson-bowen/sa3027471/stats/batting,,259,Texas Christian University 
56.0,207.0,246.0,64.0,41.0,8.0,0.0,15.0,41.0,45.0,25.0,,34.0,9.0,2.0,3.0,1.0,10.0,0.0,0.309178743,0.101626016,0.138211382,0.735294117,0.403292181,0.565217391,0.968509572,0.256038648,5.323981990248782,0.30625,51.65357510438268,8.696031761077096,0.42588237381766364,120.24331720177909,1.6346880164928734,20.0,20.0,2025,Maddox Malony,ORE,sa3036940,/players/maddox-malony/sa3036940/stats/batting,,200,University of Oregon
38.0,102.0,138.0,25.0,15.0,1.0,2.0,7.0,27.0,19.0,30.0,,41.0,6.0,0.0,0.0,0.0,10.0,3.0,0.245098039,0.217391304,0.297101449,0.731707317,0.442028985,0.5,0.942028985,0.254901961,8.057204952018385,0.333333333,30.816152269998334,5.187709863343977,0.44022791109223297,120.24200215147293,-0.689585073851049,20.0,20.0,2025,Michael Smith,PV,sa3042607,/players/michael-smith/sa3042607/stats/batting,,207,Prairie View A&M University 
51.0,223.0,252.0,73.0,49.0,12.0,5.0,7.0,54.0,42.0,23.0,,37.0,4.0,2.0,0.0,0.0,11.0,2.0,0.32735426,0.091269841,0.146825396,0.621621621,0.396825396,0.520179372,0.917004768,0.192825112,8.363236596343903,0.364640883,49.186749903919946,8.270719973805198,0.41634966314785066,120.21388680165627,0.6465631993487477,21.0,21.0,2025,Gavin Donohue,SHU,sa3030468,/players/gavin-donohue/sa3030468/stats/batting,,219,Sacred Heart University 
59.0,205.0,259.0,58.0,31.0,9.0,3.0,15.0,51.0,47.0,33.0,,61.0,19.0,2.0,0.0,3.0,3.0,0.0,0.282926829,0.127413127,0.235521235,0.540983606,0.424710424,0.575609756,1.00032018,0.292682927,7.175051684257013,0.328244274,57.35797647308986,9.634896136042284,0.43573801420830394,120.18917485626486,-0.002637220546603203,22.0,22.0,2025,Will Hodo,ALA,sa3033907,/players/will-hodo/sa3033907/stats/batting,,4,University of Alabama Tuscaloosa 
38.0,63.0,82.0,17.0,10.0,4.0,0.0,3.0,19.0,10.0,19.0,,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0.269841269,0.231707317,0.243902439,0.95,0.43902439,0.476190476,0.915214866,0.206349207,5.171509998005348,0.35,17.207813640232363,2.888632525797166,0.4257538187794569,120.17316844246861,-0.08533869730308652,21.0,21.0,2025,Kellen Strohmeyer,IOWA,sa3043237,/players/kellen-strohmeyer/sa3043237/stats/batting,,107,University of Iowa 
57.0,204.0,255.0,61.0,34.0,13.0,5.0,9.0,49.0,46.0,34.0,,59.0,13.0,2.0,2.0,4.0,23.0,6.0,0.299019607,0.133333333,0.231372549,0.576271186,0.42687747,0.544117647,0.970995117,0.24509804,8.910222338979183,0.376811594,56.89733233122351,9.5404278841448,0.4400715059913665,120.14580132619568,-0.6461336808279157,21.0,21.0,2025,Darryl Lee,BCU,sa3059776,/players/darryl-lee/sa3059776/stats/batting,,24,Bethune Cookman University 
45.0,172.0,199.0,54.0,41.0,6.0,0.0,7.0,34.0,29.0,21.0,,37.0,4.0,2.0,0.0,6.0,0.0,0.0,0.313953488,0.105527638,0.185929648,0.567567567,0.396984924,0.470930232,0.867915156,0.156976744,1.99947478375,0.361538461,35.62099694878222,5.952150803509967,0.4028444934130913,120.0619558117141,-0.28355702944099903,,,2025,Robert Moya,FGCU,sa3038488,/players/robert-moya/sa3038488/stats/batting,,79,Florida Gulf Coast University 
44.0,174.0,213.0,53.0,39.0,11.0,3.0,0.0,47.0,31.0,12.0,,21.0,20.0,2.0,5.0,6.0,16.0,7.0,0.304597701,0.056338028,0.098591549,0.571428571,0.408653846,0.40229885,0.810952696,0.097701149,8.496443359611341,0.341935483,38.359122346294335,6.401719431531841,0.39588118860354793,120.03203905087861,-1.4722623189445585,20.0,20.0,2025,Garrett Larsen,YALE,sa3035994,/players/garrett-larsen/sa3035994/stats/batting,,306,Yale University 
20.0,62.0,75.0,19.0,12.0,5.0,1.0,1.0,13.0,9.0,7.0,,8.0,5.0,1.0,0.0,1.0,3.0,1.0,0.306451612,0.093333333,0.106666666,0.875,0.413333333,0.467741935,0.881075268,0.161290323,7.475222271827084,0.333333333,14.609890673315796,2.4325008131625987,0.41596701860427854,119.97555174875541,-0.13752462528645992,,,2025,Sean Martinez,SPU,sa3066214,/players/sean-martinez/sa3066214/stats/batting,,248,St. Peter's College 
54.0,203.0,251.0,59.0,36.0,15.0,3.0,5.0,47.0,31.0,39.0,,22.0,5.0,4.0,0.0,1.0,10.0,6.0,0.290640394,0.155378486,0.087649402,1.772727272,0.410358565,0.467980295,0.87833886,0.177339901,6.820209105106935,0.3,46.620386902290434,7.759150583344545,0.4080681869708209,119.96629885797472,-1.3516864888370037,,,2025,Wil French,ARST,sa3031709,/players/wil-french/sa3031709/stats/batting,,14,Arkansas State University 
45.0,129.0,146.0,42.0,23.0,10.0,1.0,8.0,24.0,27.0,7.0,,33.0,8.0,1.0,1.0,0.0,1.0,0.0,0.325581395,0.047945205,0.226027397,0.212121212,0.393103448,0.604651162,0.99775461,0.279069767,5.165828439724076,0.382022471,31.128862980342017,5.17592400643836,0.43221907492341666,119.94349854420298,0.07804906740784645,21.0,21.0,2025,Chase Beattie,SLU,sa3026808,/players/chase-beattie/sa3026808/stats/batting,,245,Saint Louis University 
47.0,158.0,183.0,51.0,35.0,9.0,1.0,6.0,27.0,38.0,18.0,,35.0,4.0,0.0,3.0,3.0,4.0,1.0,0.32278481,0.098360655,0.19125683,0.514285714,0.405555555,0.506329113,0.911884668,0.183544303,5.249577610884613,0.384615384,35.919135541856406,5.972343371451015,0.42067720293998717,119.94318235311067,0.03726003016345203,,,2025,Rhett Hendricks,HCU,sa3033600,/players/rhett-hendricks/sa3033600/stats/batting,,99,Houston Christian University
46.0,125.0,154.0,42.0,32.0,7.0,0.0,3.0,17.0,25.0,22.0,,26.0,4.0,1.0,2.0,0.0,1.0,4.0,0.336,0.142857142,0.168831168,0.846153846,0.447368421,0.464,0.911368421,0.128,1.8961773276834402,0.402061855,32.48324514101771,5.400804734933652,0.43029082292004633,119.94209035061833,-2.7825613766908646,22.0,22.0,2025,Anthony Hausner,CIT,sa3033409,/players/anthony-hausner/sa3033409/stats/pitching,,269,The Citadel 
47.0,184.0,218.0,57.0,33.0,14.0,0.0,10.0,44.0,38.0,20.0,,42.0,12.0,2.0,0.0,3.0,6.0,1.0,0.309782608,0.091743119,0.19266055,0.476190476,0.40825688,0.548913043,0.957169923,0.239130435,5.512570324335533,0.350746268,45.652277142816246,7.584210277610478,0.4252949220324875,119.92276178473998,0.3393115452490747,21.0,21.0,2025,Jack Porter,PSU,sa3060292,/players/jack-porter/sa3060292/stats/batting,,203,Pennsylvania State University 
58.0,241.0,277.0,87.0,60.0,16.0,2.0,9.0,52.0,56.0,21.0,,25.0,7.0,8.0,0.0,4.0,17.0,4.0,0.36099585,0.075812274,0.090252707,0.84,0.415162454,0.556016597,0.971179051,0.195020747,6.951718535951524,0.362790697,59.0440109968885,9.804530888865811,0.4321647686648455,119.91193015717553,0.49538734555244446,20.0,20.0,2025,Rylan Lujo,DAY,sa3059868,/players/rylan-lujo/sa3059868/stats/batting,,60,University of Dayton 
61.0,237.0,281.0,77.0,46.0,13.0,1.0,17.0,54.0,68.0,33.0,,45.0,5.0,6.0,0.0,5.0,5.0,2.0,0.324894514,0.117437722,0.160142348,0.733333333,0.409252669,0.603375527,1.012628196,0.278481013,4.790444796547147,0.331491712,61.53938566794987,10.216444096475799,0.43588526902249697,119.9061935728061,-0.8492118045687675,20.0,20.0,2025,Gavin Gallaher,UNC,sa3031849,/players/gavin-gallaher/sa3031849/stats/batting,,175,University of North Carolina Chapel Hill 
13.0,48.0,52.0,16.0,10.0,4.0,0.0,2.0,10.0,7.0,2.0,,10.0,2.0,0.0,0.0,0.0,5.0,0.0,0.333333333,0.038461538,0.192307692,0.2,0.384615384,0.541666666,0.92628205,0.208333333,7.305347228041089,0.388888888,10.117350930586486,1.674360627546936,0.41573553589674145,119.83136978072983,0.9608062324114144,,,2025,Bennett Cox,CAN,sa3065020,/players/bennett-cox/sa3065020/stats/batting,,42,Canisius College 
53.0,198.0,236.0,57.0,40.0,9.0,2.0,6.0,20.0,34.0,30.0,,65.0,7.0,1.0,0.0,1.0,5.0,3.0,0.287878787,0.127118644,0.275423728,0.461538461,0.398305084,0.444444444,0.842749528,0.156565657,4.2861377205347795,0.3984375,42.305577608030305,6.993566902559264,0.39935295283794403,119.80506565001615,-0.6596191443968564,22.0,22.0,2025,Colten Becker,NDSU,sa3026842,/players/colten-becker/sa3026842/stats/batting,,179,North Dakota State University 
35.0,87.0,120.0,22.0,14.0,5.0,0.0,3.0,15.0,26.0,23.0,,21.0,6.0,2.0,2.0,1.0,0.0,0.0,0.252873563,0.191666666,0.175,1.095238095,0.432203389,0.413793103,0.845996492,0.16091954,1.30357142125,0.292307692,23.339093187391978,3.855269411146858,0.4156643435106439,119.78702669158426,-0.1203809033613652,,,2025,Steak Newman,SHU,sa3038814,/players/steak-newman/sa3038814/stats/batting,,219,Sacred Heart University 
49.0,169.0,212.0,43.0,18.0,11.0,4.0,10.0,38.0,36.0,40.0,,68.0,2.0,1.0,0.0,2.0,5.0,2.0,0.254437869,0.188679245,0.320754716,0.588235294,0.400943396,0.544378698,0.945322094,0.289940829,6.711441230098335,0.358695652,42.564871012877596,7.019495129298344,0.4186550839891974,119.74798396362185,-0.38843752071261406,,,2025,Brady Christensen,SHSU,sa3028880,/players/brady-christensen/sa3028880/stats/batting,,220,Sam Houston State University 
36.0,130.0,162.0,38.0,23.0,9.0,2.0,4.0,27.0,27.0,23.0,,32.0,9.0,0.0,0.0,0.0,11.0,2.0,0.292307692,0.141975308,0.197530864,0.71875,0.432098765,0.484615384,0.916714149,0.192307692,8.011284116528142,0.361702127,33.86137880498028,5.5722648959741665,0.4248822140104977,119.6975589758581,0.8439351008273661,22.0,22.0,2025,Cole Wagner,PSU,sa3044620,/players/cole-wagner/sa3044620/stats/batting,,203,Pennsylvania State University 
56.0,198.0,262.0,51.0,24.0,9.0,0.0,18.0,56.0,61.0,57.0,,66.0,4.0,3.0,0.0,3.0,7.0,1.0,0.257575757,0.217557251,0.251908396,0.863636363,0.427480916,0.575757575,1.003238491,0.318181818,4.894194381299389,0.282051282,57.76701937424792,9.49116204487933,0.434694783605692,119.6602661660146,0.31008478812873363,21.0,21.0,2025,Jace LaViolette,TA&M,sa3036058,/players/jace-laviolette/sa3036058/stats/batting,702593.0,263,Texas A&M University College Station 
52.0,212.0,249.0,67.0,41.0,13.0,1.0,12.0,58.0,53.0,27.0,,30.0,9.0,1.0,0.0,4.0,13.0,4.0,0.316037735,0.108433734,0.120481927,0.9,0.413654618,0.556603773,0.970258391,0.240566038,6.8639609574048155,0.321637426,55.52393863242086,9.106877765468914,0.42856025791551217,119.61967775506622,-0.25851515657268465,,,2025,A.J. Martin,CHSO,sa3037126,/players/aj-martin/sa3037126/stats/batting,,47,Charleston Southern University 
27.0,67.0,82.0,20.0,14.0,5.0,0.0,1.0,9.0,17.0,10.0,,18.0,4.0,0.0,1.0,0.0,1.0,0.0,0.298507462,0.121951219,0.219512195,0.555555555,0.419753086,0.417910447,0.837663533,0.119402985,3.4312191665732468,0.395833333,15.55791995058947,2.5451329959481277,0.41760243309868705,119.55870794488295,0.01098712906241417,,,2025,Edwin Betances,LEH,sa3058636,/players/edwin-betances/sa3058636/stats/batting,,121,Lehigh University 
33.0,63.0,83.0,20.0,18.0,2.0,0.0,0.0,17.0,15.0,17.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.317460317,0.204819277,0.072289156,2.833333333,0.463414634,0.349206349,0.812620983,0.031746032,3.4838487588138976,0.344827586,16.65718791071495,2.7189750689657584,0.415838789649126,119.50734358727543,-0.5740361884236336,21.0,21.0,2025,Hunter Miller,USI,sa3060041,/players/hunter-miller/sa3060041/stats/batting,,240,University of Southern Indiana 
54.0,185.0,241.0,48.0,25.0,9.0,1.0,13.0,64.0,39.0,28.0,,56.0,24.0,0.0,4.0,4.0,11.0,4.0,0.259459459,0.116182572,0.232365145,0.5,0.421940928,0.529729729,0.951670657,0.27027027,7.076107969640235,0.301724137,53.6861603813584,8.76041070691897,0.42835550091940644,119.49975408402192,-0.6585151625331491,,,2025,James Murphy,HPU,sa3060112,/players/james-murphy/sa3060112/stats/batting,,95,High Point University 
56.0,210.0,251.0,63.0,39.0,11.0,3.0,10.0,54.0,44.0,30.0,,21.0,9.0,2.0,0.0,1.0,7.0,1.0,0.3,0.119521912,0.083665338,1.428571428,0.406374501,0.523809523,0.930184024,0.223809523,7.492960423988382,0.292817679,50.28584983937014,8.201466128151306,0.41819990797346807,119.48814596984334,0.5026239026337862,22.0,22.0,2025,Camden Troyer,LIB,sa3044088,/players/camden-troyer/sa3044088/stats/batting,803131.0,122,Liberty University 
30.0,108.0,117.0,38.0,29.0,4.0,0.0,5.0,22.0,29.0,5.0,,22.0,2.0,2.0,0.0,2.0,0.0,1.0,0.351851851,0.042735042,0.188034188,0.227272727,0.384615384,0.527777777,0.912393161,0.175925926,2.783547570837592,0.397590361,21.49793961413924,3.5048551536423385,0.4120218483810751,119.47890124862752,-0.4673245269805193,23.0,23.0,2025,Isaac Kim,UCSB,sa3059678,/players/isaac-kim/sa3059678/stats/batting,,275,University of California Santa Barbara 
36.0,97.0,120.0,30.0,22.0,7.0,1.0,0.0,11.0,16.0,18.0,,22.0,4.0,1.0,0.0,1.0,2.0,0.0,0.30927835,0.15,0.183333333,0.818181818,0.433333333,0.402061855,0.835395188,0.092783505,5.1794167805146305,0.394736842,23.72474583447882,3.864159310469119,0.40838073988755547,119.45642091585607,0.02220085635781288,,,2025,CJ Griggs,HOF,sa3059363,/players/cj-griggs/sa3059363/stats/batting,,96,Hofstra University 
60.0,237.0,289.0,71.0,42.0,10.0,0.0,19.0,73.0,60.0,33.0,,79.0,14.0,4.0,1.0,2.0,11.0,9.0,0.299578059,0.114186851,0.273356401,0.417721518,0.409722222,0.582278481,0.992000703,0.282700422,5.006689533828201,0.363636363,64.35251207248733,10.478895242972827,0.42827206208474106,119.45088497795457,-4.252620422048494,21.0,21.0,2025,Scott Newman,UPST,sa3060136,/players/scott-newman/sa3060136/stats/batting,,242,University of South Carolina Upstate 
42.0,175.0,197.0,56.0,36.0,10.0,2.0,8.0,34.0,33.0,17.0,,48.0,5.0,0.0,0.0,2.0,12.0,4.0,0.32,0.086294416,0.243654822,0.354166666,0.395939086,0.537142857,0.933081943,0.217142857,7.385431122531733,0.403361344,39.18813711346421,6.364114298832746,0.4199630100714979,119.38858723920917,-0.8925732374191284,20.0,20.0,2025,Jalan Jones,NORF,sa3034883,/players/jalan-jones/sa3034883/stats/batting,,174,Norfolk State University 
60.0,232.0,278.0,72.0,47.0,13.0,5.0,7.0,51.0,40.0,34.0,,63.0,9.0,2.0,1.0,1.0,20.0,5.0,0.310344827,0.122302158,0.226618705,0.539682539,0.415162454,0.5,0.915162454,0.189655173,8.423639090856591,0.396341463,55.64456267409639,9.033173543742466,0.4180100340705486,119.3797561331635,0.7828529085963964,,,2025,Drew Collins,JVST,sa3029179,/players/drew-collins/sa3029179/stats/batting,,110,Jacksonville State University 
53.0,218.0,254.0,70.0,44.0,16.0,0.0,10.0,42.0,39.0,31.0,,36.0,4.0,1.0,0.0,4.0,5.0,4.0,0.321100917,0.122047244,0.141732283,0.861111111,0.413385826,0.532110091,0.945495917,0.211009174,3.4304884471498323,0.346820809,52.937178885157365,8.582642262394685,0.4242454382378285,119.35008888806671,-1.5611342168413103,22.0,22.0,2025,AJ Guerrero,WASH,sa3032823,/players/aj-guerrero/sa3032823/stats/batting,,291,University of Washington 
55.0,167.0,213.0,46.0,27.0,11.0,0.0,8.0,32.0,43.0,32.0,,55.0,6.0,4.0,4.0,1.0,3.0,2.0,0.275449101,0.150234741,0.258215962,0.581818181,0.401913875,0.48502994,0.886943815,0.209580839,3.2729710479631744,0.351851851,39.351827236075984,6.373965339918719,0.40697931444816043,119.32801271346655,-0.5832989623304456,21.0,21.0,2025,Carter Bailey,GAST,sa3058533,/players/carter-bailey/sa3058533/stats/batting,,89,Georgia State University 
26.0,67.0,77.0,25.0,19.0,5.0,1.0,0.0,16.0,11.0,9.0,,16.0,1.0,0.0,0.0,2.0,4.0,0.0,0.373134328,0.116883116,0.207792207,0.5625,0.454545454,0.47761194,0.932157394,0.104477612,8.392061832766188,0.490196078,16.770344226786676,2.706762372681681,0.4346209036839473,119.24660730645662,0.5192653965204954,19.0,19.0,2025,Chone James,UVA,sa3066201,/players/chone-james/sa3066201/stats/batting,,285,University of Virginia 
41.0,166.0,192.0,50.0,29.0,15.0,0.0,6.0,37.0,40.0,18.0,,37.0,7.0,1.0,0.0,3.0,11.0,4.0,0.301204819,0.09375,0.192708333,0.486486486,0.390625,0.5,0.890625,0.198795181,5.986294218183048,0.354838709,36.32500555799061,5.856040981269415,0.41703741531819105,119.21969145529654,-0.6897046584635973,,,2025,William Parker,ARMY,sa3039471,/players/william-parker/sa3039471/stats/batting,,17,U.S. Military Academy 
58.0,195.0,257.0,56.0,35.0,16.0,0.0,5.0,36.0,45.0,37.0,,33.0,15.0,10.0,0.0,4.0,4.0,0.0,0.287179487,0.143968871,0.128404669,1.121212121,0.420233463,0.446153846,0.866387309,0.158974359,4.194397350789393,0.305389221,47.436485908077046,7.646295732901376,0.40678914071057093,119.2165347771365,0.6500495390500873,,,2025,AJ Havrilla,MRSH,sa3033418,/players/aj-havrilla/sa3033418/stats/batting,,140,Marshall University 
44.0,167.0,205.0,58.0,52.0,5.0,1.0,0.0,55.0,26.0,29.0,,16.0,7.0,0.0,2.0,0.0,29.0,6.0,0.347305389,0.141463414,0.07804878,1.8125,0.463054187,0.389221556,0.852275743,0.041916167,7.862582732491494,0.38410596,45.37320251852562,7.301965610089798,0.4385008712120244,119.17974356244734,0.5095208510756493,20.0,20.0,2025,KJ White,SOU,sa3045121,/players/kj-white/sa3045121/stats/batting,,239,Southern University Baton Rouge 
22.0,63.0,75.0,19.0,15.0,1.0,0.0,3.0,8.0,8.0,9.0,,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.301587301,0.12,0.213333333,0.5625,0.4,0.46031746,0.86031746,0.158730159,0.76785714,0.355555555,13.324407448727666,2.142681514579831,0.40143001476923623,119.1623504922107,-0.11170428432524204,20.0,20.0,2025,Conner Spelman,JAX,sa3042821,/players/conner-spelman/sa3042821/stats/batting,,109,Jacksonville University 
39.0,148.0,172.0,51.0,37.0,12.0,1.0,1.0,25.0,30.0,12.0,,6.0,10.0,0.0,2.0,6.0,3.0,3.0,0.344594594,0.069767441,0.03488372,2.0,0.429411764,0.459459459,0.888871223,0.114864865,4.454585756606676,0.354609929,35.25922128793719,5.665132316322346,0.4223274346660165,119.14278328268882,-1.343191530846525,21.0,21.0,2025,Aydin Wright,CMU,sa3060971,/players/aydin-wright/sa3060971/stats/batting,,44,Central Michigan University 
51.0,163.0,212.0,50.0,40.0,9.0,0.0,1.0,37.0,23.0,40.0,,39.0,5.0,1.0,3.0,2.0,2.0,2.0,0.306748466,0.188679245,0.183962264,1.025641025,0.454545454,0.380368098,0.834913552,0.073619632,3.065228333273344,0.39516129,43.21722731413394,6.943331156392396,0.42331487140016694,119.14139888970972,-1.3351347516290843,22.0,22.0,2025,AJ Solomon,BUT,sa3042726,/players/aj-solomon/sa3042726/stats/batting,,33,Butler University 
44.0,136.0,165.0,42.0,31.0,7.0,0.0,4.0,29.0,22.0,23.0,,21.0,3.0,1.0,2.0,3.0,1.0,1.0,0.308823529,0.139393939,0.127272727,1.095238095,0.417177914,0.448529411,0.865707325,0.139705882,2.948637919272818,0.339285714,32.52901833543619,5.220711864922849,0.40780480324856344,119.11766982167131,-0.903162662871182,19.0,19.0,2025,Nich Francuzenko,TOW,sa3059225,/players/nich-francuzenko/sa3059225/stats/batting,,271,Towson University 
52.0,171.0,205.0,58.0,43.0,10.0,2.0,3.0,39.0,29.0,20.0,,38.0,8.0,3.0,3.0,1.0,10.0,2.0,0.339181286,0.097560975,0.185365853,0.526315789,0.425742574,0.47368421,0.899426784,0.134502924,7.51404084745959,0.413533834,41.76967588728307,6.693502715882048,0.4232158427781398,119.08276220206236,0.33654761081561446,,,2025,Nolan Tucker,XAV,sa3044122,/players/nolan-tucker/sa3044122/stats/batting,,305,Xavier University 
58.0,225.0,271.0,72.0,46.0,16.0,2.0,8.0,54.0,37.0,34.0,,38.0,9.0,3.0,0.0,2.0,35.0,5.0,0.32,0.125461254,0.140221402,0.894736842,0.424354243,0.515555555,0.939909798,0.195555555,8.52016514754647,0.351648351,57.354749739157036,9.181828767048192,0.43069946589944985,119.06014537163792,3.436628160998225,20.0,20.0,2025,Daniel Bucciero,FOR,sa3027937,/players/daniel-bucciero/sa3027937/stats/batting,827759.0,80,Fordham University 
40.0,112.0,144.0,35.0,27.0,7.0,1.0,0.0,24.0,13.0,27.0,,19.0,1.0,2.0,2.0,0.0,2.0,0.0,0.3125,0.1875,0.131944444,1.421052631,0.443661971,0.392857142,0.836519113,0.080357142,5.677328760104651,0.368421052,29.032509432672672,4.6457663639776055,0.4182230527971832,119.05037647254056,0.3741227186983451,,,2025,Jay Wrona,YSU,sa3066252,/players/jay-wrona/sa3066252/stats/batting,,307,Youngstown State University 
53.0,159.0,197.0,51.0,37.0,9.0,0.0,5.0,39.0,29.0,27.0,,33.0,5.0,1.0,5.0,2.0,15.0,2.0,0.320754716,0.137055837,0.16751269,0.818181818,0.432291666,0.471698113,0.903989779,0.150943397,6.268180411129091,0.37704918,40.419421385170956,6.454892809631367,0.4199320962652564,119.00480613259572,1.542643561027944,24.0,24.0,2025,Tyler Epstein,MOST,sa3030967,/players/tyler-epstein/sa3030967/stats/batting,,158,Missouri State University 
25.0,102.0,120.0,31.0,18.0,11.0,1.0,1.0,21.0,8.0,13.0,,26.0,5.0,0.0,0.0,3.0,2.0,1.0,0.303921568,0.108333333,0.216666666,0.5,0.408333333,0.460784313,0.869117646,0.156862745,6.097541868073021,0.4,21.955457413783375,3.501011813273731,0.41116001854340234,118.97110262243287,-0.06732452102005482,21.0,21.0,2025,Noah Lazuka,UCSD,sa3059772,/players/noah-lazuka/sa3059772/stats/batting,,278,University of California San Diego 
45.0,134.0,178.0,31.0,9.0,9.0,1.0,12.0,38.0,24.0,40.0,,51.0,2.0,0.0,2.0,0.0,0.0,0.0,0.231343283,0.224719101,0.286516853,0.784313725,0.414772727,0.582089552,0.996862279,0.350746269,4.0220944275,0.267605633,38.66450467667607,6.153886884069718,0.43401179733601486,118.92885248544628,-0.49370570294559,22.0,22.0,2025,Alex Birge,CAL,sa3027167,/players/alex-birge/sa3027167/stats/batting,,37,University of California Berkeley 
48.0,184.0,215.0,60.0,39.0,13.0,0.0,8.0,33.0,48.0,18.0,,39.0,9.0,4.0,0.0,3.0,3.0,3.0,0.326086956,0.08372093,0.181395348,0.461538461,0.404651162,0.527173913,0.931825075,0.201086957,3.1605783556235965,0.368794326,43.297408491629405,6.8866462710082965,0.41800758949545924,118.91376574124028,-1.6149849209468812,22.0,22.0,2025,Matt McGann,OAK,sa3059974,/players/matt-mcgann/sa3059974/stats/batting,,192,Oakland University 
60.0,206.0,266.0,60.0,41.0,12.0,0.0,7.0,44.0,31.0,46.0,,55.0,9.0,4.0,1.0,5.0,3.0,0.0,0.291262135,0.17293233,0.206766917,0.836363636,0.433962264,0.45145631,0.885418574,0.160194175,3.921298156457474,0.358108108,53.03292561207041,8.433538890220964,0.4171863243264972,118.90954004102782,0.19368530809879303,21.0,21.0,2025,Carson Hornung,JVST,sa3034103,/players/carson-hornung/sa3034103/stats/batting,,110,Jacksonville State University 
53.0,195.0,229.0,59.0,28.0,13.0,0.0,18.0,36.0,60.0,23.0,,55.0,7.0,4.0,0.0,3.0,0.0,0.0,0.302564102,0.100436681,0.240174672,0.418181818,0.388646288,0.646153846,1.034800134,0.343589744,1.27566964,0.325396825,50.74945863932388,8.06067575365322,0.4273014701089484,118.88242111573281,0.014430307317525148,,,2025,Dale Francis Jr.,GWEB,sa3031624,/players/dale-francis-jr/sa3031624/stats/batting,,82,Gardner-Webb University 
47.0,185.0,220.0,59.0,30.0,22.0,2.0,5.0,37.0,44.0,23.0,,41.0,8.0,4.0,0.0,3.0,2.0,2.0,0.318918918,0.104545454,0.186363636,0.560975609,0.409090909,0.54054054,0.949631449,0.221621622,5.06395556988708,0.377622377,45.06666060928944,7.1367302203619865,0.41961969272656874,118.81556371757894,-1.0404436821117997,22.0,22.0,2025,Taeg Gollert,MOST,sa3032373,/players/taeg-gollert/sa3032373/stats/batting,,158,Missouri State University 
57.0,194.0,221.0,62.0,32.0,21.0,0.0,9.0,43.0,53.0,15.0,,31.0,10.0,1.0,1.0,3.0,4.0,3.0,0.319587628,0.067873303,0.140271493,0.483870967,0.395454545,0.567010309,0.962464854,0.247422681,4.543163242302393,0.341935483,45.76118701147472,7.229924077266804,0.42034863477403467,118.76378692702569,-1.1832328899763525,22.0,22.0,2025,Jace Rinehart,WVU,sa3040778,/players/jace-rinehart/sa3040778/stats/batting,,296,West Virginia University 
