G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName
5.0,17.0,24.0,7.0,5.0,2.0,0.0,0.0,8.0,1.0,7.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411764705,0.291666666,0.125,2.333333333,0.583333333,0.529411764,1.112745097,0.117647059,2.64285714,0.5,7.296371536966663,3.8708211953605227,0.5409046312173208,212.99852021866968,-0.026735804043710232,,,2021,Brock Anderson,NDSU,sa3026028,/players/brock-anderson/sa3026028/stats/batting,,179,North Dakota State University 
37.0,139.0,161.0,60.0,39.0,13.0,5.0,3.0,41.0,43.0,15.0,,13.0,5.0,1.0,1.0,1.0,9.0,2.0,0.431654676,0.093167701,0.080745341,1.153846153,0.5,0.661870503,1.161870503,0.230215827,8.418693795204153,0.459677419,51.47896727925328,27.05481785541562,0.5300603937357664,210.77076784098966,0.3019926658598706,,,2021,Ty Hill,JKST,sa3033836,/players/ty-hill/sa3033836/stats/batting,,111,Jackson State University 
48.0,170.0,226.0,65.0,39.0,10.0,2.0,14.0,52.0,58.0,46.0,,24.0,7.0,3.0,0.0,6.0,3.0,2.0,0.382352941,0.203539823,0.10619469,1.916666666,0.522123893,0.711764705,1.233888598,0.329411764,5.1437116271289955,0.377777777,69.64742904408831,36.182758683999964,0.5306990323340999,208.12226235807586,-0.3526350175961852,21.0,21.0,2021,Trey Sweeney,EIU,29575,/players/trey-sweeney/29575/stats/batting,700242.0,69,Eastern Illinois University 
54.0,180.0,230.0,68.0,34.0,18.0,1.0,15.0,50.0,55.0,39.0,,42.0,10.0,1.0,0.0,3.0,10.0,4.0,0.377777777,0.169565217,0.182608695,0.928571428,0.508695652,0.738888888,1.24758454,0.361111111,5.908403843308146,0.427419354,71.1890112057684,36.893278379773896,0.5461431070514348,207.5739613641106,-0.17117533316195477,22.0,22.0,2021,Chris Meyers,TOL,sa3016956,/players/christopher-meyers/sa3016956/stats/batting,680273.0,270,University of Toledo 
18.0,61.0,77.0,23.0,13.0,5.0,2.0,3.0,21.0,17.0,11.0,,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.37704918,0.142857142,0.142857142,1.0,0.506493506,0.672131147,1.178624653,0.295081967,6.420286819504179,0.425531914,21.936844430702784,11.366698466080287,0.5328818784131633,207.5358704044749,-0.47877377504482865,,,2021,Ryan Altenberger,XAV,sa3025966,/players/ryan-altenberger/sa3025966/stats/batting,,305,Xavier University 
48.0,179.0,241.0,67.0,30.0,18.0,4.0,15.0,78.0,65.0,56.0,,32.0,6.0,0.0,0.0,0.0,20.0,3.0,0.374301675,0.232365145,0.132780082,1.75,0.535269709,0.77094972,1.306219429,0.396648045,8.954595138347406,0.393939393,83.35924640116427,42.759367330047816,0.5564914615322445,205.31895244108665,2.0600607487140223,23.0,23.0,2021,Quincy Hamilton,WRST,sa3017215,/players/quincy-hamilton/sa3017215/stats/batting,680810.0,304,Wright State University 
55.0,203.0,253.0,76.0,48.0,10.0,2.0,16.0,61.0,52.0,42.0,,32.0,6.0,2.0,0.0,1.0,17.0,3.0,0.374384236,0.166007905,0.126482213,1.3125,0.490118577,0.679802955,1.169921532,0.305418719,7.294954381011465,0.382165605,70.98232804148616,36.30030794351519,0.523713937389992,204.66607147153724,1.5890141427516937,21.0,21.0,2021,Colton Cowser,SHSU,29591,/players/colton-cowser/29591/stats/batting,681297.0,220,Sam Houston State University 
28.0,109.0,130.0,44.0,26.0,10.0,0.0,8.0,31.0,40.0,15.0,,22.0,5.0,1.0,0.0,4.0,3.0,0.0,0.403669724,0.115384615,0.169230769,0.681818181,0.492307692,0.71559633,1.207904022,0.311926606,5.200292461767705,0.45,37.48704553062865,19.10755679423758,0.535586739044923,203.9613074568552,0.7063367427326739,22.0,22.0,2021,Marcos Castañon,UCSB,sa3016818,/players/marcos-castaon/sa3016818/stats/batting,676203.0,275,University of California Santa Barbara 
9.0,9.0,12.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.555555555,0.166666666,0.0,2.0,0.583333333,0.555555555,1.138888888,0.0,0.4107142775,0.5,3.600751676579697,1.83296314718364,0.543534979224205,203.6867881369187,-0.04672964382916689,,,2021,Hudson Lehnertz,NAVY,sa3036189,/players/hudson-lehnertz/sa3036189/stats/batting,,163,U.S. Naval Academy 
26.0,101.0,128.0,39.0,19.0,12.0,2.0,6.0,26.0,21.0,25.0,,14.0,1.0,1.0,0.0,2.0,7.0,4.0,0.386138613,0.1953125,0.109375,1.785714285,0.5078125,0.722772277,1.230584777,0.336633664,6.873517434777877,0.402439024,39.326799382831695,19.990427007343413,0.5354052516631782,203.382509496374,-0.9042957546189427,19.0,19.0,2021,Chase DeLauter,JMU,32127,/players/chase-delauter/32127/stats/batting,800050.0,112,James Madison University 
55.0,207.0,251.0,76.0,41.0,18.0,1.0,16.0,49.0,55.0,31.0,,58.0,12.0,1.0,0.0,6.0,12.0,6.0,0.367149758,0.123505976,0.231075697,0.534482758,0.474103585,0.695652173,1.169755758,0.328502415,5.593957374660368,0.447761194,69.96769730353151,35.55984337234291,0.5215879666852761,203.3480421169486,-0.9438501242548227,22.0,22.0,2021,Jack Rogers,SHSU,sa3017017,/players/jack-rogers/sa3017017/stats/batting,679788.0,220,Sam Houston State University 
34.0,94.0,132.0,33.0,20.0,10.0,0.0,3.0,31.0,24.0,31.0,,32.0,5.0,1.0,1.0,0.0,6.0,2.0,0.351063829,0.234848484,0.242424242,0.96875,0.526717557,0.553191489,1.079909046,0.20212766,5.148914983510496,0.5,40.57250600306247,20.547737531344644,0.5178854611083752,202.61161101745282,-0.29778334964066744,,,2021,Hunter May,ALST,sa3037367,/players/hunter-may/sa3037367/stats/batting,,6,Alabama State University 
12.0,7.0,10.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.285714285,0.3,0.3,1.0,0.5,0.857142857,1.357142857,0.571428572,2.9994652460748235,0.333333333,3.25003557595384,1.6459243813432443,0.5457729876041413,202.60662645289992,-0.5449609569623135,,,2021,Justin Medlin,MTSU,sa3037779,/players/justin-medlin/sa3037779/stats/pitching,,152,Middle Tennessee State University 
8.0,7.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.428571428,0.2,0.2,1.0,0.6,0.571428571,1.171428571,0.142857143,2.01785714,0.6,3.0853176528574955,1.5609743112685215,0.538579398393631,202.40306554830116,-0.012134395074099302,,,2021,Sean Harrington,BC,sa3033302,/players/sean-harrington/sa3033302/stats/batting,,26,Boston College 
44.0,173.0,213.0,70.0,38.0,17.0,3.0,12.0,50.0,58.0,17.0,,30.0,15.0,4.0,4.0,2.0,12.0,4.0,0.404624277,0.079812206,0.14084507,0.566666666,0.488038277,0.745664739,1.233703016,0.341040462,8.46023176137567,0.429629629,65.00536338460836,32.724087709907614,0.5353678983934759,201.37173028621643,0.2106609889306128,20.0,20.0,2021,Zach Neto,CAM,31347,/players/zach-neto/31347/stats/batting,687263.0,41,Campbell University 
39.0,143.0,171.0,54.0,28.0,17.0,0.0,9.0,39.0,47.0,20.0,,18.0,7.0,0.0,1.0,6.0,4.0,1.0,0.377622377,0.116959064,0.105263157,1.111111111,0.476470588,0.685314685,1.161785273,0.307692308,4.882624946757166,0.387931034,47.22916540804066,23.75520488920369,0.5224113874575671,201.19811213851628,-0.04762718779966235,21.0,21.0,2021,Alan Roden,CREI,31564,/players/alan-roden/31564/stats/batting,702176.0,56,Creighton University 
5.0,16.0,23.0,6.0,3.0,2.0,0.0,1.0,3.0,7.0,3.0,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.375,0.130434782,0.173913043,0.75,0.5,0.6875,1.1875,0.3125,1.08035714,0.416666666,6.613546383159724,3.32519878126916,0.5286973525177349,201.1206594873793,-0.026130475103855133,,,2021,Ryan Mullahey,LIU,sa3038534,/players/ryan-mullahey/sa3038534/stats/batting,,127,Long Island University Brooklyn Campus 
52.0,196.0,234.0,78.0,50.0,14.0,2.0,12.0,57.0,53.0,28.0,,37.0,7.0,2.0,1.0,2.0,7.0,4.0,0.397959183,0.119658119,0.158119658,0.756756756,0.48497854,0.673469387,1.158447927,0.275510204,6.433450154600484,0.44295302,64.50574342986808,32.38348166724905,0.5217754899688033,200.81320520503954,-1.1137698576785624,21.0,21.0,2021,Kyler Fedko,CONN,sa3017561,/players/kyler-fedko/sa3017561/stats/batting,693459.0,53,University of Connecticut 
34.0,77.0,103.0,29.0,21.0,3.0,0.0,5.0,19.0,23.0,15.0,,18.0,10.0,1.0,0.0,0.0,1.0,1.0,0.376623376,0.145631067,0.174757281,0.833333333,0.524271844,0.61038961,1.134661454,0.233766234,2.8263387523932373,0.436363636,31.050377343630288,15.518735070561858,0.5306833438502933,199.9168973745362,-0.27890009665861726,20.0,20.0,2021,Mike Dorcean,COPP,sa3030479,/players/mike-dorcean/sa3030479/stats/batting,,54,Coppin State University 
27.0,110.0,122.0,49.0,37.0,10.0,1.0,1.0,18.0,27.0,7.0,,8.0,5.0,0.0,0.0,1.0,7.0,1.0,0.445454545,0.057377049,0.06557377,0.875,0.5,0.581818181,1.081818181,0.136363636,6.1175297481985655,0.475247524,36.97525347151256,18.4675129143188,0.5136641327474938,199.78264422526001,0.6495403830194846,21.0,21.0,2021,Tristin Garcia,ALCN,sa3031953,/players/tristin-garcia/sa3031953/stats/batting,,9,Alcorn State University 
28.0,67.0,81.0,26.0,13.0,5.0,0.0,8.0,21.0,25.0,13.0,,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.388059701,0.160493827,0.172839506,0.928571428,0.49382716,0.820895522,1.314722682,0.432835821,2.1388248775,0.4,25.943279400920233,12.931407914018,0.5510085401711641,199.3816141439359,-0.16095355013385415,21.0,21.0,2021,Charlie Welch,ARK,sa3016858,/players/charlton-welch/sa3016858/stats/batting,681234.0,13,University of Arkansas Fayetteville 
61.0,213.0,272.0,84.0,60.0,13.0,1.0,10.0,52.0,58.0,36.0,,38.0,19.0,3.0,1.0,5.0,19.0,2.0,0.394366197,0.132352941,0.139705882,0.947368421,0.512915129,0.605633802,1.118548931,0.211267605,6.642998461797229,0.44047619,76.9957930186614,38.17288914712514,0.5170806248249603,198.325692672135,2.431538878241554,23.0,23.0,2021,Bennett Hostetler,NDSU,sa3017120,/players/bennett-hostetler/sa3017120/stats/batting,702315.0,179,North Dakota State University 
54.0,194.0,262.0,67.0,36.0,12.0,3.0,16.0,69.0,66.0,46.0,,40.0,22.0,0.0,0.0,4.0,8.0,4.0,0.345360824,0.175572519,0.152671755,1.15,0.515267175,0.68556701,1.200834185,0.340206186,7.207889564556314,0.369565217,79.62964699354357,39.249047941829616,0.5353628315088403,197.19778523237065,-0.9109529899433255,20.0,20.0,2021,Tyler Locklear,VCU,31396,/players/tyler-locklear/31396/stats/batting,682988.0,286,Virginia Commonwealth University 
7.0,7.0,10.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.285714285,0.2,0.1,2.0,0.5,0.714285714,1.214285714,0.428571429,6.020298577324823,0.2,2.9606370914575706,1.4532411385175834,0.5292797148227691,196.40739287399697,0.16309356316924095,,,2021,Joey Goodwin,UMBC,sa3032468,/players/joey-goodwin/sa3032468/stats/batting,,137,University of Maryland Baltimore County 
48.0,178.0,219.0,61.0,27.0,11.0,2.0,21.0,60.0,50.0,33.0,,52.0,6.0,2.0,0.0,1.0,14.0,1.0,0.342696629,0.150684931,0.237442922,0.634615384,0.456621004,0.780898876,1.23751988,0.438202247,8.835059201692639,0.373831775,64.46568653786149,31.382361926674506,0.520937117267417,194.85854972405855,2.034232972189784,22.0,22.0,2021,Jared Dupere,NE,sa3017288,/players/jared-dupere/sa3017288/stats/batting,684855.0,181,Northeastern University 
21.0,9.0,13.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.222222222,0.153846153,0.384615384,0.4,0.416666666,0.777777777,1.194444443,0.555555555,10.0,0.333333333,3.368207916550187,1.6322446166796958,0.498412365714709,194.02529516617471,0.20081128834863193,,,2021,Chase Graves,PAC,sa3032595,/players/chase-graves/sa3032595/stats/batting,,201,University of the Pacific 
35.0,131.0,158.0,51.0,36.0,7.0,1.0,7.0,25.0,29.0,25.0,,28.0,0.0,2.0,0.0,2.0,4.0,4.0,0.389312977,0.158227848,0.177215189,0.892857142,0.481012658,0.61832061,1.099333268,0.229007633,3.981921439250144,0.448979591,40.52296730299533,19.42433642764629,0.4952706788914113,192.0644403061293,-1.134703860647278,,,2021,Reese Alexiades,PEPP,sa3025889,/players/reese-alexiades/sa3025889/stats/batting,,204,Pepperdine University 
19.0,23.0,25.0,12.0,8.0,3.0,0.0,1.0,8.0,5.0,0.0,,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.52173913,0.0,0.12,0.0,0.48,0.782608695,1.262608695,0.260869565,2.64285714,0.523809523,7.696369923285443,3.686091936758954,0.5272760105133056,191.9161202575802,-0.0026635625399649143,23.0,23.0,2021,Jacob Whitley,CLT,sa3045144,/players/jacob-whitley/sa3045144/stats/batting,,186,University of North Carolina Charlotte 
35.0,99.0,125.0,41.0,32.0,6.0,0.0,3.0,31.0,28.0,15.0,,20.0,10.0,0.0,1.0,0.0,4.0,1.0,0.414141414,0.12,0.16,0.75,0.532258064,0.565656565,1.097914629,0.151515151,5.245516716873222,0.5,36.65802965241599,17.554435528098825,0.5213218297689192,191.8907479601108,0.06010852474719286,23.0,23.0,2021,Mike Caruso,FAIR,sa3028546,/players/mike-caruso/sa3028546/stats/batting,,72,Fairfield University 
35.0,113.0,149.0,43.0,19.0,9.0,1.0,14.0,30.0,32.0,28.0,,24.0,4.0,4.0,0.0,1.0,0.0,0.0,0.380530973,0.187919463,0.161073825,1.166666666,0.503355704,0.849557522,1.352913226,0.469026549,3.0222431025,0.367088607,49.06010760493688,23.41544580586366,0.5373347557631115,191.3072903410638,0.26417937548831105,22.0,22.0,2021,Ruben Ibarra,SJSU,sa3017053,/players/ruben-ibarra/sa3017053/stats/batting,702140.0,224,San Jose State University 
31.0,97.0,118.0,38.0,24.0,5.0,0.0,9.0,21.0,36.0,16.0,,20.0,1.0,4.0,0.0,4.0,3.0,0.0,0.391752577,0.13559322,0.169491525,0.8,0.466101694,0.721649484,1.187751178,0.329896907,4.121037404992245,0.402777777,31.897782470358216,15.21486192501863,0.514580454866765,191.20023010161097,0.6947784021031111,23.0,23.0,2021,Jayson Newman,CSUN,sa3038809,/players/jayson-newman/sa3038809/stats/batting,,36,California State University Northridge 
34.0,125.0,150.0,55.0,44.0,6.0,1.0,4.0,30.0,28.0,17.0,,17.0,6.0,0.0,2.0,2.0,4.0,0.0,0.44,0.113333333,0.113333333,1.0,0.527027027,0.6,1.127027027,0.16,6.059689802806965,0.490384615,43.00996511439537,20.214380316536175,0.5134428147528622,188.6767349720924,0.6419149367138743,19.0,19.0,2021,Bennett Lee,TULN,sa3022679,/players/bennett-lee/sa3022679/stats/batting,700939.0,273,Tulane University 
23.0,81.0,106.0,33.0,21.0,6.0,1.0,5.0,27.0,22.0,21.0,,15.0,3.0,1.0,0.0,1.0,0.0,0.0,0.407407407,0.198113207,0.141509433,1.4,0.537735849,0.691358024,1.229093873,0.283950617,4.32397958375,0.451612903,34.23832202110006,15.994468660685559,0.531320001156825,187.6704517664582,0.23309944896027446,,,2021,Brendan Brooks,UNLV,sa3027747,/players/brendan-brooks/sa3027747/stats/batting,,167,University of Nevada Las Vegas 
33.0,140.0,161.0,60.0,34.0,13.0,1.0,12.0,33.0,43.0,19.0,,14.0,0.0,2.0,0.0,3.0,1.0,0.0,0.428571428,0.118012422,0.086956521,1.357142857,0.490683229,0.792857142,1.283540371,0.364285714,4.210023733530784,0.413793103,51.68213516227884,23.97213147334737,0.5294020349934975,186.51074804050947,0.4745393539778888,21.0,21.0,2021,Jack-Thomas Wold,UNLV,sa3017402,/players/jack-thomas-wold/sa3017402/stats/batting,695039.0,167,University of Nevada Las Vegas 
48.0,158.0,211.0,50.0,18.0,12.0,0.0,20.0,47.0,48.0,50.0,,34.0,3.0,0.0,0.0,0.0,2.0,1.0,0.316455696,0.236966824,0.16113744,1.470588235,0.488151658,0.772151898,1.260303556,0.455696202,3.0312903792207164,0.288461538,66.25033472583998,30.704382510049232,0.5242904605458698,186.37940636292555,-0.2648587823205162,22.0,22.0,2021,Griffin Doersching,NKU,sa3020003,/players/griffin-doersching/sa3020003/stats/batting,701864.0,189,Northern Kentucky University 
39.0,164.0,187.0,64.0,42.0,12.0,2.0,8.0,44.0,43.0,16.0,,27.0,6.0,1.0,0.0,1.0,3.0,0.0,0.390243902,0.085561497,0.144385026,0.592592592,0.459893048,0.634146341,1.094039389,0.243902439,6.85928874716172,0.43076923,52.80336226702439,24.43494026542412,0.49329833550886676,186.1342949003147,0.5952214822173119,21.0,21.0,2021,Trenton Jamison,ALST,sa3034566,/players/trenton-jamison/sa3034566/stats/pitching,,6,Alabama State University 
46.0,154.0,215.0,47.0,18.0,8.0,0.0,21.0,41.0,62.0,50.0,,53.0,6.0,5.0,0.0,0.0,2.0,0.0,0.305194805,0.232558139,0.246511627,0.943396226,0.479069767,0.766233766,1.245303533,0.461038961,3.0425829792223396,0.305882352,60.851066804679064,28.077684960516116,0.509826044149177,185.6722235563763,0.2204109588637948,22.0,22.0,2021,Niko Kavadas,ND,29782,/players/niko-kavadas/29782/stats/batting,694359.0,191,University of Notre Dame 
38.0,133.0,177.0,45.0,23.0,14.0,1.0,7.0,36.0,22.0,42.0,,31.0,2.0,0.0,0.0,0.0,5.0,5.0,0.338345864,0.237288135,0.175141242,1.354838709,0.502824858,0.616541353,1.119366211,0.278195489,4.9803273053314205,0.4,49.48461477403408,22.746037348554182,0.5043195459128773,185.06824049240143,-1.9176153866574168,,,2021,Austin Gauthier,HOF,sa3032062,/players/austin-gauthier/sa3032062/stats/batting,,96,Hofstra University 
11.0,17.0,26.0,6.0,5.0,1.0,0.0,0.0,8.0,3.0,8.0,,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.352941176,0.307692307,0.269230769,1.142857142,0.576923076,0.411764705,0.988687781,0.058823529,6.715658787909359,0.6,7.165029446253229,3.2881205180973283,0.5078577490953299,184.81294193468108,0.5987250867474359,23.0,23.0,2021,Nick Neibauer,M-OH,sa3038731,/players/nick-neibauer/sa3038731/stats/batting,,149,Miami University (Ohio) 
36.0,122.0,151.0,45.0,24.0,11.0,3.0,7.0,37.0,23.0,15.0,,21.0,10.0,2.0,2.0,0.0,37.0,3.0,0.368852459,0.099337748,0.139072847,0.714285714,0.469798657,0.680327868,1.150126525,0.311475409,10.0,0.395833333,41.8876623983668,19.125983508972993,0.5082135580530103,184.02712120627038,5.326400022022426,,,2021,John Thrasher,HART,sa3043806,/players/john-thrasher/sa3043806/stats/batting,,308,University of Hartford
57.0,226.0,265.0,84.0,49.0,16.0,1.0,18.0,50.0,52.0,27.0,,51.0,7.0,5.0,0.0,1.0,3.0,1.0,0.371681415,0.101886792,0.19245283,0.529411764,0.445283018,0.690265486,1.135548504,0.318584071,4.394233232680635,0.407407407,68.17039989574113,30.975956103636413,0.4873615588781969,183.28113810969714,-0.03472055040765554,23.0,23.0,2021,Mason McWhorter,GASO,sa3037756,/players/mason-mcwhorter/sa3037756/stats/batting,,87,Georgia Southern University 
61.0,246.0,284.0,102.0,72.0,15.0,0.0,15.0,64.0,51.0,33.0,,34.0,2.0,2.0,1.0,4.0,18.0,4.0,0.414634146,0.116197183,0.119718309,0.970588235,0.484098939,0.658536585,1.142635524,0.243902439,5.397783955891232,0.437185929,78.94202192096834,35.78238137035494,0.5035791892044957,182.90704212050346,1.3095791144296527,21.0,21.0,2021,Connor Norby,ECU,29592,/players/connor-norby/29592/stats/batting,681393.0,65,East Carolina University 
50.0,173.0,214.0,58.0,34.0,12.0,2.0,10.0,43.0,28.0,21.0,,38.0,18.0,0.0,2.0,1.0,0.0,3.0,0.335260115,0.098130841,0.177570093,0.552631578,0.457547169,0.601156069,1.058703238,0.265895954,5.198236438681102,0.384,52.232370444066206,23.65574381542889,0.4803951930887294,182.78004301502443,-1.4436587289965246,20.0,20.0,2021,Thomas Gavello,PAC,sa3020122,/players/thomas-gavello/sa3020122/stats/batting,687284.0,201,University of the Pacific 
55.0,199.0,255.0,78.0,52.0,14.0,3.0,9.0,64.0,38.0,50.0,,31.0,6.0,0.0,0.0,3.0,11.0,2.0,0.391959798,0.196078431,0.121568627,1.612903225,0.525490196,0.628140703,1.153630899,0.236180905,7.380605892254495,0.433962264,71.98422567288607,32.59961263577669,0.5187105459325454,182.77245889164976,0.8814932592213154,21.0,21.0,2021,Aaron Zavala,ORE,sa3017665,/players/aaron-zavala/sa3017665/stats/batting,701648.0,200,University of Oregon
45.0,169.0,198.0,59.0,28.0,17.0,3.0,11.0,38.0,65.0,16.0,,27.0,8.0,4.0,1.0,2.0,4.0,2.0,0.349112426,0.08080808,0.136363636,0.592592592,0.421319796,0.680473372,1.101793168,0.331360946,6.832962890460376,0.355555555,48.2989614687054,21.85890505529331,0.48022439879209255,182.67344332973914,-0.16153771255631,,,2021,Thomas Luevano,USD,sa3036667,/players/thomas-luevano/sa3036667/stats/batting,,225,University of San Diego 
14.0,22.0,27.0,9.0,7.0,1.0,0.0,1.0,4.0,11.0,3.0,,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.409090909,0.111111111,0.185185185,0.6,0.5,0.59090909,1.09090909,0.181818181,1.22240259,0.5,7.426095852015882,3.356126779077916,0.5055482249993545,182.46074402367014,-0.10149270948022604,,,2021,Matt Clarke,UMBC,sa3028993,/players/matt-clarke/sa3028993/stats/batting,,137,University of Maryland Baltimore County 
44.0,165.0,204.0,60.0,38.0,10.0,7.0,5.0,38.0,43.0,32.0,,27.0,3.0,3.0,1.0,1.0,31.0,7.0,0.363636363,0.156862745,0.132352941,1.185185185,0.467980295,0.6,1.067980295,0.236363637,8.710523726275383,0.404411764,56.4421789136288,25.494809457337606,0.48769801796363493,182.38118426622796,0.9669420371064916,,,2021,Jahmoi Percival,GRAM,sa3039693,/players/jahmoi-percival/sa3039693/stats/batting,,91,Grambling State University 
